5.900000e+06	  3	  3000	  1340	1.664496523245783e-03	2.371373705661654e+00	7.330394588617835e-01
6.000000e+06	  3	  3000	   616	1.529417226241332e-03	2.371373705661654e+00	7.857853211848739e-01
6.100000e+06	  3	  3000	  2243	1.681229070466764e-03	3.162277660168377e+00	4.661500807534057e-02
6.200000e+06	  3	  3000	  1718	1.829024225011672e-03	3.162277660168377e+00	9.950523591720702e-02
6.300000e+06	  3	  3000	  1149	1.902743718046615e-03	3.162277660168377e+00	1.524556630586058e-01
6.400000e+06	  3	  3000	  1158	1.387127472724489e-03	3.162277660168377e+00	2.053668990439452e-01
6.500000e+06	  3	  3000	   615	1.221731982803275e-03	3.162277660168377e+00	2.579864608879069e-01
6.600000e+06	  3	  3000	  2115	1.289681528183969e-03	3.162277660168377e+00	3.107982902433589e-01
6.700000e+06	  3	  3000	   780	1.465738053439913e-03	3.162277660168377e+00	3.635823462994049e-01
6.800000e+06	  3	  3000	   164	1.425749453264996e-03	3.162277660168377e+00	4.163573160199999e-01
6.900000e+06	  3	  3000	  2640	1.391890523986141e-03	3.162277660168377e+00	4.691116932279696e-01
7.000000e+06	  3	  3000	   323	1.304536860459640e-03	3.162277660168377e+00	5.218911595478805e-01
7.100000e+06	  3	  3000	  1078	1.783426987482732e-03	3.162277660168377e+00	5.747065786078653e-01
7.200000e+06	  3	  3000	   313	2.180822241000578e-03	3.162277660168377e+00	6.275459575690555e-01
7.300000e+06	  3	  3000	   387	1.835981271592175e-03	3.162277660168377e+00	6.803817910050676e-01
7.400000e+06	  3	  3000	  1091	1.798405704056886e-03	3.162277660168377e+00	7.313129667595584e-01
7.500000e+06	  3	  3000	  1991	1.525029357201057e-03	3.162277660168377e+00	7.840265426508867e-01
7.600000e+06	  3	  3000	  1622	1.223163512188883e-03	3.162277660168377e+00	8.369146258415733e-01
7.700000e+06	  3	  3000	  1686	1.699629391323172e-03	3.162277660168377e+00	8.898705494092781e-01
7.800000e+06	  3	  3000	   601	1.284672110229407e-03	3.162277660168377e+00	9.427475909732265e-01
7.900000e+06	  3	  3000	  1428	1.312046171464956e-03	3.162277660168377e+00	9.947524123082395e-01
8.000000e+06	  3	  3000	  2454	1.197895575583534e-03	3.162277660168377e+00	1.047609474978777e+00
8.100000e+06	  3	  3000	    25	1.452084203600460e-03	4.216965034285820e+00	4.496972212764118e-02
8.200000e+06	  3	  3000	  1782	1.421722366150072e-03	4.216965034285820e+00	9.784467027278872e-02
8.300000e+06	  3	  3000	   609	1.906343440469421e-03	4.216965034285820e+00	1.506062640609696e-01
8.400000e+06	  3	  3000	  1674	1.326142737541817e-03	4.216965034285820e+00	2.034176428704375e-01
8.500000e+06	  3	  3000	   247	1.600760125252038e-03	4.216965034285820e+00	2.561793125743845e-01
8.600000e+06	  3	  3000	  2341	1.361951380063217e-03	4.216965034285820e+00	3.084072606795361e-01
8.700000e+06	  3	  3000	  1738	1.856690494232865e-03	4.216965034285820e+00	3.611594441003428e-01
8.800000e+06	  3	  3000	  1442	1.644168685666425e-03	4.216965034285820e+00	4.137388454595768e-01
8.900000e+06	  3	  3000	   490	1.492593604830544e-03	4.216965034285820e+00	4.665877099316931e-01
9.000000e+06	  3	  3000	  1224	1.400158432357271e-03	4.216965034285820e+00	5.195107064823321e-01
9.100000e+06	  3	  3000	  2381	1.645969578662846e-03	4.216965034285820e+00	5.724057145437371e-01
9.200000e+06	  3	  3000	  1628	1.469770706569231e-03	4.216965034285820e+00	6.248201521276922e-01
9.300000e+06	  3	  3000	  2075	1.512844934034742e-03	4.216965034285820e+00	6.777667556344430e-01
9.400000e+06	  3	  3000	  2580	1.891696443599566e-03	4.216965034285820e+00	7.307201587939691e-01
9.500000e+06	  3	  3000	  1817	1.870498201846987e-03	4.216965034285820e+00	7.835964297179721e-01
9.600000e+06	  3	  3000	  2658	1.245408434680056e-03	4.216965034285820e+00	8.361136321646928e-01
9.700000e+06	  3	  3000	   312	1.582362962785198e-03	4.216965034285820e+00	8.882306512732326e-01
9.800000e+06	  3	  3000	  1997	1.195791867381234e-03	4.216965034285820e+00	9.410197558957026e-01
9.900000e+06	  3	  3000	  1189	1.697908352813531e-03	4.216965034285820e+00	9.932736116914849e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  3000	  2754	1.610316707220718e-03	4.216965034285820e+00	1.046043309256672e+00
1.010000e+07	  3	  3000	   621	1.431236677794841e-03	4.216965034285820e+00	1.098792862056239e+00
1.020000e+07	  3	  3000	  1293	1.706960887704923e-03	4.216965034285820e+00	1.151563637614667e+00
1.030000e+07	  3	  3000	   323	1.273856137285155e-03	4.216965034285820e+00	1.204367042166712e+00
1.040000e+07	  3	  3000	  1095	1.589794153124220e-03	4.216965034285820e+00	1.257179892215940e+00
1.050000e+07	  3	  3000	  2952	2.010767332627799e-03	4.216965034285820e+00	1.309763418717490e+00
1.060000e+07	  3	  3000	  2355	1.614003892735034e-03	4.216965034285820e+00	1.361908077691408e+00
1.070000e+07	  3	  3000	  1342	1.327898955779430e-03	5.623413251903486e+00	7.543678817179876e-03
1.080000e+07	  3	  3000	  2598	1.397736445221476e-03	5.623413251903486e+00	6.048276525546655e-02
1.090000e+07	  3	  3000	  1171	1.280188711728733e-03	5.623413251903486e+00	1.134697388124034e-01
1.100000e+07	  3	  3000	   508	1.679022071276383e-03	5.623413251903486e+00	1.664365298124198e-01
1.110000e+07	  3	  3000	  1858	1.548314528772489e-03	5.623413251903486e+00	2.193103482821435e-01
1.120000e+07	  3	  3000	  2015	1.771711322063167e-03	5.623413251903486e+00	2.722492182456091e-01
1.130000e+07	  3	  3000	   416	1.862291037003871e-03	5.623413251903486e+00	3.252334009319432e-01
1.140000e+07	  3	  3000	  2799	1.970541692962759e-03	5.623413251903486e+00	3.781603982203982e-01
1.150000e+07	  3	  3000	   546	1.461206507703283e-03	5.623413251903486e+00	4.308689084760020e-01
1.160000e+07	  3	  3000	   172	1.697760013614722e-03	5.623413251903486e+00	4.837281544760367e-01
1.170000e+07	  3	  3000	  2549	1.235054825144867e-03	5.623413251903486e+00	5.365258587615658e-01
1.180000e+07	  3	  3000	   158	2.091649826535616e-03	5.623413251903486e+00	5.893092010483283e-01
1.190000e+07	  3	  3000	   468	1.682946861714278e-03	5.623413251903486e+00	6.420738253132872e-01
1.200000e+07	  3	  3000	  2203	1.732289083147628e-03	5.623413251903486e+00	6.947336975490466e-01
1.210000e+07	  3	  3000	  1967	1.485267553516363e-03	5.623413251903486e+00	7.473953692182280e-01
1.220000e+07	  3	  3000	  2264	1.183668829648031e-03	5.623413251903486e+00	8.001735858512036e-01
1.230000e+07	  3	  3000	   682	1.208854730558875e-03	5.623413251903486e+00	8.529303126924475e-01
1.240000e+07	  3	  3000	  2388	1.528014958708387e-03	5.623413251903486e+00	9.053941322037345e-01
1.250000e+07	  3	  3000	  2671	1.753769877637626e-03	5.623413251903486e+00	9.581767191489424e-01
1.260000e+07	  3	  3000	  1603	1.328942181042747e-03	5.623413251903486e+00	1.011108296775378e+00
1.270000e+07	  3	  3000	   523	1.352538607288714e-03	5.623413251903486e+00	1.064051485166680e+00
1.280000e+07	  3	  3000	   105	1.407170690698308e-03	5.623413251903486e+00	1.116739032018728e+00
1.290000e+07	  3	  3000	   815	2.110278520513274e-03	5.623413251903486e+00	1.169200127989341e+00
1.300000e+07	  3	  3000	   303	1.348129131876181e-03	5.623413251903486e+00	1.222131590099961e+00
1.310000e+07	  3	  3000	  1049	1.300282552313109e-03	5.623413251903486e+00	1.275076428162878e+00
1.320000e+07	  3	  3000	  1888	1.604459562185389e-03	5.623413251903486e+00	1.327983746046536e+00
1.330000e+07	  3	  3000	   528	1.535018165834352e-03	5.623413251903486e+00	1.380859302716758e+00
1.340000e+07	  3	  3000	   553	1.644038312089354e-03	5.623413251903486e+00	1.433667587605692e+00
1.350000e+07	  3	  3000	  2148	1.634912289800924e-03	5.623413251903486e+00	1.486378756439980e+00
1.360000e+07	  3	  3000	  1651	1.338322431333285e-03	5.623413251903486e+00	1.539107670413870e+00
1.370000e+07	  3	  3000	  1566	1.570561301584534e-03	5.623413251903486e+00	1.591871310894831e+00
1.380000e+07	  3	  3000	  1958	1.302890281925066e-03	5.623413251903486e+00	1.644625558257798e+00
1.390000e+07	  3	  3000	  1517	2.042620814505755e-03	5.623413251903486e+00	1.697435820131949e+00
1.400000e+07	  3	  3000	  1210	1.329614406384214e-03	5.623413251903486e+00	1.750267966436903e+00
1.410000e+07	  3	  3000	  2863	1.738604904401559e-03	5.623413251903486e+00	1.803132527575865e+00
1.420000e+07	  3	  3000	  1399	1.832849235042878e-03	5.623413251903486e+00	1.855994922798292e+00
1.430000e+07	  3	  3000	   299	1.746599089549707e-03	7.498942093324552e+00	3.252465310559247e-02
1.440000e+07	  3	  3000	  2750	1.647264297310015e-03	7.498942093324552e+00	8.538954136940706e-02
1.450000e+07	  3	  3000	  1368	1.378687984361957e-03	7.498942093324552e+00	1.383014422700626e-01
1.460000e+07	  3	  3000	   690	1.082044593911791e-03	7.498942093324552e+00	1.912225438520562e-01
1.470000e+07	  3	  3000	   560	1.506173730672259e-03	7.498942093324552e+00	2.441167857386939e-01
1.480000e+07	  3	  3000	  2836	1.259930140147030e-03	7.498942093324552e+00	2.963967268902977e-01
1.490000e+07	  3	  3000	   690	1.180423676725022e-03	7.498942093324552e+00	3.488104911581599e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  3000	  2396	2.036978473039241e-03	7.498942093324552e+00	4.015756979975242e-01
1.510000e+07	  3	  3000	   836	1.850312569346952e-03	7.498942093324552e+00	4.543874686923460e-01
1.520000e+07	  3	  3000	  2959	1.522121345230946e-03	7.498942093324552e+00	5.071452016600423e-01
1.530000e+07	  3	  3000	  2802	1.517573922764991e-03	7.498942093324552e+00	5.599416876432185e-01
1.540000e+07	  3	  3000	  2890	1.406979143965112e-03	7.498942093324552e+00	6.127290894746742e-01
1.550000e+07	  3	  3000	  1841	1.476316587005232e-03	7.498942093324552e+00	6.655534074346601e-01
1.560000e+07	  3	  3000	  2201	2.024125182520926e-03	7.498942093324552e+00	7.183879364840408e-01
1.570000e+07	  3	  3000	  2228	1.785590452123382e-03	7.498942093324552e+00	7.711727741214278e-01
1.580000e+07	  3	  3000	  1733	1.780281274322824e-03	7.498942093324552e+00	8.226883177597133e-01
1.590000e+07	  3	  3000	   681	1.479445227448983e-03	7.498942093324552e+00	8.755040153438687e-01
1.600000e+07	  3	  3000	   955	1.517321865231857e-03	7.498942093324552e+00	9.284201042306749e-01
1.610000e+07	  3	  3000	  2796	1.901161484140975e-03	7.498942093324552e+00	9.813831938502051e-01
1.620000e+07	  3	  3000	   280	1.746662685308022e-03	7.498942093324552e+00	1.033647932414495e+00
1.630000e+07	  3	  3000	  2140	1.637451088939717e-03	7.498942093324552e+00	1.086505642960413e+00
1.640000e+07	  3	  3000	  2034	1.858541762664548e-03	7.498942093324552e+00	1.139435874203217e+00
1.650000e+07	  3	  3000	  2691	1.229083335970102e-03	7.498942093324552e+00	1.192288446533211e+00
1.660000e+07	  3	  3000	  1754	1.656483712253641e-03	7.498942093324552e+00	1.245167929893085e+00
1.670000e+07	  3	  3000	   954	1.569111000880502e-03	7.498942093324552e+00	1.298044205988594e+00
1.680000e+07	  3	  3000	   402	2.105605732130761e-03	7.498942093324552e+00	1.350910269920175e+00
1.690000e+07	  3	  3000	  2702	1.939669832720714e-03	7.498942093324552e+00	1.403713086490136e+00
1.700000e+07	  3	  3000	  2304	1.615156985411717e-03	7.498942093324552e+00	1.456541530085469e+00
1.710000e+07	  3	  3000	  2509	1.198864445325545e-03	7.498942093324552e+00	1.509386498705509e+00
1.720000e+07	  3	  3000	  2252	1.579080180146805e-03	7.498942093324552e+00	1.562089812262415e+00
1.730000e+07	  3	  3000	   827	1.993583638109372e-03	7.498942093324552e+00	1.614883646816701e+00
1.740000e+07	  3	  3000	  1324	1.364649738926483e-03	7.498942093324552e+00	1.667699395134061e+00
1.750000e+07	  3	  3000	   871	1.728938268810060e-03	7.498942093324552e+00	1.720535287575776e+00
1.760000e+07	  3	  3000	   537	1.921262350444529e-03	7.498942093324552e+00	1.773338279426596e+00
1.770000e+07	  3	  3000	   338	1.712235008794598e-03	7.498942093324552e+00	1.826082097027655e+00
1.780000e+07	  3	  3000	  2247	1.431028116192756e-03	7.498942093324552e+00	1.878310348987227e+00
1.790000e+07	  3	  3000	  2812	1.441748572630827e-03	7.498942093324552e+00	1.930851149270891e+00
1.800000e+07	  3	  3000	  2005	1.857549319373839e-03	7.498942093324552e+00	1.983683822091693e+00
1.810000e+07	  3	  3000	  2357	1.171600909771770e-03	7.498942093324552e+00	2.036482539660774e+00
1.820000e+07	  3	  3000	   391	1.651667770800337e-03	7.498942093324552e+00	2.089390759003427e+00
1.830000e+07	  3	  3000	   305	1.192128093914635e-03	7.498942093324552e+00	2.142341340917309e+00
1.840000e+07	  3	  3000	  1433	1.352295873625366e-03	7.498942093324552e+00	2.195307630734151e+00
1.850000e+07	  3	  3000	   143	1.687273116006234e-03	7.498942093324552e+00	2.248257208974641e+00
1.860000e+07	  3	  3000	  1861	1.984870353412301e-03	7.498942093324552e+00	2.301161371504251e+00
1.870000e+07	  3	  3000	  2800	1.690884838385046e-03	7.498942093324552e+00	2.353992542843403e+00
1.880000e+07	  3	  3000	  2476	1.709960582846424e-03	7.498942093324552e+00	2.406869738097271e+00
collision No.1	9.949481e+00[yr]	i=2, j=1403	r_ij=6.322637673593651e-05	radius[2]+radius[1403]=6.338481524341289e-05
dE_heat=-1.427789e-09	dE_grav=1.423457e-09	dE_c=-4.279977e-17	v_imp=3.100609e-01
1.890000e+07	  3	  2999	  1591	1.801154125413704e-03	7.498942093324552e+00	2.459439589026380e+00
1.900000e+07	  3	  2999	   776	1.535460149974917e-03	9.999999999999991e+00	1.035345478118336e-02
1.910000e+07	  3	  2999	    98	1.531263682892236e-03	9.999999999999991e+00	6.314699044178675e-02
1.920000e+07	  3	  2999	  1235	1.263475821937709e-03	9.999999999999991e+00	1.158500699313414e-01
1.930000e+07	  3	  2999	   812	1.857095696506297e-03	9.999999999999991e+00	1.685219154935512e-01
1.940000e+07	  3	  2999	   444	1.525671160038876e-03	9.999999999999991e+00	2.212738389099156e-01
1.950000e+07	  3	  2999	   299	2.018817472326427e-03	9.999999999999991e+00	2.739506859715216e-01
1.960000e+07	  3	  2999	  2661	1.651598925778441e-03	9.999999999999991e+00	3.267250222082870e-01
1.970000e+07	  3	  2999	  1484	1.619377116200576e-03	9.999999999999991e+00	3.795333599771278e-01
1.980000e+07	  3	  2999	  1767	1.854831837395872e-03	9.999999999999991e+00	4.323641783580923e-01
1.990000e+07	  3	  2999	  1119	1.282581318175666e-03	9.999999999999991e+00	4.849083494826535e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  2999	  1611	2.009720584485843e-03	9.999999999999991e+00	5.375550305682261e-01
2.010000e+07	  3	  2999	   599	1.972431106601695e-03	9.999999999999991e+00	5.905264175690662e-01
2.020000e+07	  3	  2999	  2552	1.834353388638411e-03	9.999999999999991e+00	6.435210142105473e-01
2.030000e+07	  3	  2999	   477	1.205185523970402e-03	9.999999999999991e+00	6.965303855098474e-01
2.040000e+07	  3	  2999	  2415	1.754865857764938e-03	9.999999999999991e+00	7.495655289103272e-01
2.050000e+07	  3	  2999	  2289	1.672676590597554e-03	9.999999999999991e+00	8.026016883765916e-01
2.060000e+07	  3	  2999	  2643	1.583939081141223e-03	9.999999999999991e+00	8.556132710621708e-01
2.070000e+07	  3	  2999	  2517	1.395854003188544e-03	9.999999999999991e+00	9.085422130724564e-01
2.080000e+07	  3	  2999	  1410	1.670158303568009e-03	9.999999999999991e+00	9.612747158904675e-01
2.090000e+07	  3	  2999	  2350	1.577553042035641e-03	9.999999999999991e+00	1.013456758580701e+00
2.100000e+07	  3	  2999	  2555	3.412725480930772e-04	9.999999999999991e+00	1.065943755322277e+00
2.110000e+07	  3	  2999	  2206	1.226809197516851e-03	9.999999999999991e+00	1.118634819954649e+00
2.120000e+07	  3	  2999	  1053	1.246978878205026e-03	9.999999999999991e+00	1.171371287203550e+00
2.130000e+07	  3	  2999	  1183	1.379861070366316e-03	9.999999999999991e+00	1.223787777509554e+00
2.140000e+07	  3	  2999	  1514	1.458420796419082e-03	9.999999999999991e+00	1.276469548172012e+00
2.150000e+07	  3	  2999	  2943	1.239669170721500e-03	9.999999999999991e+00	1.329183444903192e+00
2.160000e+07	  3	  2999	   397	1.711597512987664e-03	9.999999999999991e+00	1.381951290248497e+00
2.170000e+07	  3	  2999	  1987	1.512198238362275e-03	9.999999999999991e+00	1.434791110763004e+00
2.180000e+07	  3	  2999	   449	1.554753462497932e-03	9.999999999999991e+00	1.487612139431768e+00
2.190000e+07	  3	  2999	  1118	1.885593558743696e-03	9.999999999999991e+00	1.540089277134086e+00
2.200000e+07	  3	  2999	  1770	1.783020059803363e-03	9.999999999999991e+00	1.592687253787266e+00
2.210000e+07	  3	  2999	  1899	1.429951737591022e-03	9.999999999999991e+00	1.644941622436666e+00
2.220000e+07	  3	  2999	  2584	1.501848269406241e-03	9.999999999999991e+00	1.697652153800655e+00
2.230000e+07	  3	  2999	  2203	1.609534536601695e-03	9.999999999999991e+00	1.750542725029560e+00
2.240000e+07	  3	  2999	     5	1.801018575262118e-03	9.999999999999991e+00	1.802960784249958e+00
2.250000e+07	  3	  2999	  1253	1.130602191205902e-03	9.999999999999991e+00	1.854598008737720e+00
2.260000e+07	  3	  2999	   339	2.121364366749246e-03	9.999999999999991e+00	1.907161861816138e+00
2.270000e+07	  3	  2999	   625	1.531353882898635e-03	9.999999999999991e+00	1.959994829517316e+00
2.280000e+07	  3	  2999	  1499	1.258834590160229e-03	9.999999999999991e+00	2.012670438016305e+00
2.290000e+07	  3	  2999	  1787	1.371538540920969e-03	9.999999999999991e+00	2.065494633830410e+00
2.300000e+07	  3	  2999	  1807	1.514994058527188e-03	9.999999999999991e+00	2.118264664421320e+00
2.310000e+07	  3	  2999	  2694	1.667282103806712e-03	9.999999999999991e+00	2.171084360646530e+00
2.320000e+07	  3	  2999	   216	1.278535355327974e-03	9.999999999999991e+00	2.223955369959866e+00
2.330000e+07	  3	  2999	  1339	1.504403933389331e-03	9.999999999999991e+00	2.276902120085881e+00
2.340000e+07	  3	  2999	  2030	1.712568364830471e-03	9.999999999999991e+00	2.329545781243750e+00
2.350000e+07	  3	  2999	   492	1.397785359565413e-03	9.999999999999991e+00	2.382461996897362e+00
2.360000e+07	  3	  2999	   305	1.387489830170565e-03	9.999999999999991e+00	2.435401201889155e+00
2.370000e+07	  3	  2999	  1712	1.195167067695252e-03	9.999999999999991e+00	2.487651872888039e+00
2.380000e+07	  3	  2999	  2661	1.445674378552947e-03	9.999999999999991e+00	2.540459880070131e+00
2.390000e+07	  3	  2999	  2993	1.729803671343507e-03	9.999999999999991e+00	2.593292141082812e+00
2.400000e+07	  3	  2999	  1024	1.445713641541567e-03	9.999999999999991e+00	2.645955813805857e+00
2.410000e+07	  3	  2999	  2463	1.939317532007804e-03	9.999999999999991e+00	2.698372143488025e+00
2.420000e+07	  3	  2999	   528	2.005367873956632e-03	9.999999999999991e+00	2.751068669609753e+00
2.430000e+07	  3	  2999	  1741	1.736127918198563e-03	9.999999999999991e+00	2.803804366759099e+00
2.440000e+07	  3	  2999	   757	1.469117959698664e-03	9.999999999999991e+00	2.856563589358295e+00
2.450000e+07	  3	  2999	  2862	1.315832277570565e-03	9.999999999999991e+00	2.909361812784365e+00
2.460000e+07	  3	  2999	  1684	1.401234502324190e-03	9.999999999999991e+00	2.962204480923063e+00
2.470000e+07	  3	  2999	  1350	1.754804363812953e-03	9.999999999999991e+00	3.015055985788952e+00
2.480000e+07	  3	  2999	  1380	1.589499202621681e-03	9.999999999999991e+00	3.067985416368917e+00
