myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand07/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	  1345	1.661889611695859e-03	2.371373705661654e+00	2.615263547249146e-01
5.100000e+06	  3	  3000	  1944	1.554673788546041e-03	2.371373705661654e+00	3.146881671589790e-01
5.200000e+06	  3	  3000	  1079	1.570471512320586e-03	2.371373705661654e+00	3.678230301326050e-01
5.300000e+06	  3	  3000	  2700	1.352349395694307e-03	2.371373705661654e+00	4.203303431517784e-01
5.400000e+06	  3	  3000	  1480	1.370328677977878e-03	2.371373705661654e+00	4.734605881904702e-01
5.500000e+06	  3	  3000	  1001	1.386307621320616e-03	2.371373705661654e+00	5.265943884073249e-01
5.600000e+06	  3	  3000	   247	1.721712514204951e-03	2.371373705661654e+00	5.796384355650682e-01
5.700000e+06	  3	  3000	   626	1.889797597018032e-03	2.371373705661654e+00	6.314565684612545e-01
5.800000e+06	  3	  3000	  1506	1.386350247525304e-03	2.371373705661654e+00	6.842762338988145e-01
5.900000e+06	  3	  3000	  2883	1.373618694993275e-03	2.371373705661654e+00	7.373211189531378e-01
6.000000e+06	  3	  3000	  1964	1.872892613777923e-03	2.371373705661654e+00	7.903597638427310e-01
6.100000e+06	  3	  3000	   575	1.614629863336373e-03	3.162277660168377e+00	5.147915754714414e-02
6.200000e+06	  3	  3000	   424	1.587106821406637e-03	3.162277660168377e+00	1.045230813570027e-01
6.300000e+06	  3	  3000	   441	1.755122294890600e-03	3.162277660168377e+00	1.574441016792955e-01
6.400000e+06	  3	  3000	  2209	2.002489288870643e-03	3.162277660168377e+00	2.103722496036168e-01
6.500000e+06	  3	  3000	  2614	1.454442531660315e-03	3.162277660168377e+00	2.635399733829503e-01
6.600000e+06	  3	  3000	  2541	1.733775286834768e-03	3.162277660168377e+00	3.167298540016091e-01
6.700000e+06	  3	  3000	  2405	1.421734434591787e-03	3.162277660168377e+00	3.698087699813400e-01
6.800000e+06	  3	  3000	  1306	1.644757027748939e-03	3.162277660168377e+00	4.222967840961317e-01
6.900000e+06	  3	  3000	  2941	1.428628592984616e-03	3.162277660168377e+00	4.748135890184658e-01
7.000000e+06	  3	  3000	   851	1.820454619933750e-03	3.162277660168377e+00	5.270029499760696e-01
7.100000e+06	  3	  3000	   335	1.496825681349814e-03	3.162277660168377e+00	5.797287981851499e-01
7.200000e+06	  3	  3000	  2553	1.241225101852485e-03	3.162277660168377e+00	6.326415176196625e-01
7.300000e+06	  3	  3000	  2948	1.891082685854176e-03	3.162277660168377e+00	6.852218560780636e-01
7.400000e+06	  3	  3000	  1287	1.887634126017249e-03	3.162277660168377e+00	7.382987998672450e-01
7.500000e+06	  3	  3000	  2453	1.726789960482166e-03	3.162277660168377e+00	7.907736975115319e-01
7.600000e+06	  3	  3000	   709	1.517108441499590e-03	3.162277660168377e+00	8.433071702162976e-01
7.700000e+06	  3	  3000	  2860	1.415923195596037e-03	3.162277660168377e+00	8.964106905088955e-01
7.800000e+06	  3	  3000	   545	1.177181084683015e-03	3.162277660168377e+00	9.495911327109563e-01
7.900000e+06	  3	  3000	  2192	1.208657882804477e-03	3.162277660168377e+00	1.002744631690707e+00
8.000000e+06	  3	  3000	  2185	8.731356216875997e-05	4.216965034285820e+00	2.241272850209722e-04
8.100000e+06	  3	  3000	  1531	1.395559053893705e-03	4.216965034285820e+00	5.279448140942581e-02
8.200000e+06	  3	  3000	   951	1.789788941438378e-03	4.216965034285820e+00	1.059802928913901e-01
8.300000e+06	  3	  3000	   239	1.717967610489460e-03	4.216965034285820e+00	1.576156601175027e-01
8.400000e+06	  3	  3000	  2824	1.889639936158712e-03	4.216965034285820e+00	2.107306559335076e-01
collision No.2	4.461870e+00[yr]	i=1, j=1153	r_ij=6.323281907323688e-05	radius[1]+radius[1153]=6.338481524341289e-05
8.500000e+06	  3	  3000	  2889	2.070434171641594e-03	4.216965034285820e+00	2.635639287768014e-01
8.600000e+06	  3	  3000	   439	1.886285666923718e-03	4.216965034285820e+00	3.166036959697705e-01
8.700000e+06	  3	  3000	   336	1.803524789512880e-03	4.216965034285820e+00	3.693742564948435e-01
8.800000e+06	  3	  3000	  2567	1.945493076562062e-03	4.216965034285820e+00	4.208945303172194e-01
8.900000e+06	  3	  3000	  1261	1.693532365396423e-03	4.216965034285820e+00	4.739630536487466e-01
9.000000e+06	  3	  3000	  1109	1.432306571253630e-03	4.216965034285820e+00	5.270233745425987e-01
9.100000e+06	  3	  3000	   374	1.284109556770734e-03	4.216965034285820e+00	5.800582712915964e-01
9.200000e+06	  3	  3000	  2536	1.720771582603787e-03	4.216965034285820e+00	6.330708697563018e-01
9.300000e+06	  3	  3000	  1974	1.515864596793190e-03	4.216965034285820e+00	6.855252949040036e-01
9.400000e+06	  3	  3000	  1370	1.494724095659550e-03	4.216965034285820e+00	7.358265724872352e-01
9.500000e+06	  3	  3000	   327	1.448288810464922e-03	4.216965034285820e+00	7.889641184378015e-01
9.600000e+06	  3	  3000	  2414	1.271931933007092e-03	4.216965034285820e+00	8.421244507174314e-01
9.700000e+06	  3	  3000	  1924	1.626916398417747e-03	4.216965034285820e+00	8.924872996159705e-01
9.800000e+06	  3	  3000	  2049	1.405452692008707e-03	4.216965034285820e+00	9.452421643768721e-01
9.900000e+06	  3	  3000	  2053	1.062169223024969e-06	4.216965034285820e+00	9.950386621676061e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  3000	   525	1.251188603754815e-03	4.216965034285820e+00	1.047225565873778e+00
1.010000e+07	  3	  3000	   822	1.524110717697058e-03	4.216965034285820e+00	1.100352338142891e+00
1.020000e+07	  3	  3000	  1082	1.235830091964279e-03	4.216965034285820e+00	1.151680827848861e+00
1.030000e+07	  3	  3000	  2281	1.581250535426428e-03	4.216965034285820e+00	1.204220045220049e+00
1.040000e+07	  3	  3000	  2974	1.354544551467780e-03	4.216965034285820e+00	1.257003177028707e+00
1.050000e+07	  3	  3000	  2513	1.368946264948742e-03	4.216965034285820e+00	1.309989647508128e+00
1.060000e+07	  3	  3000	   838	1.236176441577890e-03	4.216965034285820e+00	1.362514469413575e+00
1.070000e+07	  3	  3000	  2764	1.355132649356421e-03	5.623413251903486e+00	8.065730727160431e-03
1.080000e+07	  3	  3000	  2678	1.775293701019939e-03	5.623413251903486e+00	6.051457212960713e-02
1.090000e+07	  3	  3000	  1935	2.128128828158347e-03	5.623413251903486e+00	1.136001568976422e-01
1.100000e+07	  3	  3000	   945	1.821381635344390e-03	5.623413251903486e+00	1.657858234437806e-01
1.110000e+07	  3	  3000	   712	1.492115381708813e-03	5.623413251903486e+00	2.187041924912038e-01
1.120000e+07	  3	  3000	  2499	1.594716413510819e-03	5.623413251903486e+00	2.708643167714953e-01
1.130000e+07	  3	  3000	  2958	1.278645510127043e-03	5.623413251903486e+00	3.239199364777348e-01
1.140000e+07	  3	  3000	   532	1.568601626194654e-03	5.623413251903486e+00	3.764232888463763e-01
1.150000e+07	  3	  3000	  1704	1.611516573866685e-03	5.623413251903486e+00	4.294593800246888e-01
1.160000e+07	  3	  3000	  2304	1.282886574447891e-03	5.623413251903486e+00	4.815493719589631e-01
1.170000e+07	  3	  3000	  2156	1.708759827188402e-03	5.623413251903486e+00	5.343899111554250e-01
1.180000e+07	  3	  3000	  1059	1.794481417107519e-03	5.623413251903486e+00	5.857461828264248e-01
1.190000e+07	  3	  3000	  1438	1.968677824276148e-03	5.623413251903486e+00	6.372124894557031e-01
1.200000e+07	  3	  3000	   571	2.087622553042382e-03	5.623413251903486e+00	6.894751934953788e-01
1.210000e+07	  3	  3000	   467	1.435679433928657e-03	5.623413251903486e+00	7.416669055402687e-01
1.220000e+07	  3	  3000	   363	1.812844403463262e-03	5.623413251903486e+00	7.927118000433305e-01
1.230000e+07	  3	  3000	  1233	1.783225932736050e-03	5.623413251903486e+00	8.443248534925040e-01
1.240000e+07	  3	  3000	  2713	1.174804547672887e-03	5.623413251903486e+00	8.961542566680841e-01
1.250000e+07	  3	  3000	  1992	1.518031574828892e-03	5.623413251903486e+00	9.449420037429909e-01
1.260000e+07	  3	  3000	  1503	1.376576943013763e-03	5.623413251903486e+00	9.965106472343570e-01
1.270000e+07	  3	  3000	  1055	1.395831382765697e-03	5.623413251903486e+00	1.049590081556514e+00
1.280000e+07	  3	  3000	  2779	1.648385832748376e-03	5.623413251903486e+00	1.101307526646088e+00
1.290000e+07	  3	  3000	  1417	1.568992287820421e-03	5.623413251903486e+00	1.153462068379423e+00
1.300000e+07	  3	  3000	  2715	1.235563746090660e-03	5.623413251903486e+00	1.204546813595137e+00
1.310000e+07	  3	  3000	  1701	1.303365814994531e-03	5.623413251903486e+00	1.256577905552762e+00
1.320000e+07	  3	  3000	   954	8.373198741453679e-06	5.623413251903486e+00	1.308418525222246e+00
1.330000e+07	  3	  3000	   319	2.062420531348566e-03	5.623413251903486e+00	1.361265610374830e+00
1.340000e+07	  3	  3000	  1902	1.820149665086688e-03	5.623413251903486e+00	1.410376077237370e+00
1.350000e+07	  3	  3000	  2372	1.344601565839072e-03	5.623413251903486e+00	1.462166794707933e+00
1.360000e+07	  3	  3000	  2297	1.560523816010072e-03	5.623413251903486e+00	1.514894497169380e+00
1.370000e+07	  3	  3000	   760	1.941853040381105e-03	5.623413251903486e+00	1.566932540533172e+00
1.380000e+07	  3	  3000	  2076	1.821410271255331e-03	5.623413251903486e+00	1.619735534117033e+00
1.390000e+07	  3	  3000	   217	1.645465480122549e-03	5.623413251903486e+00	1.672061544964352e+00
1.400000e+07	  3	  3000	  1184	1.306220410025351e-03	5.623413251903486e+00	1.723896161130373e+00
1.410000e+07	  3	  3000	   954	2.094079956105386e-06	5.623413251903486e+00	1.775951823620209e+00
1.420000e+07	  3	  3000	   974	1.594041955412644e-03	5.623413251903486e+00	1.827774525900937e+00
collision No.3	7.460059e+00[yr]	i=1, j=1424	r_ij=6.329643607639685e-05	radius[1]+radius[1424]=6.338481524341289e-05
1.430000e+07	  3	  3000	  1630	1.389351986425224e-03	7.498942093324552e+00	3.453869346244895e-04
1.440000e+07	  3	  3000	  2165	1.704664259979961e-03	7.498942093324552e+00	5.166906841237103e-02
1.450000e+07	  3	  3000	  1938	1.462778951322690e-03	7.498942093324552e+00	1.039646981052398e-01
1.460000e+07	  3	  3000	  1195	2.016799630124149e-03	7.498942093324552e+00	1.563485016076842e-01
1.470000e+07	  3	  3000	  2976	1.363432192369526e-03	7.498942093324552e+00	2.081398060077460e-01
1.480000e+07	  3	  3000	  1467	1.823467900088332e-03	7.498942093324552e+00	2.603824062418936e-01
1.490000e+07	  3	  3000	  2103	2.012069857388925e-03	7.498942093324552e+00	3.103282422840172e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  3000	   860	1.805526440550634e-03	7.498942093324552e+00	3.615748607722530e-01
1.510000e+07	  3	  3000	   642	1.929863853404235e-03	7.498942093324552e+00	4.135093113222638e-01
1.520000e+07	  3	  3000	  1097	1.268211987236917e-03	7.498942093324552e+00	4.653819966731430e-01
1.530000e+07	  3	  3000	   452	1.957232957621203e-03	7.498942093324552e+00	5.165728726988409e-01
1.540000e+07	  3	  3000	   191	1.257102135582700e-03	7.498942093324552e+00	5.686188211204923e-01
1.550000e+07	  3	  3000	  1000	1.822680067971328e-03	7.498942093324552e+00	6.206974050541647e-01
1.560000e+07	  3	  3000	  1224	1.288345941297065e-03	7.498942093324552e+00	6.703539760629322e-01
1.570000e+07	  3	  3000	   989	1.826875966260174e-03	7.498942093324552e+00	7.209710077673263e-01
1.580000e+07	  3	  3000	  2804	2.208968077549134e-03	7.498942093324552e+00	7.723960915503362e-01
1.590000e+07	  3	  3000	  2204	1.462736386992965e-03	7.498942093324552e+00	8.236225119918013e-01
1.600000e+07	  3	  3000	  1862	1.304620351213677e-03	7.498942093324552e+00	8.750768270998156e-01
collision No.4	8.374492e+00[yr]	i=3, j=1562	r_ij=6.333788595724563e-05	radius[3]+radius[1562]=6.338481524341289e-05
1.610000e+07	  3	  3000	  1557	2.126660639587399e-03	7.498942093324552e+00	9.268744529436981e-01
1.620000e+07	  3	  3000	  1166	1.595297495038055e-03	7.498942093324552e+00	9.780068797746713e-01
1.630000e+07	  3	  3000	  1796	1.472519949180870e-03	7.498942093324552e+00	1.030063687646143e+00
1.640000e+07	  3	  3000	   192	1.652837318539155e-03	7.498942093324552e+00	1.081032125804741e+00
1.650000e+07	  3	  3000	   207	1.996055280160517e-03	7.498942093324552e+00	1.133141157364288e+00
1.660000e+07	  3	  3000	  1429	1.440981559054711e-03	7.498942093324552e+00	1.185659663272412e+00
1.670000e+07	  3	  3000	  2712	1.506880984840008e-03	7.498942093324552e+00	1.236697203099689e+00
1.680000e+07	  3	  3000	   793	1.845428139395917e-03	7.498942093324552e+00	1.286392464996636e+00
1.690000e+07	  3	  3000	  2557	1.329014179630834e-03	7.498942093324552e+00	1.338766481548081e+00
1.700000e+07	  3	  3000	   957	1.955024105876788e-03	7.498942093324552e+00	1.391205458929473e+00
1.710000e+07	  3	  3000	   684	1.709749001147856e-03	7.498942093324552e+00	1.443188966038929e+00
1.720000e+07	  3	  3000	  2850	1.352626960965400e-03	7.498942093324552e+00	1.493378099261115e+00
1.730000e+07	  3	  3000	   644	1.741619316407333e-03	7.498942093324552e+00	1.545825886841161e+00
1.740000e+07	  3	  3000	    37	1.646867781463887e-03	7.498942093324552e+00	1.598180876880296e+00
1.750000e+07	  3	  3000	   566	1.629228890814365e-03	7.498942093324552e+00	1.649145789451131e+00
1.760000e+07	  3	  3000	   739	1.828962415905824e-03	7.498942093324552e+00	1.701372378218670e+00
1.770000e+07	  3	  3000	  1716	1.274812214063747e-03	7.498942093324552e+00	1.753738942870135e+00
1.780000e+07	  3	  3000	   210	1.665882741400334e-03	7.498942093324552e+00	1.806151054982400e+00
1.790000e+07	  3	  3000	  1488	1.542732262279521e-03	7.498942093324552e+00	1.858563025481447e+00
1.800000e+07	  3	  3000	  1923	1.536586403848508e-03	7.498942093324552e+00	1.910960635059115e+00
1.810000e+07	  3	  3000	  1593	1.759993682564284e-03	7.498942093324552e+00	1.962275184603976e+00
1.820000e+07	  3	  3000	   154	1.325010849084941e-03	7.498942093324552e+00	2.014612295244795e+00
1.830000e+07	  3	  3000	  2013	1.955874919335943e-03	7.498942093324552e+00	2.066951965506825e+00
1.840000e+07	  3	  3000	   487	1.774514421935571e-03	7.498942093324552e+00	2.119259758717242e+00
1.850000e+07	  3	  3000	  1455	1.805540862083141e-03	7.498942093324552e+00	2.171495450459567e+00
1.860000e+07	  3	  3000	   682	2.021727422171873e-03	7.498942093324552e+00	2.222020602563481e+00
1.870000e+07	  3	  3000	   121	1.539896594031448e-03	7.498942093324552e+00	2.272067716450215e+00
1.880000e+07	  3	  3000	  1753	1.340906285098697e-03	7.498942093324552e+00	2.324069939364048e+00
1.890000e+07	  3	  3000	   710	1.939046768092800e-03	7.498942093324552e+00	2.376086305803541e+00
1.900000e+07	  3	  3000	  1900	1.788421313067596e-03	7.498942093324552e+00	2.426950252594134e+00
1.910000e+07	  3	  3000	  1996	1.437843467220180e-03	7.498942093324552e+00	2.477281245466837e+00
1.920000e+07	  3	  3000	  1003	1.293166543723050e-03	9.999999999999991e+00	2.651198243844805e-02
1.930000e+07	  3	  3000	   256	1.352594607234240e-03	9.999999999999991e+00	7.644628189391878e-02
1.940000e+07	  3	  3000	  2494	1.584516163068574e-03	9.999999999999991e+00	1.258318272647759e-01
1.950000e+07	  3	  3000	  2840	1.234524632102702e-03	9.999999999999991e+00	1.768787273965670e-01
1.960000e+07	  3	  3000	  2438	1.656557421608479e-03	9.999999999999991e+00	2.269953283744700e-01
collision No.5	1.023860e+01[yr]	i=2, j=1654	r_ij=6.333891651956050e-05	radius[2]+radius[1654]=6.338481524341289e-05
1.970000e+07	  3	  3000	   556	1.374504228587306e-03	9.999999999999991e+00	2.768498102892574e-01
1.980000e+07	  3	  3000	  2637	1.545207946819403e-03	9.999999999999991e+00	3.271329310228679e-01
1.990000e+07	  3	  3000	   410	1.584152108086797e-03	9.999999999999991e+00	3.784076166022898e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  3000	  2603	1.345109580611539e-03	9.999999999999991e+00	4.275334874195170e-01
2.010000e+07	  3	  3000	  1471	1.425571729779296e-03	9.999999999999991e+00	4.761388128145695e-01
2.020000e+07	  3	  3000	   835	1.828094170773198e-03	9.999999999999991e+00	5.269443267374748e-01
2.030000e+07	  3	  3000	   638	1.831008805892368e-03	9.999999999999991e+00	5.745823759658649e-01
2.040000e+07	  3	  3000	  1954	1.936463013893842e-03	9.999999999999991e+00	6.241682125877315e-01
2.050000e+07	  3	  3000	     1	1.109082490344627e-06	9.999999999999991e+00	6.731081574938612e-01
2.060000e+07	  3	  3000	   757	1.230684087433923e-03	9.999999999999991e+00	7.198915069024328e-01
2.070000e+07	  3	  3000	   603	1.309272628887441e-03	9.999999999999991e+00	7.680684963915092e-01
2.080000e+07	  3	  3000	     1	3.406757933895967e-07	9.999999999999991e+00	8.174041725765531e-01
2.090000e+07	  3	  3000	   447	1.663091068307547e-03	9.999999999999991e+00	8.671339727104503e-01
2.100000e+07	  3	  3000	   281	1.455326465260823e-03	9.999999999999991e+00	9.151261248283775e-01
2.110000e+07	  3	  3000	  2339	2.052128346212115e-03	9.999999999999991e+00	9.639239974861978e-01
2.120000e+07	  3	  3000	   705	1.471084601648126e-03	9.999999999999991e+00	1.014567118403201e+00
2.130000e+07	  3	  3000	  2976	1.358032964620808e-03	9.999999999999991e+00	1.063634399424002e+00
2.140000e+07	  3	  3000	  2426	1.084303151489991e-03	9.999999999999991e+00	1.112238708851004e+00
2.150000e+07	  3	  3000	  2106	1.626511047463171e-03	9.999999999999991e+00	1.162959982928416e+00
collision No.6	1.116554e+01[yr]	i=1, j=954	r_ij=6.336271603057810e-05	radius[1]+radius[954]=6.338481524341289e-05
2.160000e+07	  3	  3000	   248	1.732664926588826e-03	9.999999999999991e+00	1.215845794307722e+00
2.170000e+07	  3	  3000	  2187	1.592129091338100e-03	9.999999999999991e+00	1.268875555078805e+00
2.180000e+07	  3	  3000	  1055	1.415242068949704e-03	9.999999999999991e+00	1.321966704274840e+00
2.190000e+07	  3	  3000	   205	1.196839469245517e-03	9.999999999999991e+00	1.375125317073807e+00
2.200000e+07	  3	  3000	  2170	1.707111887967650e-03	9.999999999999991e+00	1.427814027837054e+00
2.210000e+07	  3	  3000	  2871	1.509010270929665e-03	9.999999999999991e+00	1.480759589609300e+00
2.220000e+07	  3	  3000	   731	1.968995359520798e-03	9.999999999999991e+00	1.533832472303357e+00
2.230000e+07	  3	  3000	  2949	1.428423018575658e-03	9.999999999999991e+00	1.586912812632467e+00
2.240000e+07	  3	  3000	   189	1.782039923256874e-03	9.999999999999991e+00	1.639883256396357e+00
2.250000e+07	  3	  3000	   760	1.902010842923109e-03	9.999999999999991e+00	1.692488565054451e+00
2.260000e+07	  3	  3000	   289	1.476953763254570e-03	9.999999999999991e+00	1.745600238529549e+00
