collision No.2	2.811950e+01[yr]	i=1, j=800	r_ij=6.344309733347203e-05	radius[1]+radius[800]=6.353411731314533e-05
dE_heat=-9.461953e-10	dE_grav=9.420744e-10	dE_c=6.547241e-17	v_imp=3.105321e-01
1.800000e+07	  1	   998	   523	1.616048771274210e-03	2.371373705661653e+01	4.723863941719072e+00
1.900000e+07	  1	   998	   991	1.623979339773389e-03	2.371373705661653e+01	6.301224301039539e+00
2.000000e+07	  1	   998	   568	1.687066625527981e-03	2.371373705661653e+01	7.885625757379836e+00
2.100000e+07	  1	   998	   754	1.575174730466821e-03	3.162277660168376e+01	1.561216541233062e+00
2.200000e+07	  1	   998	   572	1.348431556704839e-03	3.162277660168376e+01	3.146759539801684e+00
2.300000e+07	  1	   998	   435	1.328856757714729e-03	3.162277660168376e+01	4.729770697645103e+00
2.400000e+07	  1	   998	   646	1.821099401961616e-03	3.162277660168376e+01	6.307106713276259e+00
2.500000e+07	  1	   998	    17	1.534330943625811e-03	3.162277660168376e+01	7.892608224394287e+00
2.600000e+07	  1	   998	   559	1.826223083696343e-03	3.162277660168376e+01	9.477097852833870e+00
2.700000e+07	  1	   998	   424	1.722373591106667e-03	4.216965034285818e+01	5.135140474236890e-01
2.800000e+07	  1	   998	   730	1.465605794077857e-03	4.216965034285818e+01	2.094186647890494e+00
2.900000e+07	  1	   998	   145	1.343067679628651e-03	4.216965034285818e+01	3.678977550890518e+00
3.000000e+07	  1	   998	   182	1.352360649171327e-03	4.216965034285818e+01	5.260865971055082e+00
3.100000e+07	  1	   998	   323	1.638448036911883e-03	4.216965034285818e+01	6.848474971391430e+00
3.200000e+07	  1	   998	   235	1.534388379489538e-03	4.216965034285818e+01	8.428757525325672e+00
3.300000e+07	  1	   998	   857	1.406543833313720e-03	4.216965034285818e+01	1.000649743803030e+01
3.400000e+07	  1	   998	   352	1.697104212076588e-03	4.216965034285818e+01	1.158917085642678e+01
3.500000e+07	  1	   998	   773	1.836588601051022e-03	4.216965034285818e+01	1.317122460288349e+01
3.600000e+07	  1	   998	   936	1.461512916979009e-03	5.623413251903484e+01	6.902186939697698e-01
3.700000e+07	  1	   998	   447	1.890887174855103e-03	5.623413251903484e+01	2.260820562728397e+00
3.800000e+07	  1	   998	   465	1.603589841152885e-03	5.623413251903484e+01	3.844755700438135e+00
3.900000e+07	  1	   998	   390	1.183861812178793e-03	5.623413251903484e+01	5.412222690529053e+00
4.000000e+07	  1	   998	    72	1.706384301192742e-03	5.623413251903484e+01	6.984467076388664e+00
4.100000e+07	  1	   998	   724	1.971007118254315e-03	5.623413251903484e+01	8.564398462183696e+00
4.200000e+07	  1	   998	   401	1.563046879018280e-03	5.623413251903484e+01	1.014485792344033e+01
4.300000e+07	  1	   998	   938	1.580874640914172e-03	5.623413251903484e+01	1.173019453576386e+01
4.400000e+07	  1	   998	   122	1.627841591841180e-03	5.623413251903484e+01	1.330491133953657e+01
4.500000e+07	  1	   998	   989	1.647461973634742e-03	5.623413251903484e+01	1.488968977579739e+01
4.600000e+07	  1	   998	   156	1.568008117640665e-03	5.623413251903484e+01	1.646826438069237e+01
4.700000e+07	  1	   998	    70	1.455986574221894e-03	5.623413251903484e+01	1.805032113571223e+01
4.800000e+07	  1	   998	   338	1.606281838072411e-03	7.498942093324548e+01	8.753413453145596e-01
4.900000e+07	  1	   998	   712	1.777246520209057e-03	7.498942093324548e+01	2.455077209684069e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	   998	   939	1.509983424792222e-03	7.498942093324548e+01	4.032971405920519e+00
5.100000e+07	  1	   998	   224	1.454742805303290e-03	7.498942093324548e+01	5.618036306262833e+00
5.200000e+07	  1	   998	   590	2.080422806966097e-03	7.498942093324548e+01	7.203193537303435e+00
5.300000e+07	  1	   998	   769	1.528801347807095e-03	7.498942093324548e+01	8.787673604621117e+00
5.400000e+07	  1	   998	   878	1.575068461895519e-03	7.498942093324548e+01	1.036783414108114e+01
5.500000e+07	  1	   998	   517	1.503031059174227e-03	7.498942093324548e+01	1.195437253193218e+01
5.600000e+07	  1	   998	   184	1.483852334568946e-03	7.498942093324548e+01	1.353363925915891e+01
5.700000e+07	  1	   998	   419	1.867523598575091e-03	7.498942093324548e+01	1.511595787579255e+01
5.800000e+07	  1	   998	    26	1.646199467167653e-03	7.498942093324548e+01	1.669754902728013e+01
5.900000e+07	  1	   998	   982	1.555947797788233e-03	7.498942093324548e+01	1.828074274914691e+01
6.000000e+07	  1	   998	   603	1.571539567716435e-03	7.498942093324548e+01	1.986438101757176e+01
6.100000e+07	  1	   998	   245	1.447361786812754e-03	7.498942093324548e+01	2.144995367328916e+01
6.200000e+07	  1	   998	    95	1.695668057458918e-03	7.498942093324548e+01	2.302935811550030e+01
6.300000e+07	  1	   998	   366	1.961345912949870e-03	7.498942093324548e+01	2.461488864955867e+01
6.400000e+07	  1	   998	   455	1.723611614080003e-03	9.999999999999986e+01	1.184060663697522e+00
6.500000e+07	  1	   998	   238	1.487843807313496e-03	9.999999999999986e+01	2.770796897680048e+00
6.600000e+07	  1	   998	   111	1.792441631714694e-03	9.999999999999986e+01	4.355705349862627e+00
6.700000e+07	  1	   998	   103	1.582733891607773e-03	9.999999999999986e+01	5.939295374961099e+00
6.800000e+07	  1	   998	   531	1.585475569725509e-03	9.999999999999986e+01	7.523626820681210e+00
6.900000e+07	  1	   998	   659	1.894897694610182e-03	9.999999999999986e+01	9.100651055915881e+00
7.000000e+07	  1	   998	   153	1.412588366800881e-03	9.999999999999986e+01	1.068449161762999e+01
7.100000e+07	  1	   998	    26	1.437454828204052e-03	9.999999999999986e+01	1.226537216974648e+01
7.200000e+07	  1	   998	    40	1.709326024925882e-03	9.999999999999986e+01	1.385068113743200e+01
7.300000e+07	  1	   998	     1	1.049656510003413e-03	9.999999999999986e+01	1.543236258308908e+01
7.400000e+07	  1	   998	   214	1.358538979376233e-03	9.999999999999986e+01	1.701761438713982e+01
7.500000e+07	  1	   998	     2	1.422351642332746e-03	9.999999999999986e+01	1.860150189711204e+01
7.600000e+07	  1	   998	   933	1.330442868201095e-03	9.999999999999986e+01	2.018194991706546e+01
7.700000e+07	  1	   998	   745	1.651659629527151e-03	9.999999999999986e+01	2.176652810096791e+01
7.800000e+07	  1	   998	   774	1.856401461148948e-03	9.999999999999986e+01	2.334760268759495e+01
7.900000e+07	  1	   998	   272	1.453735359589365e-03	9.999999999999986e+01	2.492326065436288e+01
8.000000e+07	  1	   998	   368	1.598444722545103e-03	9.999999999999986e+01	2.649923894962393e+01
8.100000e+07	  1	   998	   439	1.607597011477961e-03	9.999999999999986e+01	2.807133279468238e+01
8.200000e+07	  1	   998	   508	1.433394491294565e-03	9.999999999999986e+01	2.965562993758506e+01
8.300000e+07	  1	   998	   755	1.550304475978523e-03	9.999999999999986e+01	3.123642567163069e+01
8.400000e+07	  1	   998	   333	1.601816744046164e-03	9.999999999999986e+01	3.281730632978554e+01
8.500000e+07	  1	   998	   454	1.364814058573744e-03	1.333521432163322e+02	1.044555468732582e+00
8.600000e+07	  1	   998	    96	1.550823167030978e-03	1.333521432163322e+02	2.626908242039939e+00
8.700000e+07	  1	   998	   233	1.704784323605574e-03	1.333521432163322e+02	4.210888337786882e+00
8.800000e+07	  1	   998	   462	1.515792349454812e-03	1.333521432163322e+02	5.795646304516930e+00
8.900000e+07	  1	   998	   415	1.456957643357520e-03	1.333521432163322e+02	7.373036494959331e+00
9.000000e+07	  1	   998	   896	1.683967494721907e-03	1.333521432163322e+02	8.958867746484909e+00
9.100000e+07	  1	   998	   311	1.439599303020491e-03	1.333521432163322e+02	1.054244066504212e+01
9.200000e+07	  1	   998	   757	1.360507624652500e-03	1.333521432163322e+02	1.212729899133806e+01
9.300000e+07	  1	   998	   469	1.687268748622075e-03	1.333521432163322e+02	1.370372553149094e+01
collision No.3	1.482800e+02[yr]	i=1, j=103	r_ij=6.349991013077818e-05	radius[1]+radius[103]=6.364767216600623e-05
dE_heat=-3.081735e-10	dE_grav=3.077564e-10	dE_c=-9.042107e-18	v_imp=3.102527e-01
9.400000e+07	  1	   997	   645	1.602204186030191e-03	1.333521432163322e+02	1.528604286792287e+01
9.500000e+07	  1	   997	   600	1.599402533941867e-03	1.333521432163322e+02	1.686811972312940e+01
9.600000e+07	  1	   997	   127	1.666898308726524e-03	1.333521432163322e+02	1.845389599847155e+01
9.700000e+07	  1	   997	   683	1.800798884404961e-03	1.333521432163322e+02	2.003739468387812e+01
9.800000e+07	  1	   997	   132	1.688886811015164e-03	1.333521432163322e+02	2.162350226080504e+01
9.900000e+07	  1	   997	   129	1.357802647618234e-03	1.333521432163322e+02	2.320871045378776e+01
collision No.4	1.570205e+02[yr]	i=1, j=234	r_ij=6.351884677474159e-05	radius[1]+radius[234]=6.368445493709105e-05
dE_heat=-4.258594e-10	dE_grav=4.281510e-10	dE_c=2.493282e-17	v_imp=3.096167e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	   996	   884	1.343704872070015e-03	1.333521432163322e+02	2.479513236621299e+01
1.010000e+08	  1	   996	   816	1.903629023425072e-03	1.333521432163322e+02	2.638013615811359e+01
1.020000e+08	  1	   996	   290	1.531824401099530e-03	1.333521432163322e+02	2.796729374521638e+01
1.030000e+08	  1	   996	   254	2.202679640334093e-03	1.333521432163322e+02	2.955511787377102e+01
1.040000e+08	  1	   996	   609	1.937581275330705e-03	1.333521432163322e+02	3.113582031595656e+01
1.050000e+08	  1	   996	   922	1.545098550315308e-03	1.333521432163322e+02	3.271892195818703e+01
1.060000e+08	  1	   996	   834	1.657004751055890e-03	1.333521432163322e+02	3.429679251857460e+01
1.070000e+08	  1	   996	   758	1.521016573039487e-03	1.333521432163322e+02	3.587720334801012e+01
1.080000e+08	  1	   996	   287	1.835112815221762e-03	1.333521432163322e+02	3.746453396248336e+01
1.090000e+08	  1	   996	   575	1.549486627038018e-03	1.333521432163322e+02	3.905141329198538e+01
1.100000e+08	  1	   996	   472	1.901266162032760e-03	1.333521432163322e+02	4.063934182252099e+01
1.110000e+08	  1	   996	   817	1.548006122441916e-03	1.333521432163322e+02	4.221846531373900e+01
1.120000e+08	  1	   996	   909	1.413528000893114e-03	1.333521432163322e+02	4.380591781251747e+01
1.130000e+08	  1	   996	   953	1.343518785143175e-03	1.778279410038920e+02	9.172099274092205e-01
1.140000e+08	  1	   996	   331	1.398967312013054e-03	1.778279410038920e+02	2.504667895221770e+00
1.150000e+08	  1	   996	   678	1.546650350833238e-03	1.778279410038920e+02	4.082919808234259e+00
1.160000e+08	  1	   996	    25	1.807783564042045e-03	1.778279410038920e+02	5.669730416809854e+00
1.170000e+08	  1	   996	   716	1.516532346553351e-03	1.778279410038920e+02	7.258290804139446e+00
1.180000e+08	  1	   996	   481	1.384794106501177e-03	1.778279410038920e+02	8.840964971044617e+00
1.190000e+08	  1	   996	     4	1.499856265274399e-03	1.778279410038920e+02	1.042255949663589e+01
1.200000e+08	  1	   996	    90	1.401126944066154e-03	1.778279410038920e+02	1.200698284225997e+01
1.210000e+08	  1	   996	    78	1.441434004472246e-03	1.778279410038920e+02	1.359354310545381e+01
1.220000e+08	  1	   996	   723	1.439119134382361e-03	1.778279410038920e+02	1.517644019955741e+01
1.230000e+08	  1	   996	   248	1.530881933175627e-03	1.778279410038920e+02	1.675100962525252e+01
1.240000e+08	  1	   996	   668	1.384478648101237e-03	1.778279410038920e+02	1.832198210769579e+01
1.250000e+08	  1	   996	    17	1.655174893449324e-03	1.778279410038920e+02	1.989544904667806e+01
collision No.5	1.985511e+02[yr]	i=1, j=416	r_ij=6.364361862169623e-05	radius[1]+radius[416]=6.373544939635307e-05
dE_heat=-3.357571e-10	dE_grav=3.375187e-10	dE_c=-1.430009e-17	v_imp=3.096881e-01
1.260000e+08	  1	   995	    56	1.559947205204632e-03	1.778279410038920e+02	2.147541603948356e+01
collision No.6	1.993193e+02[yr]	i=1, j=769	r_ij=6.373620207523160e-05	radius[1]+radius[769]=6.377554128404999e-05
dE_heat=-3.781023e-10	dE_grav=3.806428e-10	dE_c=-3.197048e-18	v_imp=3.096350e-01
1.270000e+08	  1	   994	   887	1.443368071120405e-03	1.778279410038920e+02	2.306396452069631e+01
1.280000e+08	  1	   994	   451	1.198984200162077e-03	1.778279410038920e+02	2.465647946555065e+01
1.290000e+08	  1	   994	   137	1.206673293004563e-03	1.778279410038920e+02	2.624555596295887e+01
1.300000e+08	  1	   994	   487	1.661313716255484e-03	1.778279410038920e+02	2.783814479340065e+01
1.310000e+08	  1	   994	   822	1.595864424637092e-03	1.778279410038920e+02	2.942502990228278e+01
1.320000e+08	  1	   994	   457	1.341312045133741e-03	1.778279410038920e+02	3.101388465744404e+01
1.330000e+08	  1	   994	   642	1.469672693515058e-03	1.778279410038920e+02	3.259728500601408e+01
1.340000e+08	  1	   994	   375	1.788031942519815e-03	1.778279410038920e+02	3.419069814352383e+01
1.350000e+08	  1	   994	    31	1.398019133097225e-03	1.778279410038920e+02	3.577941226111751e+01
collision No.7	2.150340e+02[yr]	i=1, j=247	r_ij=6.373560273956330e-05	radius[1]+radius[247]=6.382064463234098e-05
dE_heat=-2.119323e-10	dE_grav=2.121674e-10	dE_c=-1.138943e-18	v_imp=3.107246e-01
1.360000e+08	  1	   993	   291	1.709600598044449e-03	1.778279410038920e+02	3.737186052535659e+01
1.370000e+08	  1	   993	    42	1.340913149730092e-03	1.778279410038920e+02	3.896104536337106e+01
1.380000e+08	  1	   993	   268	1.548349069238447e-03	1.778279410038920e+02	4.055581566382892e+01
1.390000e+08	  1	   993	   350	1.325467532922815e-03	1.778279410038920e+02	4.214958972899340e+01
1.400000e+08	  1	   993	   891	1.650430468309228e-03	1.778279410038920e+02	4.374215310128745e+01
1.410000e+08	  1	   993	   580	1.368049192506988e-03	1.778279410038920e+02	4.533480840231866e+01
1.420000e+08	  1	   993	   672	1.259136329642675e-03	1.778279410038920e+02	4.692641756341189e+01
1.430000e+08	  1	   993	   332	1.632158499616171e-03	1.778279410038920e+02	4.851382667183354e+01
1.440000e+08	  1	   993	   930	1.455874764468394e-03	1.778279410038920e+02	5.010577360761754e+01
1.450000e+08	  1	   993	   136	1.725948916797691e-03	1.778279410038920e+02	5.169732690619920e+01
1.460000e+08	  1	   993	   109	1.339292495101281e-03	1.778279410038920e+02	5.328969585039353e+01
1.470000e+08	  1	   993	    38	1.559711193098399e-03	1.778279410038920e+02	5.488005451269198e+01
1.480000e+08	  1	   993	   232	1.572156707463945e-03	1.778279410038920e+02	5.647253950157455e+01
1.490000e+08	  1	   993	    56	1.493249006600711e-03	1.778279410038920e+02	5.806333203760410e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	   993	    23	1.362983892177467e-03	2.371373705661651e+02	3.451235300962818e-01
collision No.8	2.384966e+02[yr]	i=1, j=572	r_ij=6.372781743657079e-05	radius[1]+radius[572]=6.384568659559682e-05
dE_heat=-1.671362e-10	dE_grav=1.640576e-10	dE_c=-6.843251e-18	v_imp=3.139925e-01
1.510000e+08	  1	   992	   496	1.537615283657276e-03	2.371373705661651e+02	1.926972960339616e+00
1.520000e+08	  1	   992	   357	1.686316716581442e-03	2.371373705661651e+02	3.520773187295328e+00
1.530000e+08	  1	   992	   284	1.637897703219215e-03	2.371373705661651e+02	5.111205137766872e+00
1.540000e+08	  1	   992	   794	1.400857622028106e-03	2.371373705661651e+02	6.702408010339737e+00
1.550000e+08	  1	   992	   729	1.828348216552051e-03	2.371373705661651e+02	8.295028063505621e+00
1.560000e+08	  1	   992	   114	1.758261257686714e-03	2.371373705661651e+02	9.888558606488949e+00
1.570000e+08	  1	   992	   840	1.737441790492748e-03	2.371373705661651e+02	1.147897057975911e+01
1.580000e+08	  1	   992	   807	1.597137554669230e-03	2.371373705661651e+02	1.306945770603095e+01
1.590000e+08	  1	   992	   956	1.232534835015428e-03	2.371373705661651e+02	1.466591588749309e+01
1.600000e+08	  1	   992	   479	1.604416419400784e-03	2.371373705661651e+02	1.625502390872621e+01
1.610000e+08	  1	   992	   274	1.445560976882228e-03	2.371373705661651e+02	1.784992855795053e+01
1.620000e+08	  1	   992	   612	1.834466246100842e-03	2.371373705661651e+02	1.944140578292017e+01
1.630000e+08	  1	   992	   758	1.507398428397782e-03	2.371373705661651e+02	2.103376717649401e+01
1.640000e+08	  1	   992	   752	1.652857120826758e-03	2.371373705661651e+02	2.262661995927456e+01
collision No.9	2.607854e+02[yr]	i=1, j=493	r_ij=6.379401807118282e-05	radius[1]+radius[493]=6.386500389748655e-05
dE_heat=-2.235176e-10	dE_grav=2.211388e-10	dE_c=1.467149e-18	v_imp=3.128254e-01
1.650000e+08	  1	   991	   938	1.575521462976009e-03	2.371373705661651e+02	2.421702095258844e+01
1.660000e+08	  1	   991	   874	1.505540038770291e-03	2.371373705661651e+02	2.581041141254537e+01
1.670000e+08	  1	   991	   733	1.313931227003278e-03	2.371373705661651e+02	2.740189251299002e+01
1.680000e+08	  1	   991	    25	1.398223660519068e-03	2.371373705661651e+02	2.899516991289131e+01
1.690000e+08	  1	   991	   509	1.891460893671013e-03	2.371373705661651e+02	3.059105084112871e+01
1.700000e+08	  1	   991	   531	1.845929261555956e-03	2.371373705661651e+02	3.218208535619179e+01
1.710000e+08	  1	   991	   606	1.395931651101253e-03	2.371373705661651e+02	3.377446666570272e+01
1.720000e+08	  1	   991	   479	1.497392097534304e-03	2.371373705661651e+02	3.536941282796393e+01
1.730000e+08	  1	   991	   349	1.538147270213959e-03	2.371373705661651e+02	3.696118677978674e+01
1.740000e+08	  1	   991	   848	1.270952107636325e-03	2.371373705661651e+02	3.855664725450254e+01
1.750000e+08	  1	   991	   820	1.526228122707421e-03	2.371373705661651e+02	4.015063339009427e+01
1.760000e+08	  1	   991	   751	1.443338194326764e-03	2.371373705661651e+02	4.174356182054532e+01
1.770000e+08	  1	   991	    30	1.575767356697770e-03	2.371373705661651e+02	4.333631580659101e+01
1.780000e+08	  1	   991	   427	1.906264680426205e-03	2.371373705661651e+02	4.492916452884345e+01
1.790000e+08	  1	   991	   232	1.414911019517309e-03	2.371373705661651e+02	4.652456374445004e+01
1.800000e+08	  1	   991	   215	1.622704668098775e-03	2.371373705661651e+02	4.812027553761506e+01
1.810000e+08	  1	   991	   469	1.639682553054809e-03	2.371373705661651e+02	4.971639674440395e+01
1.820000e+08	  1	   991	   332	1.581968053253326e-03	2.371373705661651e+02	5.131225513537849e+01
1.830000e+08	  1	   991	     3	1.467026903043381e-03	2.371373705661651e+02	5.289955053251776e+01
1.840000e+08	  1	   991	   470	2.062213708486887e-03	2.371373705661651e+02	5.449213032412641e+01
1.850000e+08	  1	   991	   465	1.294483785639526e-03	2.371373705661651e+02	5.608270191608879e+01
1.860000e+08	  1	   991	   687	1.854417679336143e-03	2.371373705661651e+02	5.767716860922967e+01
1.870000e+08	  1	   991	    75	1.316256829292258e-03	2.371373705661651e+02	5.927194512133352e+01
1.880000e+08	  1	   991	   449	1.798302316489486e-03	2.371373705661651e+02	6.086293138408944e+01
1.890000e+08	  1	   991	   469	1.836383819906587e-03	2.371373705661651e+02	6.245628888234552e+01
1.900000e+08	  1	   991	     8	1.625930196100852e-03	2.371373705661651e+02	6.405418654461934e+01
1.910000e+08	  1	   991	   444	1.393327236485364e-03	2.371373705661651e+02	6.564623626862937e+01
1.920000e+08	  1	   991	   488	1.936991369467813e-03	2.371373705661651e+02	6.724264591378471e+01
1.930000e+08	  1	   991	   115	1.566015023882133e-03	2.371373705661651e+02	6.883673066098500e+01
1.940000e+08	  1	   991	   703	1.492782720776501e-03	2.371373705661651e+02	7.043480501033014e+01
1.950000e+08	  1	   991	   488	1.702739505232748e-03	2.371373705661651e+02	7.202977899487644e+01
1.960000e+08	  1	   991	    12	1.687970089382131e-03	2.371373705661651e+02	7.362152088642584e+01
1.970000e+08	  1	   991	   279	1.704478125960395e-03	2.371373705661651e+02	7.521307358865390e+01
1.980000e+08	  1	   991	   824	1.513614667885707e-03	2.371373705661651e+02	7.680193262316833e+01
1.990000e+08	  1	   991	   229	1.388255424591170e-03	2.371373705661651e+02	7.839577912351045e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  1	   991	   418	1.663534112021935e-03	3.162277660168374e+02	8.921302066148319e-01
2.010000e+08	  1	   991	   725	1.800697741274348e-03	3.162277660168374e+02	2.488325621192529e+00
2.020000e+08	  1	   991	   181	1.532385676589623e-03	3.162277660168374e+02	4.081410970631901e+00
2.030000e+08	  1	   991	   598	2.082607484439812e-03	3.162277660168374e+02	5.677730691363625e+00
2.040000e+08	  1	   991	   585	1.703144398359587e-03	3.162277660168374e+02	7.268132925618620e+00
2.050000e+08	  1	   991	   574	1.684408070345393e-03	3.162277660168374e+02	8.857681377163315e+00
2.060000e+08	  1	   991	   661	1.458128437208041e-03	3.162277660168374e+02	1.045163552977867e+01
2.070000e+08	  1	   991	   684	1.476448683418062e-03	3.162277660168374e+02	1.204702534999682e+01
collision No.10	3.293651e+02[yr]	i=1, j=592	r_ij=6.380266167710004e-05	radius[1]+radius[592]=6.389101828567258e-05
dE_heat=-1.793984e-10	dE_grav=1.796805e-10	dE_c=-6.887745e-18	v_imp=3.110776e-01
2.080000e+08	  1	   990	   669	1.875815002405665e-03	3.162277660168374e+02	1.363701379611140e+01
collision No.11	3.300999e+02[yr]	i=1, j=48	r_ij=6.378318105864656e-05	radius[1]+radius[48]=6.391210826981250e-05
dE_heat=-1.586667e-10	dE_grav=1.581166e-10	dE_c=-2.850592e-18	v_imp=3.120753e-01
2.090000e+08	  1	   989	    73	1.486980763854479e-03	3.162277660168374e+02	1.522654122987369e+01
2.100000e+08	  1	   989	   975	1.812476086292621e-03	3.162277660168374e+02	1.682279970025045e+01
2.110000e+08	  1	   989	   949	1.362569570602493e-03	3.162277660168374e+02	1.841994825037840e+01
2.120000e+08	  1	   989	   425	1.510554473745669e-03	3.162277660168374e+02	2.001403212193595e+01
2.130000e+08	  1	   989	   839	1.457194663834347e-03	3.162277660168374e+02	2.160980697201083e+01
2.140000e+08	  1	   989	   507	1.695888243927308e-03	3.162277660168374e+02	2.320636303641407e+01
2.150000e+08	  1	   989	   465	1.520534875275222e-03	3.162277660168374e+02	2.480280451163228e+01
2.160000e+08	  1	   989	   331	1.742309765947134e-03	3.162277660168374e+02	2.640106766813860e+01
2.170000e+08	  1	   989	   310	1.617744335772079e-03	3.162277660168374e+02	2.798837077628414e+01
2.180000e+08	  1	   989	   751	1.739900814738070e-03	3.162277660168374e+02	2.958559477136776e+01
2.190000e+08	  1	   989	   219	2.021669510418737e-03	3.162277660168374e+02	3.118261134171285e+01
2.200000e+08	  1	   989	   567	1.356679847976968e-03	3.162277660168374e+02	3.277254951942010e+01
2.210000e+08	  1	   989	   164	1.563523418846527e-03	3.162277660168374e+02	3.436915469403275e+01
2.220000e+08	  1	   989	   619	1.485216268191469e-03	3.162277660168374e+02	3.596552266478233e+01
2.230000e+08	  1	   989	   703	1.491474437107714e-03	3.162277660168374e+02	3.755816576803516e+01
2.240000e+08	  1	   989	   986	1.638590211457191e-03	3.162277660168374e+02	3.915134110336446e+01
2.250000e+08	  1	   989	   157	1.729376957925721e-03	3.162277660168374e+02	4.074619951214450e+01
2.260000e+08	  1	   989	   766	1.832890584741744e-03	3.162277660168374e+02	4.233815168454242e+01
2.270000e+08	  1	   989	   778	1.638537223850793e-03	3.162277660168374e+02	4.393414240505989e+01
