collision No.1	1.028521e+01[yr]	i=1, j=1975	r_ij=6.321638548682616e-05	radius[1]+radius[1975]=6.338481524341289e-05
2.000000e+07	  3	  3000	   502	1.308376154876887e-03	9.999999999999991e+00	4.560309659243106e-01
2.100000e+07	  3	  3000	   402	1.872567650460606e-03	9.999999999999991e+00	9.803296476183802e-01
2.200000e+07	  3	  3000	   160	1.294518551259999e-03	9.999999999999991e+00	1.505146455829162e+00
2.300000e+07	  3	  3000	  2065	1.566798088570591e-03	9.999999999999991e+00	2.030240529280002e+00
2.400000e+07	  3	  3000	   297	2.070524965573537e-03	9.999999999999991e+00	2.554887355541088e+00
2.500000e+07	  3	  3000	  1709	1.650214374276836e-03	9.999999999999991e+00	3.081218381858831e+00
2.600000e+07	  3	  3000	  1320	1.450020428319622e-03	1.333521432163323e+01	2.695756722196211e-01
2.700000e+07	  3	  3000	   623	1.367996016089113e-03	1.333521432163323e+01	7.952088159141094e-01
2.800000e+07	  3	  3000	   656	1.962172116355793e-03	1.333521432163323e+01	1.320427378017369e+00
2.900000e+07	  3	  3000	  1843	1.792382067136751e-03	1.333521432163323e+01	1.844727381612482e+00
3.000000e+07	  3	  3000	  2480	1.223206626361830e-03	1.333521432163323e+01	2.370848178731839e+00
3.100000e+07	  3	  3000	   698	1.518286298062274e-03	1.333521432163323e+01	2.894423690077526e+00
3.200000e+07	  3	  3000	  2280	1.246637798453790e-03	1.333521432163323e+01	3.421032657508570e+00
3.300000e+07	  3	  3000	  2833	2.226918377995643e-03	1.333521432163323e+01	3.944572582743363e+00
3.400000e+07	  3	  3000	  2171	1.722269321280019e-03	1.778279410038921e+01	2.117541973202672e-02
3.500000e+07	  3	  3000	  1649	1.721104691677039e-03	1.778279410038921e+01	5.465754190679525e-01
3.600000e+07	  3	  3000	    71	1.220369419749386e-03	1.778279410038921e+01	1.071246210421827e+00
3.700000e+07	  3	  3000	   180	2.168852882637701e-03	1.778279410038921e+01	1.597114365719824e+00
3.800000e+07	  3	  3000	  1621	1.798011829307734e-03	1.778279410038921e+01	2.120709094258356e+00
3.900000e+07	  3	  3000	  1881	1.540362191088101e-03	1.778279410038921e+01	2.646178193870259e+00
4.000000e+07	  3	  3000	   174	1.990151806253206e-03	1.778279410038921e+01	3.172105205402832e+00
4.100000e+07	  3	  3000	  1391	1.211849576010822e-03	1.778279410038921e+01	3.696624186505895e+00
4.200000e+07	  3	  3000	   253	1.943335019324339e-03	1.778279410038921e+01	4.223051264351836e+00
4.300000e+07	  3	  3000	  1640	1.526481025472229e-03	1.778279410038921e+01	4.747024838021837e+00
4.400000e+07	  3	  3000	   539	1.178060953324991e-03	1.778279410038921e+01	5.271166373529298e+00
4.500000e+07	  3	  3000	  2808	1.712067233037094e-03	1.778279410038921e+01	5.795672387250846e+00
4.600000e+07	  3	  3000	   698	1.400603065995071e-03	2.371373705661653e+01	3.885230061272276e-01
4.700000e+07	  3	  3000	   591	1.561382686744273e-03	2.371373705661653e+01	9.132317594303252e-01
4.800000e+07	  3	  3000	   736	1.688291882475091e-03	2.371373705661653e+01	1.438518457290693e+00
4.900000e+07	  3	  3000	  2229	2.025110820055652e-03	2.371373705661653e+01	1.962354963203446e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	  2534	1.829983729618079e-03	2.371373705661653e+01	2.488582031872870e+00
5.100000e+07	  3	  3000	  1110	1.183603828925416e-03	2.371373705661653e+01	3.012714432793248e+00
5.200000e+07	  3	  3000	  2964	1.150353297231175e-03	2.371373705661653e+01	3.538571424352568e+00
5.300000e+07	  3	  3000	  2566	1.586408458643731e-03	2.371373705661653e+01	4.062847072158339e+00
5.400000e+07	  3	  3000	  2204	1.578247643522852e-03	2.371373705661653e+01	4.588183707358438e+00
5.500000e+07	  3	  3000	  1554	1.625244571471809e-03	2.371373705661653e+01	5.113004900591919e+00
5.600000e+07	  3	  3000	   396	1.281309586950365e-03	2.371373705661653e+01	5.637957196479911e+00
5.700000e+07	  3	  3000	   405	1.512574544979098e-03	2.371373705661653e+01	6.162230471860409e+00
5.800000e+07	  3	  3000	   865	1.254459803156671e-03	2.371373705661653e+01	6.687355948737288e+00
5.900000e+07	  3	  3000	  2176	1.983719667077694e-03	2.371373705661653e+01	7.212365652040012e+00
6.000000e+07	  3	  3000	  2146	1.700489896948235e-03	2.371373705661653e+01	7.736726951319408e+00
6.100000e+07	  3	  3000	   920	1.568856953240533e-03	3.162277660168376e+01	3.535586077605603e-01
6.200000e+07	  3	  3000	    83	1.970669507579241e-03	3.162277660168376e+01	8.781434520090800e-01
6.300000e+07	  3	  3000	  2634	1.462769300162106e-03	3.162277660168376e+01	1.403613517797046e+00
6.400000e+07	  3	  3000	  2823	1.691697834109820e-03	3.162277660168376e+01	1.928960125942608e+00
6.500000e+07	  3	  3000	  1705	1.324933731284123e-03	3.162277660168376e+01	2.453741961916816e+00
6.600000e+07	  3	  3000	  1365	2.102782097026727e-03	3.162277660168376e+01	2.978757248978309e+00
6.700000e+07	  3	  3000	   185	1.853290639799952e-03	3.162277660168376e+01	3.504243273935270e+00
6.800000e+07	  3	  3000	  1159	1.589808760492380e-03	3.162277660168376e+01	4.027028586497003e+00
6.900000e+07	  3	  3000	   624	1.504621656788191e-03	3.162277660168376e+01	4.553244558113012e+00
7.000000e+07	  3	  3000	  1136	1.439855349889210e-03	3.162277660168376e+01	5.077866694486195e+00
7.100000e+07	  3	  3000	  1094	1.618961758647213e-03	3.162277660168376e+01	5.603488317172835e+00
7.200000e+07	  3	  3000	  2756	1.237018679672943e-03	3.162277660168376e+01	6.128710003038712e+00
7.300000e+07	  3	  3000	  1127	1.482855373293735e-03	3.162277660168376e+01	6.653020492436151e+00
7.400000e+07	  3	  3000	  2750	1.493108513472580e-03	3.162277660168376e+01	7.178537372388262e+00
7.500000e+07	  3	  3000	  1258	1.918048549587713e-03	3.162277660168376e+01	7.702972262818671e+00
7.600000e+07	  3	  3000	  1472	1.273595196942750e-03	3.162277660168376e+01	8.228327776083592e+00
7.700000e+07	  3	  3000	  1095	1.611110764009474e-03	3.162277660168376e+01	8.753692149767506e+00
7.800000e+07	  3	  3000	  2782	2.069473054082626e-03	3.162277660168376e+01	9.278206936678570e+00
7.900000e+07	  3	  3000	  2379	1.571327828488654e-03	3.162277660168376e+01	9.804160291079329e+00
8.000000e+07	  3	  3000	  1576	1.448350066820434e-03	3.162277660168376e+01	1.032865056349433e+01
8.100000e+07	  3	  3000	   776	1.868236225296811e-03	4.216965034285818e+01	3.060130825012735e-01
8.200000e+07	  3	  3000	  1753	1.317568145290286e-03	4.216965034285818e+01	8.299608824694019e-01
8.300000e+07	  3	  3000	   571	2.026081721343394e-03	4.216965034285818e+01	1.355935936167021e+00
8.400000e+07	  3	  3000	   190	1.950273413512034e-03	4.216965034285818e+01	1.880225002906020e+00
8.500000e+07	  3	  3000	  1108	1.649876648727494e-03	4.216965034285818e+01	2.406241437330452e+00
8.600000e+07	  3	  3000	  2046	1.048464633818469e-03	4.216965034285818e+01	2.930508982572904e+00
8.700000e+07	  3	  3000	  2521	1.211973217959868e-03	4.216965034285818e+01	3.454092708246363e+00
8.800000e+07	  3	  3000	  1118	1.326823523456103e-03	4.216965034285818e+01	3.978562104075653e+00
8.900000e+07	  3	  3000	  1510	1.375730432242972e-03	4.216965034285818e+01	4.503870926197962e+00
9.000000e+07	  3	  3000	  2220	1.222694702043669e-03	4.216965034285818e+01	5.028553966799001e+00
9.100000e+07	  3	  3000	   170	1.647638865152932e-03	4.216965034285818e+01	5.554488560421931e+00
9.200000e+07	  3	  3000	   423	1.354861367212064e-03	4.216965034285818e+01	6.079019031802501e+00
9.300000e+07	  3	  3000	  1127	1.660342025839929e-03	4.216965034285818e+01	6.604102092256565e+00
9.400000e+07	  3	  3000	   952	1.428653432790632e-03	4.216965034285818e+01	7.127430779493009e+00
9.500000e+07	  3	  3000	  1892	1.588447136720488e-03	4.216965034285818e+01	7.653567536552297e+00
9.600000e+07	  3	  3000	   239	1.588928558144860e-03	4.216965034285818e+01	8.178063394002709e+00
9.700000e+07	  3	  3000	   871	1.835847043960609e-03	4.216965034285818e+01	8.702569718750768e+00
9.800000e+07	  3	  3000	  2825	1.439461138027841e-03	4.216965034285818e+01	9.227596424212921e+00
9.900000e+07	  3	  3000	  2505	1.826125838200730e-03	4.216965034285818e+01	9.752319594306213e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  2618	1.137002758828619e-03	4.216965034285818e+01	1.027710323740668e+01
1.010000e+08	  3	  3000	  1913	1.378471132000858e-03	4.216965034285818e+01	1.080051983643059e+01
1.020000e+08	  3	  3000	  2317	1.951447166866660e-03	4.216965034285818e+01	1.132584168727145e+01
1.030000e+08	  3	  3000	  1906	1.956851599500932e-03	4.216965034285818e+01	1.185118416250128e+01
1.040000e+08	  3	  3000	  1667	1.506964428160682e-03	4.216965034285818e+01	1.237639986508347e+01
1.050000e+08	  3	  3000	  1569	1.886212713790184e-03	4.216965034285818e+01	1.290044993582991e+01
1.060000e+08	  3	  3000	  2988	1.470216482247682e-03	4.216965034285818e+01	1.342598586917411e+01
1.070000e+08	  3	  3000	  1298	1.619415743490141e-03	4.216965034285818e+01	1.395055355812505e+01
1.080000e+08	  3	  3000	   330	1.621698358565508e-03	5.623413251903484e+01	4.097608069448251e-01
1.090000e+08	  3	  3000	  1624	1.378636683739418e-03	5.623413251903484e+01	9.353902553834348e-01
1.100000e+08	  3	  3000	  1760	2.167819893830992e-03	5.623413251903484e+01	1.458369337342872e+00
1.110000e+08	  3	  3000	  2846	1.129416550713512e-03	5.623413251903484e+01	1.985479722095111e+00
1.120000e+08	  3	  3000	   737	1.223530719728519e-03	5.623413251903484e+01	2.508338238245194e+00
1.130000e+08	  3	  3000	  1598	1.580640469277690e-03	5.623413251903484e+01	3.035621145838633e+00
1.140000e+08	  3	  3000	  1980	1.399389444989465e-03	5.623413251903484e+01	3.559852146034126e+00
1.150000e+08	  3	  3000	  2551	1.941537623900307e-03	5.623413251903484e+01	4.085960442728408e+00
1.160000e+08	  3	  3000	   384	1.274617040667952e-03	5.623413251903484e+01	4.609875896662126e+00
1.170000e+08	  3	  3000	  2356	2.419985319468700e-03	5.623413251903484e+01	5.135365576057091e+00
1.180000e+08	  3	  3000	   527	1.164654791215455e-03	5.623413251903484e+01	5.660445554948835e+00
1.190000e+08	  3	  3000	  2149	1.435887620099997e-03	5.623413251903484e+01	6.183986773394386e+00
1.200000e+08	  3	  3000	  1073	1.584617975241176e-03	5.623413251903484e+01	6.708980402165847e+00
1.210000e+08	  3	  3000	  1504	1.547420816938954e-03	5.623413251903484e+01	7.233811764048076e+00
1.220000e+08	  3	  3000	  2676	1.713444291601282e-03	5.623413251903484e+01	7.758771802482079e+00
1.230000e+08	  3	  3000	  2725	2.126914394602586e-03	5.623413251903484e+01	8.284347928431423e+00
1.240000e+08	  3	  3000	   880	1.768500766265710e-03	5.623413251903484e+01	8.808425764779289e+00
1.250000e+08	  3	  3000	  2676	1.556025173522637e-03	5.623413251903484e+01	9.333505353570342e+00
1.260000e+08	  3	  3000	  2112	1.736938724553162e-03	5.623413251903484e+01	9.857839082652328e+00
1.270000e+08	  3	  3000	   910	1.793352532367249e-03	5.623413251903484e+01	1.038222925978150e+01
1.280000e+08	  3	  3000	   633	1.490724501355919e-03	5.623413251903484e+01	1.090742546367002e+01
1.290000e+08	  3	  3000	   575	2.157058164690368e-03	5.623413251903484e+01	1.143249013359614e+01
1.300000e+08	  3	  3000	   321	1.628449549382709e-03	5.623413251903484e+01	1.195691309750409e+01
1.310000e+08	  3	  3000	  1031	1.359096174950930e-03	5.623413251903484e+01	1.248278023062682e+01
1.320000e+08	  3	  3000	    94	1.536790467872805e-03	5.623413251903484e+01	1.300676635835263e+01
1.330000e+08	  3	  3000	  2061	1.573734437401384e-03	5.623413251903484e+01	1.353183164052653e+01
1.340000e+08	  3	  3000	  1270	1.424570814582099e-03	5.623413251903484e+01	1.405674904688365e+01
1.350000e+08	  3	  3000	  2885	1.353738671781495e-03	5.623413251903484e+01	1.458093583484570e+01
1.360000e+08	  3	  3000	   342	1.689378209296730e-03	5.623413251903484e+01	1.510720145279119e+01
1.370000e+08	  3	  3000	  2745	1.507742013387592e-03	5.623413251903484e+01	1.563091270915535e+01
1.380000e+08	  3	  3000	  1795	2.061005837205960e-03	5.623413251903484e+01	1.615698720617832e+01
1.390000e+08	  3	  3000	   752	1.240505571761474e-03	5.623413251903484e+01	1.668135740132681e+01
1.400000e+08	  3	  3000	  1438	1.461974516926369e-03	5.623413251903484e+01	1.720739884337064e+01
1.410000e+08	  3	  3000	   649	2.004567608651002e-03	5.623413251903484e+01	1.773165229147034e+01
1.420000e+08	  3	  3000	   299	1.392010865763173e-03	5.623413251903484e+01	1.825706208711978e+01
1.430000e+08	  3	  3000	   851	1.565682934225731e-03	7.498942093324548e+01	2.575100037957658e-02
1.440000e+08	  3	  3000	  1158	2.105304133090322e-03	7.498942093324548e+01	5.515269796690332e-01
1.450000e+08	  3	  3000	   630	1.616383032960080e-03	7.498942093324548e+01	1.076053218795026e+00
1.460000e+08	  3	  3000	   564	1.546902010968538e-03	7.498942093324548e+01	1.601428941119727e+00
1.470000e+08	  3	  3000	  1248	1.389577422030649e-03	7.498942093324548e+01	2.126898681621660e+00
1.480000e+08	  3	  3000	   800	1.410911392669781e-03	7.498942093324548e+01	2.651559726775243e+00
1.490000e+08	  3	  3000	  1909	1.267050166498167e-03	7.498942093324548e+01	3.176877028169508e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  2547	1.886322451121039e-03	7.498942093324548e+01	3.700227020505303e+00
1.510000e+08	  3	  3000	  2145	1.412833633588239e-03	7.498942093324548e+01	4.226521248164441e+00
1.520000e+08	  3	  3000	  1526	1.517155533119225e-03	7.498942093324548e+01	4.750331417541167e+00
1.530000e+08	  3	  3000	  1037	1.789563888123193e-03	7.498942093324548e+01	5.275842749525551e+00
1.540000e+08	  3	  3000	  1936	1.674079471382985e-03	7.498942093324548e+01	5.800150406315187e+00
1.550000e+08	  3	  3000	    38	1.089491965239647e-03	7.498942093324548e+01	6.324610352738392e+00
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[38]	= 6.845480e-03
E_error	= 9.048171412331384e-01
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.550000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14127.965204[s]
user time	= 41603.312000[s]
system time	= 751.300000[s]
Execution Time	(total	= 1.412797e+04 [s])
Corrector		= 5.901790e+03 [s]	41.77 [%]
Predictor		= 3.204817e+03 [s]	22.68 [%]
Iteration		= 2.476820e+03 [s]	17.53 [%]
Fragmentation		= 1.610497e+03 [s]	11.40 [%]
Orbital_Elements	= 3.552926e+01 [s]	 0.25 [%]
Collision_Judgement	= 3.480451e+00 [s]	 0.02 [%]
Energy			= 2.952609e+00 [s]	 0.02 [%]
Others			= 8.920784e+02 [s]	 6.31 [%]
-----
myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand06/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand06/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.550000e+08	  3	  3000	    38	1.089491965239647e-03	7.498942093324548e+01	6.324610352738391e+00
1.560000e+08	  3	  3000	  1104	1.667750600029231e-03	7.498942093324548e+01	6.847094688301014e+00
1.570000e+08	  3	  3000	  1058	1.640612676910539e-03	7.498942093324548e+01	7.372419703314278e+00
1.580000e+08	  3	  3000	  2199	2.125839596588207e-03	7.498942093324548e+01	7.896873120999167e+00
1.590000e+08	  3	  3000	   572	1.623597575174143e-03	7.498942093324548e+01	8.421610555489087e+00
1.600000e+08	  3	  3000	  2375	1.879433568954191e-03	7.498942093324548e+01	8.945809546340254e+00
1.610000e+08	  3	  3000	  1818	1.512104814437573e-03	7.498942093324548e+01	9.469602175741255e+00
1.620000e+08	  3	  3000	    71	1.234126859053386e-03	7.498942093324548e+01	9.995967101967105e+00
1.630000e+08	  3	  3000	  1003	2.358144888860946e-03	7.498942093324548e+01	1.051802898901188e+01
1.640000e+08	  3	  3000	   255	1.800438636901267e-03	7.498942093324548e+01	1.104466612254314e+01
1.650000e+08	  3	  3000	   175	1.343143912888550e-03	7.498942093324548e+01	1.156785496288290e+01
1.660000e+08	  3	  3000	  2631	1.605356299454238e-03	7.498942093324548e+01	1.209405328233011e+01
1.670000e+08	  3	  3000	   771	1.737150943491297e-03	7.498942093324548e+01	1.261890429071108e+01
1.680000e+08	  3	  3000	   139	1.235268748858459e-03	7.498942093324548e+01	1.314401714043778e+01
1.690000e+08	  3	  3000	   549	1.159941892062793e-03	7.498942093324548e+01	1.366802715920356e+01
1.700000e+08	  3	  3000	  1675	1.211860596285878e-03	7.498942093324548e+01	1.419249095004243e+01
1.710000e+08	  3	  3000	  2590	2.374559057643101e-03	7.498942093324548e+01	1.471828249193795e+01
1.720000e+08	  3	  3000	  1098	1.443183601542468e-03	7.498942093324548e+01	1.524133526100747e+01
1.730000e+08	  3	  3000	  2069	1.744667203370376e-03	7.498942093324548e+01	1.576817651622342e+01
1.740000e+08	  3	  3000	  2819	1.648593871027902e-03	7.498942093324548e+01	1.629131054038847e+01
1.750000e+08	  3	  3000	   498	1.504942857148209e-03	7.498942093324548e+01	1.681743649066915e+01
1.760000e+08	  3	  3000	   469	1.620855389699406e-03	7.498942093324548e+01	1.734135648275820e+01
1.770000e+08	  3	  3000	  1481	1.680245261787932e-03	7.498942093324548e+01	1.786627539224891e+01
1.780000e+08	  3	  3000	   300	1.170664619317732e-03	7.498942093324548e+01	1.839132110838128e+01
1.790000e+08	  3	  3000	  2456	1.197961751459326e-03	7.498942093324548e+01	1.891539970370744e+01
1.800000e+08	  3	  3000	  2231	1.639550342424959e-03	7.498942093324548e+01	1.944167690723986e+01
1.810000e+08	  3	  3000	  1762	1.467471148578364e-03	7.498942093324548e+01	1.996417944744474e+01
1.820000e+08	  3	  3000	  1046	1.558068270205582e-03	7.498942093324548e+01	2.049104479402986e+01
1.830000e+08	  3	  3000	  2008	1.261897743864194e-03	7.498942093324548e+01	2.101387522452584e+01
1.840000e+08	  3	  3000	   521	1.749243326993597e-03	7.498942093324548e+01	2.154045535444307e+01
1.850000e+08	  3	  3000	  2026	2.389807137987301e-03	7.498942093324548e+01	2.206487807216321e+01
1.860000e+08	  3	  3000	  2964	1.256883695079560e-03	7.498942093324548e+01	2.259055376176777e+01
1.870000e+08	  3	  3000	  1116	1.824809473656042e-03	7.498942093324548e+01	2.311524495242071e+01
1.880000e+08	  3	  3000	  2056	1.308213197670208e-03	7.498942093324548e+01	2.364064416773794e+01
1.890000e+08	  3	  3000	  1878	1.356317351231736e-03	7.498942093324548e+01	2.416609023544940e+01
1.900000e+08	  3	  3000	  1808	1.791353479157425e-03	7.498942093324548e+01	2.469064365887477e+01
1.910000e+08	  3	  3000	  1378	1.376944555589739e-03	9.999999999999986e+01	2.049814710142128e-01
1.920000e+08	  3	  3000	  1295	1.267064134799670e-03	9.999999999999986e+01	7.294074393191827e-01
1.930000e+08	  3	  3000	   226	1.698093473973549e-03	9.999999999999986e+01	1.254150866705273e+00
1.940000e+08	  3	  3000	  2581	1.255469299814092e-03	9.999999999999986e+01	1.780368599119271e+00
1.950000e+08	  3	  3000	  1683	1.670801888006756e-03	9.999999999999986e+01	2.303910387935136e+00
1.960000e+08	  3	  3000	  2002	2.054932273596361e-03	9.999999999999986e+01	2.830712163655232e+00
1.970000e+08	  3	  3000	  1609	1.708110782856063e-03	9.999999999999986e+01	3.353879255133805e+00
1.980000e+08	  3	  3000	   480	1.727223573158752e-03	9.999999999999986e+01	3.879721489271623e+00
1.990000e+08	  3	  3000	  1247	1.462084188163992e-03	9.999999999999986e+01	4.404822593841579e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  3000	   227	1.347583718075608e-03	9.999999999999986e+01	4.927774366929455e+00
2.010000e+08	  3	  3000	  2460	1.209207251357700e-03	9.999999999999986e+01	5.452417764965745e+00
2.020000e+08	  3	  3000	   580	1.175362425075137e-03	9.999999999999986e+01	5.976693840597170e+00
2.030000e+08	  3	  3000	  1820	1.482921531600112e-03	9.999999999999986e+01	6.500482462238241e+00
2.040000e+08	  3	  3000	  1572	1.890053684544293e-03	9.999999999999986e+01	7.027185839841358e+00
2.050000e+08	  3	  3000	  1483	1.943853439304895e-03	9.999999999999986e+01	7.550328019209392e+00
2.060000e+08	  3	  3000	  2864	1.287605607263499e-03	9.999999999999986e+01	8.076212396516503e+00
2.070000e+08	  3	  3000	   731	1.426724959373034e-03	9.999999999999986e+01	8.599173871474987e+00
2.080000e+08	  3	  3000	  2116	1.565798928098065e-03	9.999999999999986e+01	9.126115456127227e+00
2.090000e+08	  3	  3000	  2635	1.917529306394430e-03	9.999999999999986e+01	9.647904370912798e+00
2.100000e+08	  3	  3000	  2341	1.261099752362161e-03	9.999999999999986e+01	1.017347120016893e+01
2.110000e+08	  3	  3000	   766	2.089840143819827e-03	9.999999999999986e+01	1.069657910192847e+01
2.120000e+08	  3	  3000	  2641	1.352643503489472e-03	9.999999999999986e+01	1.122181159600667e+01
2.130000e+08	  3	  3000	  1637	1.587661846965411e-03	9.999999999999986e+01	1.174542505537597e+01
2.140000e+08	  3	  3000	  1190	1.333399089196621e-03	9.999999999999986e+01	1.226902247000307e+01
2.150000e+08	  3	  3000	   917	1.804805398143584e-03	9.999999999999986e+01	1.279326449586011e+01
2.160000e+08	  3	  3000	  1590	1.626861754217519e-03	9.999999999999986e+01	1.331704314341789e+01
2.170000e+08	  3	  3000	  2661	1.835101664906358e-03	9.999999999999986e+01	1.384215078933276e+01
2.180000e+08	  3	  3000	  1552	1.458524065024538e-03	9.999999999999986e+01	1.436704502902126e+01
2.190000e+08	  3	  3000	   778	1.447365206931184e-03	9.999999999999986e+01	1.489072818780752e+01
2.200000e+08	  3	  3000	   253	1.967707243854689e-03	9.999999999999986e+01	1.541633184393613e+01
2.210000e+08	  3	  3000	  2398	1.715586273916448e-03	9.999999999999986e+01	1.593956209258637e+01
2.220000e+08	  3	  3000	   227	1.221056690901346e-03	9.999999999999986e+01	1.646542511982960e+01
2.230000e+08	  3	  3000	   148	1.656090597287173e-03	9.999999999999986e+01	1.698956002859552e+01
2.240000e+08	  3	  3000	   226	1.388291002277512e-03	9.999999999999986e+01	1.751500272560871e+01
2.250000e+08	  3	  3000	  2061	1.858020643720490e-03	9.999999999999986e+01	1.803927080735752e+01
2.260000e+08	  3	  3000	  1524	1.748172975751131e-03	9.999999999999986e+01	1.856390435423501e+01
2.270000e+08	  3	  3000	  1384	1.449876113415199e-03	9.999999999999986e+01	1.908932805682923e+01
2.280000e+08	  3	  3000	  2852	1.250100955094362e-03	9.999999999999986e+01	1.961273478933796e+01
2.290000e+08	  3	  3000	  2841	1.631257183042024e-03	9.999999999999986e+01	2.013806895663191e+01
2.300000e+08	  3	  3000	  1327	1.631985203736949e-03	9.999999999999986e+01	2.066208688761526e+01
