1.500000e+07	  1	  1000	   776	1.508478161022326e-03	1.778279410038921e+01	5.842960030364070e+00
1.600000e+07	  1	  1000	   424	1.732027152319201e-03	2.371373705661653e+01	1.492033918847688e+00
1.700000e+07	  1	  1000	   212	1.743592968963413e-03	2.371373705661653e+01	3.070920660270675e+00
1.800000e+07	  1	  1000	   839	1.671051048024030e-03	2.371373705661653e+01	4.648186678118159e+00
1.900000e+07	  1	  1000	   488	1.405845161964118e-03	2.371373705661653e+01	6.223327634827274e+00
2.000000e+07	  1	  1000	   328	1.658298100924062e-03	2.371373705661653e+01	7.801737391330253e+00
collision No.1	3.304005e+01[yr]	i=1, j=490	r_ij=6.337023682525304e-05	radius[1]+radius[490]=6.338481524341289e-05
dE_heat=-1.440983e-09	dE_grav=1.420225e-09	dE_c=-6.133816e-17	v_imp=3.114903e-01
2.100000e+07	  1	   999	   302	1.597402985559098e-03	3.162277660168376e+01	1.461648620120106e+00
2.200000e+07	  1	   999	   855	1.277496710270249e-03	3.162277660168376e+01	3.033768937990233e+00
2.300000e+07	  1	   999	   750	1.763103728489112e-03	3.162277660168376e+01	4.610056420147377e+00
2.400000e+07	  1	   999	   757	1.776109592790716e-03	3.162277660168376e+01	6.187849010201216e+00
2.500000e+07	  1	   999	   225	1.437356350705507e-03	3.162277660168376e+01	7.759284634533921e+00
2.600000e+07	  1	   999	    55	1.344682784545253e-03	3.162277660168376e+01	9.339399965764915e+00
2.700000e+07	  1	   999	   383	1.596083957942678e-03	4.216965034285818e+01	3.642642143003608e-01
2.800000e+07	  1	   999	   489	1.572727216863885e-03	4.216965034285818e+01	1.943017107513964e+00
2.900000e+07	  1	   999	   174	1.485632799985179e-03	4.216965034285818e+01	3.505255282541731e+00
3.000000e+07	  1	   999	   403	1.698336546399829e-03	4.216965034285818e+01	5.084885358742919e+00
3.100000e+07	  1	   999	    91	1.425274932438620e-03	4.216965034285818e+01	6.656692591370520e+00
3.200000e+07	  1	   999	   895	1.710133866834802e-03	4.216965034285818e+01	8.230519947419845e+00
3.300000e+07	  1	   999	   730	1.447809998474689e-03	4.216965034285818e+01	9.810294868504178e+00
3.400000e+07	  1	   999	   318	1.860607923111621e-03	4.216965034285818e+01	1.138431576801712e+01
3.500000e+07	  1	   999	   487	1.484447433004056e-03	4.216965034285818e+01	1.296803621263063e+01
3.600000e+07	  1	   999	   631	1.633918315268426e-03	5.623413251903484e+01	4.697022326090449e-01
3.700000e+07	  1	   999	   706	1.570692781548199e-03	5.623413251903484e+01	2.039767306596730e+00
3.800000e+07	  1	   999	    84	1.854566343682223e-03	5.623413251903484e+01	3.615430838346404e+00
3.900000e+07	  1	   999	   501	1.650574962529366e-03	5.623413251903484e+01	5.198573437807728e+00
4.000000e+07	  1	   999	   728	1.639789834419251e-03	5.623413251903484e+01	6.777652636151217e+00
4.100000e+07	  1	   999	   274	1.561012774384959e-03	5.623413251903484e+01	8.359575920693361e+00
4.200000e+07	  1	   999	   129	1.490580304146208e-03	5.623413251903484e+01	9.939765452978909e+00
4.300000e+07	  1	   999	   355	1.587076925817258e-03	5.623413251903484e+01	1.151809921052852e+01
4.400000e+07	  1	   999	   307	1.549167193384946e-03	5.623413251903484e+01	1.309234736796066e+01
4.500000e+07	  1	   999	   185	2.000433326537962e-03	5.623413251903484e+01	1.467429622518676e+01
4.600000e+07	  1	   999	   438	1.362808410897411e-03	5.623413251903484e+01	1.625116838669177e+01
4.700000e+07	  1	   999	   309	1.675631923009207e-03	5.623413251903484e+01	1.782714179409202e+01
4.800000e+07	  1	   999	   587	1.438296293829417e-03	7.498942093324548e+01	6.439493559193823e-01
4.900000e+07	  1	   999	   348	1.685177305471469e-03	7.498942093324548e+01	2.223668505361211e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	   999	   266	1.951232978675971e-03	7.498942093324548e+01	3.801877134370615e+00
5.100000e+07	  1	   999	   614	1.547238811586669e-03	7.498942093324548e+01	5.381560484439465e+00
5.200000e+07	  1	   999	    92	1.458116716536734e-03	7.498942093324548e+01	6.961505706062362e+00
5.300000e+07	  1	   999	   749	1.442133291446774e-03	7.498942093324548e+01	8.540734510639204e+00
5.400000e+07	  1	   999	   309	1.700878708928463e-03	7.498942093324548e+01	1.012427874165557e+01
5.500000e+07	  1	   999	   266	1.518655350524418e-03	7.498942093324548e+01	1.170090284666676e+01
5.600000e+07	  1	   999	   336	1.805611244747840e-03	7.498942093324548e+01	1.328036206903565e+01
5.700000e+07	  1	   999	   140	1.627085336555742e-03	7.498942093324548e+01	1.485386683185097e+01
5.800000e+07	  1	   999	   138	1.519089475539689e-03	7.498942093324548e+01	1.643599804323749e+01
5.900000e+07	  1	   999	   473	1.709766696049709e-03	7.498942093324548e+01	1.801758084095291e+01
6.000000e+07	  1	   999	   965	1.648167067118584e-03	7.498942093324548e+01	1.959334376369858e+01
6.100000e+07	  1	   999	   834	1.334213541011524e-03	7.498942093324548e+01	2.117060537607713e+01
6.200000e+07	  1	   999	   217	1.779895645783417e-03	7.498942093324548e+01	2.275131530917852e+01
6.300000e+07	  1	   999	    68	1.641873001267843e-03	7.498942093324548e+01	2.433159446541192e+01
6.400000e+07	  1	   999	   155	1.452024820263765e-03	9.999999999999986e+01	8.924386472870139e-01
6.500000e+07	  1	   999	    15	1.614424662638558e-03	9.999999999999986e+01	2.469701042749042e+00
6.600000e+07	  1	   999	   260	1.717430322343745e-03	9.999999999999986e+01	4.045667841911295e+00
6.700000e+07	  1	   999	   348	1.402514293671742e-03	9.999999999999986e+01	5.622849254524815e+00
6.800000e+07	  1	   999	   399	1.595185989016004e-03	9.999999999999986e+01	7.195627600499998e+00
6.900000e+07	  1	   999	   455	1.506450304346913e-03	9.999999999999986e+01	8.772074315519903e+00
7.000000e+07	  1	   999	   917	1.489306874616530e-03	9.999999999999986e+01	1.035129128562472e+01
7.100000e+07	  1	   999	   212	1.622728593631112e-03	9.999999999999986e+01	1.192823053608136e+01
7.200000e+07	  1	   999	   754	1.486674736908922e-03	9.999999999999986e+01	1.350885844950073e+01
7.300000e+07	  1	   999	    41	1.373139744948919e-03	9.999999999999986e+01	1.508893836363657e+01
7.400000e+07	  1	   999	    79	1.635677084675307e-03	9.999999999999986e+01	1.666562168558194e+01
7.500000e+07	  1	   999	   525	1.514815744175479e-03	9.999999999999986e+01	1.824097549094344e+01
7.600000e+07	  1	   999	   699	1.352252012451387e-03	9.999999999999986e+01	1.982122624234658e+01
7.700000e+07	  1	   999	   850	1.244369198405399e-03	9.999999999999986e+01	2.139411399971643e+01
7.800000e+07	  1	   999	   790	1.393297379668438e-03	9.999999999999986e+01	2.297443402371306e+01
7.900000e+07	  1	   999	     7	1.713217885410651e-03	9.999999999999986e+01	2.455083922237747e+01
8.000000e+07	  1	   999	   907	1.736920507054717e-03	9.999999999999986e+01	2.612449137922629e+01
8.100000e+07	  1	   999	   604	1.492250741686447e-03	9.999999999999986e+01	2.769837334173345e+01
8.200000e+07	  1	   999	   557	1.472890810875169e-03	9.999999999999986e+01	2.926676109619104e+01
8.300000e+07	  1	   999	   166	1.362790490632733e-03	9.999999999999986e+01	3.084415548685524e+01
8.400000e+07	  1	   999	   904	1.760568375577239e-03	9.999999999999986e+01	3.241557791509685e+01
8.500000e+07	  1	   999	   130	1.623358048720785e-03	1.333521432163322e+02	6.381286815297447e-01
8.600000e+07	  1	   999	   219	1.622871834810237e-03	1.333521432163322e+02	2.211807102994654e+00
collision No.2	1.367003e+02[yr]	i=1, j=498	r_ij=6.353770976775943e-05	radius[1]+radius[498]=6.355807079488190e-05
dE_heat=-1.420014e-09	dE_grav=1.430646e-09	dE_c=6.354132e-17	v_imp=3.092004e-01
8.700000e+07	  1	   998	   324	1.516585455049699e-03	1.333521432163322e+02	3.759038009870220e+00
collision No.3	1.375597e+02[yr]	i=1, j=525	r_ij=6.362249724142732e-05	radius[1]+radius[525]=6.373018648657143e-05
dE_heat=-1.444270e-09	dE_grav=1.442886e-09	dE_c=-7.416544e-18	v_imp=3.118151e-01
8.800000e+07	  1	   997	   194	1.591185086122359e-03	1.333521432163322e+02	5.322126221717507e+00
8.900000e+07	  1	   997	   127	1.896754488402647e-03	1.333521432163322e+02	6.898100160707094e+00
9.000000e+07	  1	   997	   729	1.575221593599406e-03	1.333521432163322e+02	8.479253142775356e+00
9.100000e+07	  1	   997	   804	1.854665371684888e-03	1.333521432163322e+02	1.005657075357142e+01
9.200000e+07	  1	   997	   824	1.626149240793064e-03	1.333521432163322e+02	1.163464201228712e+01
9.300000e+07	  1	   997	    61	1.460933245552024e-03	1.333521432163322e+02	1.320994817768674e+01
9.400000e+07	  1	   997	    78	1.147053334289584e-03	1.333521432163322e+02	1.478741489113926e+01
9.500000e+07	  1	   997	   980	1.417063013002818e-03	1.333521432163322e+02	1.636555625360920e+01
9.600000e+07	  1	   997	   328	1.515264407903224e-03	1.333521432163322e+02	1.794259937094689e+01
9.700000e+07	  1	   997	   407	1.437374782421000e-03	1.333521432163322e+02	1.952265208879087e+01
9.800000e+07	  1	   997	   950	1.796149144514683e-03	1.333521432163322e+02	2.110057876674128e+01
9.900000e+07	  1	   997	   734	1.264668629817529e-03	1.333521432163322e+02	2.267820398059875e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	   997	    99	1.706103688658086e-03	1.333521432163322e+02	2.426069650877290e+01
1.010000e+08	  1	   997	   662	1.522950866876139e-03	1.333521432163322e+02	2.583381311087989e+01
1.020000e+08	  1	   997	   772	1.490919002713192e-03	1.333521432163322e+02	2.741736993651766e+01
1.030000e+08	  1	   997	   272	1.768537788350508e-03	1.333521432163322e+02	2.899714439189208e+01
1.040000e+08	  1	   997	   755	1.560531414103044e-03	1.333521432163322e+02	3.057558197708048e+01
1.050000e+08	  1	   997	   121	1.965535993380918e-03	1.333521432163322e+02	3.215607392919814e+01
1.060000e+08	  1	   997	    94	1.794672306747434e-03	1.333521432163322e+02	3.372115009081758e+01
1.070000e+08	  1	   997	   165	1.506945483268038e-03	1.333521432163322e+02	3.530117600848125e+01
1.080000e+08	  1	   997	   219	1.725849730058274e-03	1.333521432163322e+02	3.687893642799274e+01
1.090000e+08	  1	   997	   439	1.388861796450842e-03	1.333521432163322e+02	3.846053961571022e+01
1.100000e+08	  1	   997	   782	1.572301275173601e-03	1.333521432163322e+02	4.003916621468812e+01
1.110000e+08	  1	   997	   388	1.517443865798678e-03	1.333521432163322e+02	4.161798504556863e+01
1.120000e+08	  1	   997	   486	1.463274906366808e-03	1.333521432163322e+02	4.320020522146209e+01
1.130000e+08	  1	   997	   386	1.431809705533305e-03	1.778279410038920e+02	3.029285555912636e-01
1.140000e+08	  1	   997	   452	1.710343468214563e-03	1.778279410038920e+02	1.881918345896474e+00
1.150000e+08	  1	   997	   712	1.846204116161662e-03	1.778279410038920e+02	3.462086135256774e+00
1.160000e+08	  1	   997	   353	1.277002603719596e-03	1.778279410038920e+02	5.032991381847594e+00
1.170000e+08	  1	   997	   242	1.915103519934495e-03	1.778279410038920e+02	6.612758094350284e+00
1.180000e+08	  1	   997	   747	1.571927225489960e-03	1.778279410038920e+02	8.189759644804450e+00
1.190000e+08	  1	   997	   276	1.566807287134658e-03	1.778279410038920e+02	9.758317484791421e+00
1.200000e+08	  1	   997	   595	1.420561709531998e-03	1.778279410038920e+02	1.133370754065214e+01
1.210000e+08	  1	   997	    48	1.738022335331618e-03	1.778279410038920e+02	1.291166838796108e+01
1.220000e+08	  1	   997	   720	1.226851468777692e-03	1.778279410038920e+02	1.449095048104881e+01
collision No.4	1.925383e+02[yr]	i=1, j=741	r_ij=6.373446168943502e-05	radius[1]+radius[741]=6.390118088350256e-05
dE_heat=-1.462001e-09	dE_grav=1.454472e-09	dE_c=6.861736e-17	v_imp=3.137085e-01
1.230000e+08	  1	   996	   317	1.560438068307862e-03	1.778279410038920e+02	1.606648479434354e+01
1.240000e+08	  1	   996	   976	1.497447243183859e-03	1.778279410038920e+02	1.764540142779894e+01
1.250000e+08	  1	   996	   395	1.692666020119985e-03	1.778279410038920e+02	1.922582187185145e+01
1.260000e+08	  1	   996	   840	1.538304390322971e-03	1.778279410038920e+02	2.080835266380184e+01
1.270000e+08	  1	   996	   158	1.954914277070532e-03	1.778279410038920e+02	2.239019591772967e+01
1.280000e+08	  1	   996	   844	1.548350647053618e-03	1.778279410038920e+02	2.397287035461752e+01
1.290000e+08	  1	   996	    18	1.523471141247693e-03	1.778279410038920e+02	2.555516963240060e+01
1.300000e+08	  1	   996	    64	1.307369246480705e-03	1.778279410038920e+02	2.713401227401867e+01
1.310000e+08	  1	   996	   655	1.668459128699632e-03	1.778279410038920e+02	2.871528520363492e+01
1.320000e+08	  1	   996	     7	1.464200990891177e-03	1.778279410038920e+02	3.029554698810551e+01
1.330000e+08	  1	   996	   146	1.572326343966154e-03	1.778279410038920e+02	3.187277479126209e+01
1.340000e+08	  1	   996	   579	1.718932802207615e-03	1.778279410038920e+02	3.345251239750149e+01
1.350000e+08	  1	   996	    84	1.409775184219652e-03	1.778279410038920e+02	3.503578504833290e+01
1.360000e+08	  1	   996	   968	1.483692924909634e-03	1.778279410038920e+02	3.661427079450203e+01
1.370000e+08	  1	   996	   713	1.424436805560891e-03	1.778279410038920e+02	3.819367517195487e+01
1.380000e+08	  1	   996	   552	1.410589387707634e-03	1.778279410038920e+02	3.977475819649802e+01
1.390000e+08	  1	   996	   804	1.687551374819954e-03	1.778279410038920e+02	4.135347419227247e+01
1.400000e+08	  1	   996	   274	1.885711528458454e-03	1.778279410038920e+02	4.293329765432876e+01
1.410000e+08	  1	   996	   394	1.346253667745451e-03	1.778279410038920e+02	4.451604595946738e+01
1.420000e+08	  1	   996	   515	1.598792345973641e-03	1.778279410038920e+02	4.609470461494303e+01
1.430000e+08	  1	   996	   434	1.531854280272941e-03	1.778279410038920e+02	4.767505347155221e+01
1.440000e+08	  1	   996	   123	1.723995310439616e-03	1.778279410038920e+02	4.925716694758157e+01
1.450000e+08	  1	   996	   133	1.457164547168653e-03	1.778279410038920e+02	5.083546765142022e+01
1.460000e+08	  1	   996	   714	1.575282708384734e-03	1.778279410038920e+02	5.241636738965897e+01
1.470000e+08	  1	   996	   771	1.663283775456987e-03	1.778279410038920e+02	5.399892119574682e+01
1.480000e+08	  1	   996	   558	1.612786837250609e-03	1.778279410038920e+02	5.558213581602642e+01
1.490000e+08	  1	   996	   432	1.424190670747576e-03	1.778279410038920e+02	5.715283006697926e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	   996	    13	1.325286534454224e-03	1.778279410038920e+02	5.873443816107969e+01
1.510000e+08	  1	   996	   178	1.587978962715510e-03	2.371373705661651e+02	1.005450941682834e+00
1.520000e+08	  1	   996	    59	1.568611658567272e-03	2.371373705661651e+02	2.584927824326891e+00
1.530000e+08	  1	   996	   296	1.506201532918315e-03	2.371373705661651e+02	4.160852911783600e+00
1.540000e+08	  1	   996	    84	1.529899877077590e-03	2.371373705661651e+02	5.741039856150196e+00
1.550000e+08	  1	   996	   122	1.538681203767190e-03	2.371373705661651e+02	7.323528087087559e+00
1.560000e+08	  1	   996	   164	1.486104783487802e-03	2.371373705661651e+02	8.905196004372447e+00
1.570000e+08	  1	   996	   746	1.769675654316495e-03	2.371373705661651e+02	1.048438623090744e+01
1.580000e+08	  1	   996	   885	1.522493969078220e-03	2.371373705661651e+02	1.206166406659409e+01
1.590000e+08	  1	   996	   670	1.562872526824643e-03	2.371373705661651e+02	1.364326612535359e+01
1.600000e+08	  1	   996	   232	1.533108836435243e-03	2.371373705661651e+02	1.521799328387432e+01
1.610000e+08	  1	   996	   104	1.884225723541695e-03	2.371373705661651e+02	1.679633632130960e+01
1.620000e+08	  1	   996	   800	1.356698968646509e-03	2.371373705661651e+02	1.837954396622826e+01
1.630000e+08	  1	   996	   538	1.642696749910724e-03	2.371373705661651e+02	1.996037676360498e+01
1.640000e+08	  1	   996	   949	2.041156629697062e-03	2.371373705661651e+02	2.153665656438464e+01
1.650000e+08	  1	   996	   928	1.432514839800932e-03	2.371373705661651e+02	2.311886940247139e+01
1.660000e+08	  1	   996	   660	1.588548718859602e-03	2.371373705661651e+02	2.469737717179239e+01
1.670000e+08	  1	   996	   641	1.810740780217827e-03	2.371373705661651e+02	2.627845778963396e+01
1.680000e+08	  1	   996	   618	1.682036772258015e-03	2.371373705661651e+02	2.785445588131182e+01
1.690000e+08	  1	   996	   830	1.657913997238662e-03	2.371373705661651e+02	2.943816842097653e+01
1.700000e+08	  1	   996	   646	1.183866533831983e-03	2.371373705661651e+02	3.101995276538588e+01
1.710000e+08	  1	   996	   787	1.456139726256958e-03	2.371373705661651e+02	3.259467241870141e+01
1.720000e+08	  1	   996	   812	1.979936233552836e-03	2.371373705661651e+02	3.417481321111498e+01
1.730000e+08	  1	   996	   465	1.465141956824685e-03	2.371373705661651e+02	3.575743235044501e+01
1.740000e+08	  1	   996	   284	1.521822383716068e-03	2.371373705661651e+02	3.733930150267918e+01
1.750000e+08	  1	   996	   885	1.528620700076684e-03	2.371373705661651e+02	3.890984919308758e+01
1.760000e+08	  1	   996	   613	1.742801763797534e-03	2.371373705661651e+02	4.048828381831538e+01
1.770000e+08	  1	   996	   875	1.580247984430734e-03	2.371373705661651e+02	4.207069055467458e+01
1.780000e+08	  1	   996	    71	1.401464488770930e-03	2.371373705661651e+02	4.365250235091266e+01
1.790000e+08	  1	   996	   475	1.368737451886284e-03	2.371373705661651e+02	4.522797013972436e+01
1.800000e+08	  1	   996	   355	1.592652962783500e-03	2.371373705661651e+02	4.681009494521402e+01
1.810000e+08	  1	   996	   949	1.485285486544667e-03	2.371373705661651e+02	4.838488069287572e+01
1.820000e+08	  1	   996	   899	1.259587601188233e-03	2.371373705661651e+02	4.996749611087703e+01
1.830000e+08	  1	   996	   613	1.590255646855207e-03	2.371373705661651e+02	5.154201734563114e+01
1.840000e+08	  1	   996	   563	1.596070418262844e-03	2.371373705661651e+02	5.312048884820526e+01
1.850000e+08	  1	   996	   703	1.553871945328973e-03	2.371373705661651e+02	5.469961929182136e+01
1.860000e+08	  1	   996	   901	1.542953286312020e-03	2.371373705661651e+02	5.627164266846071e+01
1.870000e+08	  1	   996	   515	1.692619621647306e-03	2.371373705661651e+02	5.784783974834341e+01
1.880000e+08	  1	   996	   706	1.326690179310473e-03	2.371373705661651e+02	5.942923109841970e+01
1.890000e+08	  1	   996	   620	1.894043143487190e-03	2.371373705661651e+02	6.100618728432634e+01
1.900000e+08	  1	   996	   835	1.606484616420275e-03	2.371373705661651e+02	6.258439925870032e+01
1.910000e+08	  1	   996	   648	1.124256419277308e-03	2.371373705661651e+02	6.416610885048880e+01
1.920000e+08	  1	   996	   115	1.908387230428063e-03	2.371373705661651e+02	6.574274308054036e+01
1.930000e+08	  1	   996	    19	1.757340093861251e-03	2.371373705661651e+02	6.731894601861283e+01
1.940000e+08	  1	   996	   960	1.747663443637799e-03	2.371373705661651e+02	6.889708593192987e+01
1.950000e+08	  1	   996	   848	1.628551927449447e-03	2.371373705661651e+02	7.047632097923798e+01
1.960000e+08	  1	   996	   817	1.674407341204487e-03	2.371373705661651e+02	7.205942680296906e+01
1.970000e+08	  1	   996	   166	1.193465668937643e-03	2.371373705661651e+02	7.364106057386998e+01
1.980000e+08	  1	   996	   940	1.808452717585659e-03	2.371373705661651e+02	7.521958076565839e+01
1.990000e+08	  1	   996	   188	2.349893154516487e-03	2.371373705661651e+02	7.680174561777336e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  1	   996	   400	1.495186588964929e-03	2.371373705661651e+02	7.838333504581389e+01
2.010000e+08	  1	   996	   489	1.680454073391117e-03	3.162277660168374e+02	8.741141997071316e-01
2.020000e+08	  1	   996	   559	1.854626876227801e-03	3.162277660168374e+02	2.455612033442549e+00
2.030000e+08	  1	   996	    63	1.740999547533791e-03	3.162277660168374e+02	4.030261638405435e+00
2.040000e+08	  1	   996	   941	1.480095176812957e-03	3.162277660168374e+02	5.611707619686359e+00
collision No.5	3.223731e+02[yr]	i=1, j=167	r_ij=6.402667298130817e-05	radius[1]+radius[167]=6.407107207158070e-05
dE_heat=-1.452197e-09	dE_grav=1.461891e-09	dE_c=-1.562383e-17	v_imp=3.126404e-01
2.050000e+08	  1	   995	   119	1.686810245783675e-03	3.162277660168374e+02	7.189125369204079e+00
2.060000e+08	  1	   995	   488	1.761080789928980e-03	3.162277660168374e+02	8.769419818300033e+00
2.070000e+08	  1	   995	   509	1.433446378275856e-03	3.162277660168374e+02	1.034506350171807e+01
2.080000e+08	  1	   995	   179	1.526500215238543e-03	3.162277660168374e+02	1.192011287118716e+01
2.090000e+08	  1	   995	   233	1.497192225230366e-03	3.162277660168374e+02	1.350337450347504e+01
2.100000e+08	  1	   995	   886	1.265334958868302e-03	3.162277660168374e+02	1.508051516595261e+01
2.110000e+08	  1	   995	    71	1.622328045876965e-03	3.162277660168374e+02	1.666013414100728e+01
2.120000e+08	  1	   995	   621	1.478796442789366e-03	3.162277660168374e+02	1.823667223087785e+01
2.130000e+08	  1	   995	   202	1.533445919869951e-03	3.162277660168374e+02	1.981732748854651e+01
2.140000e+08	  1	   995	   303	1.924449096734336e-03	3.162277660168374e+02	2.139825645686843e+01
2.150000e+08	  1	   995	   103	1.691887388796784e-03	3.162277660168374e+02	2.297800076129071e+01
2.160000e+08	  1	   995	    15	1.502800344310516e-03	3.162277660168374e+02	2.455956717780579e+01
2.170000e+08	  1	   995	   526	1.374175073741477e-03	3.162277660168374e+02	2.614104878447050e+01
2.180000e+08	  1	   995	   925	1.516822511115348e-03	3.162277660168374e+02	2.771834010061880e+01
2.190000e+08	  1	   995	   303	1.482558268663294e-03	3.162277660168374e+02	2.929238532802239e+01
2.200000e+08	  1	   995	   453	1.540538072270989e-03	3.162277660168374e+02	3.087004828340954e+01
collision No.6	3.475164e+02[yr]	i=1, j=832	r_ij=6.416909525115752e-05	radius[1]+radius[832]=6.423987767443396e-05
dE_heat=-1.487655e-09	dE_grav=1.472672e-09	dE_c=5.556054e-17	v_imp=3.164199e-01
2.210000e+08	  1	   994	    70	1.985338616830761e-03	3.162277660168374e+02	3.245121048363921e+01
2.220000e+08	  1	   994	   306	1.373589162098661e-03	3.162277660168374e+02	3.402940687970626e+01
2.230000e+08	  1	   994	   734	1.627908887644643e-03	3.162277660168374e+02	3.560589242756235e+01
2.240000e+08	  1	   994	   602	1.375282547076211e-03	3.162277660168374e+02	3.718747869028513e+01
2.250000e+08	  1	   994	   271	1.617216837410458e-03	3.162277660168374e+02	3.877214252337698e+01
2.260000e+08	  1	   994	   899	1.704334444197903e-03	3.162277660168374e+02	4.035598300178969e+01
2.270000e+08	  1	   994	   335	1.124315205425017e-03	3.162277660168374e+02	4.193379490420070e+01
2.280000e+08	  1	   994	   327	1.317945028252374e-03	3.162277660168374e+02	4.351386508417863e+01
2.290000e+08	  1	   994	   670	1.689009436034178e-03	3.162277660168374e+02	4.509555291008210e+01
2.300000e+08	  1	   994	   535	1.807327695326857e-03	3.162277660168374e+02	4.667840003687957e+01
2.310000e+08	  1	   994	   536	1.833807685957701e-03	3.162277660168374e+02	4.825793797050537e+01
2.320000e+08	  1	   994	   509	1.550282516740259e-03	3.162277660168374e+02	4.984225589325928e+01
2.330000e+08	  1	   994	   800	1.346161205953088e-03	3.162277660168374e+02	5.142237410084503e+01
collision No.7	3.679400e+02[yr]	i=1, j=826	r_ij=6.429409744782651e-05	radius[1]+radius[826]=6.440761486950623e-05
dE_heat=-1.498424e-09	dE_grav=1.483807e-09	dE_c=1.147101e-16	v_imp=3.175489e-01
2.340000e+08	  1	   993	   420	1.757121879384638e-03	3.162277660168374e+02	5.299470219959569e+01
2.350000e+08	  1	   993	     1	2.685036504366992e-04	3.162277660168374e+02	5.457624659216152e+01
2.360000e+08	  1	   993	   474	1.734760472590871e-03	3.162277660168374e+02	5.615639610823131e+01
collision No.8	3.727773e+02[yr]	i=1, j=633	r_ij=6.454565458004642e-05	radius[1]+radius[633]=6.457430040344326e-05
dE_heat=-1.485439e-09	dE_grav=1.491967e-09	dE_c=-4.315868e-17	v_imp=3.161563e-01
2.370000e+08	  1	   992	   250	1.480964678210008e-03	3.162277660168374e+02	5.774062843366291e+01
2.380000e+08	  1	   992	   316	1.851321481641064e-03	3.162277660168374e+02	5.932739960717431e+01
2.390000e+08	  1	   992	   645	1.623197237681402e-03	3.162277660168374e+02	6.091179473699007e+01
