2.000000e+07	  3	  3000	     1	1.230244448237184e-03	9.999999999999991e+00	5.153349892355079e-01
2.100000e+07	  3	  3000	  2581	1.775252967078631e-03	9.999999999999991e+00	1.043865537933229e+00
2.200000e+07	  3	  3000	  2240	1.780387679573874e-03	9.999999999999991e+00	1.572733851129637e+00
2.300000e+07	  3	  3000	  2878	1.297148881515105e-03	9.999999999999991e+00	2.100920823513813e+00
2.400000e+07	  3	  3000	  1427	2.071054783176204e-03	9.999999999999991e+00	2.629873735821904e+00
2.500000e+07	  3	  3000	  1765	1.630035401219502e-03	9.999999999999991e+00	3.158540330584301e+00
2.600000e+07	  3	  3000	   393	1.237079663968760e-03	1.333521432163323e+01	3.513453324680853e-01
2.700000e+07	  3	  3000	  2443	1.342294373683057e-03	1.333521432163323e+01	8.786316079900430e-01
2.800000e+07	  3	  3000	   840	1.789798248450285e-03	1.333521432163323e+01	1.407199477443761e+00
2.900000e+07	  3	  3000	   374	1.811773319842270e-03	1.333521432163323e+01	1.936789001230348e+00
3.000000e+07	  3	  3000	   193	1.389594099205909e-03	1.333521432163323e+01	2.465641446210343e+00
3.100000e+07	  3	  3000	  2155	1.505547226840036e-03	1.333521432163323e+01	2.994582142488040e+00
3.200000e+07	  3	  3000	  2676	1.300150642182038e-03	1.333521432163323e+01	3.523659243424727e+00
3.300000e+07	  3	  3000	  1036	1.757248211281500e-03	1.333521432163323e+01	4.050763053837204e+00
3.400000e+07	  3	  3000	  1214	1.583951134399223e-03	1.778279410038921e+01	1.314462784983932e-01
3.500000e+07	  3	  3000	  2423	1.443661900540121e-03	1.778279410038921e+01	6.593096242414247e-01
collision No.1	1.864512e+01[yr]	i=3, j=2496	r_ij=6.291868016173943e-05	radius[3]+radius[2496]=6.338481524341289e-05
3.600000e+07	  3	  3000	   881	1.442296131378610e-03	1.778279410038921e+01	1.189107121594635e+00
3.700000e+07	  3	  3000	  1052	1.426208205617155e-03	1.778279410038921e+01	1.717656057310083e+00
3.800000e+07	  3	  3000	  2299	1.230643693702597e-03	1.778279410038921e+01	2.246837004338605e+00
3.900000e+07	  3	  3000	   817	1.181523318985896e-03	1.778279410038921e+01	2.774117312657694e+00
4.000000e+07	  3	  3000	   127	1.813830569193483e-03	1.778279410038921e+01	3.302982135604847e+00
4.100000e+07	  3	  3000	  1737	1.142520181384462e-03	1.778279410038921e+01	3.830683169742753e+00
4.200000e+07	  3	  3000	  2184	1.609809524366989e-03	1.778279410038921e+01	4.359199602618272e+00
collision No.2	2.240850e+01[yr]	i=3, j=942	r_ij=6.310189402497690e-05	radius[3]+radius[942]=6.338481524341289e-05
4.300000e+07	  3	  3000	  2585	1.639527604772601e-03	1.778279410038921e+01	4.888141226224702e+00
4.400000e+07	  3	  3000	  1735	1.675054572971322e-03	1.778279410038921e+01	5.417252892083052e+00
4.500000e+07	  3	  3000	  2900	1.438368493266258e-03	2.371373705661653e+01	1.411442018222968e-02
4.600000e+07	  3	  3000	   354	1.454965566354133e-03	2.371373705661653e+01	5.424850580108407e-01
4.700000e+07	  3	  3000	    66	1.836469580750016e-03	2.371373705661653e+01	1.069871695276905e+00
4.800000e+07	  3	  3000	  2494	1.308288473354488e-03	2.371373705661653e+01	1.597256021343037e+00
4.900000e+07	  3	  3000	   978	1.604385879886229e-03	2.371373705661653e+01	2.126461390477270e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	  2537	1.286707642613718e-03	2.371373705661653e+01	2.655480038662711e+00
5.100000e+07	  3	  3000	  1513	1.084452123024503e-03	2.371373705661653e+01	3.184025694419187e+00
5.200000e+07	  3	  3000	  2292	1.870997311235969e-03	2.371373705661653e+01	3.713572759917873e+00
5.300000e+07	  3	  3000	   688	1.443913502965826e-03	2.371373705661653e+01	4.241809321212285e+00
collision No.3	2.827790e+01[yr]	i=3, j=790	r_ij=6.318180204418915e-05	radius[3]+radius[790]=6.338481524341289e-05
5.400000e+07	  3	  3000	  1940	1.773767300628231e-03	2.371373705661653e+01	4.771278368939440e+00
5.500000e+07	  3	  3000	  1942	1.282894596010972e-03	2.371373705661653e+01	5.296455840464572e+00
5.600000e+07	  3	  3000	   921	1.375226693780161e-03	2.371373705661653e+01	5.825192968846831e+00
5.700000e+07	  3	  3000	  2277	1.780763327525749e-03	2.371373705661653e+01	6.352660023897407e+00
5.800000e+07	  3	  3000	  1315	1.952809291032039e-03	2.371373705661653e+01	6.880886164061486e+00
5.900000e+07	  3	  3000	  2419	1.841858850992758e-03	2.371373705661653e+01	7.409641259246793e+00
6.000000e+07	  3	  3000	   214	2.102276952184440e-03	3.162277660168376e+01	2.773273159225536e-02
6.100000e+07	  3	  3000	  1798	1.979778824022630e-03	3.162277660168376e+01	5.561276507166596e-01
6.200000e+07	  3	  3000	  1274	1.442658804551711e-03	3.162277660168376e+01	1.084703552462537e+00
6.300000e+07	  3	  3000	  1655	1.888887273826649e-03	3.162277660168376e+01	1.612050310867780e+00
6.400000e+07	  3	  3000	  2856	1.702404083015877e-03	3.162277660168376e+01	2.141291647334039e+00
6.500000e+07	  3	  3000	  1872	1.933909737546198e-03	3.162277660168376e+01	2.668750843178051e+00
6.600000e+07	  3	  3000	   841	1.619292930003063e-03	3.162277660168376e+01	3.196849113625485e+00
6.700000e+07	  3	  3000	  1051	1.695989723739042e-03	3.162277660168376e+01	3.724511470448694e+00
6.800000e+07	  3	  3000	  2808	1.321359149014192e-03	3.162277660168376e+01	4.252681183209517e+00
6.900000e+07	  3	  3000	  1767	1.818054347356636e-03	3.162277660168376e+01	4.781562037540843e+00
7.000000e+07	  3	  3000	   381	1.103310888644588e-03	3.162277660168376e+01	5.309169262381022e+00
7.100000e+07	  3	  3000	  1647	1.462119772174092e-03	3.162277660168376e+01	5.838196376783995e+00
7.200000e+07	  3	  3000	   649	1.876022781286290e-03	3.162277660168376e+01	6.366754013948703e+00
7.300000e+07	  3	  3000	  1247	1.236094674783923e-03	3.162277660168376e+01	6.894928674160266e+00
7.400000e+07	  3	  3000	  2555	1.512000439143019e-03	3.162277660168376e+01	7.423018878607270e+00
7.500000e+07	  3	  3000	  2856	1.679782222753386e-03	3.162277660168376e+01	7.951821021309359e+00
7.600000e+07	  3	  3000	   365	1.645520916968632e-03	3.162277660168376e+01	8.481373693572877e+00
7.700000e+07	  3	  3000	  2711	1.649840841778406e-03	3.162277660168376e+01	9.008038754203588e+00
7.800000e+07	  3	  3000	  1935	1.529314547356891e-03	3.162277660168376e+01	9.537246657578715e+00
7.900000e+07	  3	  3000	   248	1.689546502153845e-03	3.162277660168376e+01	1.006495184422553e+01
8.000000e+07	  3	  3000	   289	1.748680944981947e-03	4.216965034285818e+01	4.597447105252264e-02
8.100000e+07	  3	  3000	  2620	1.247776004834661e-03	4.216965034285818e+01	5.740165733817794e-01
8.200000e+07	  3	  3000	  2290	1.816347285729189e-03	4.216965034285818e+01	1.103753348269772e+00
8.300000e+07	  3	  3000	  1402	1.642188452314090e-03	4.216965034285818e+01	1.632461302323447e+00
8.400000e+07	  3	  3000	  2252	1.429604115869776e-03	4.216965034285818e+01	2.160541258286056e+00
8.500000e+07	  3	  3000	  2066	1.481890726546981e-03	4.216965034285818e+01	2.689144521946528e+00
8.600000e+07	  3	  3000	  1332	1.699379846025957e-03	4.216965034285818e+01	3.217247528475115e+00
8.700000e+07	  3	  3000	   111	2.130687238946605e-03	4.216965034285818e+01	3.744364227336659e+00
8.800000e+07	  3	  3000	    36	2.421559102943859e-03	4.216965034285818e+01	4.272940210061171e+00
8.900000e+07	  3	  3000	  2088	1.487222149141715e-03	4.216965034285818e+01	4.801089598833713e+00
9.000000e+07	  3	  3000	  2670	1.753461598477611e-03	4.216965034285818e+01	5.331184370843862e+00
9.100000e+07	  3	  3000	  2272	2.240767290417598e-03	4.216965034285818e+01	5.858413865646044e+00
9.200000e+07	  3	  3000	  2074	1.720618147734119e-03	4.216965034285818e+01	6.387399236518710e+00
9.300000e+07	  3	  3000	  1190	1.495936276888453e-03	4.216965034285818e+01	6.914015142814623e+00
collision No.4	4.937289e+01[yr]	i=1, j=108	r_ij=6.334910715806273e-05	radius[1]+radius[108]=6.338481524341289e-05
9.400000e+07	  3	  3000	  1016	1.624483990045191e-03	4.216965034285818e+01	7.443689050417799e+00
9.500000e+07	  3	  3000	   369	1.517490759721105e-03	4.216965034285818e+01	7.971481903882955e+00
9.600000e+07	  3	  3000	  1880	1.969680806783569e-03	4.216965034285818e+01	8.499323311803710e+00
9.700000e+07	  3	  3000	  1291	1.617066592167723e-03	4.216965034285818e+01	9.028075564567498e+00
9.800000e+07	  3	  3000	   547	1.232678974794002e-03	4.216965034285818e+01	9.553440606171856e+00
9.900000e+07	  3	  3000	   346	1.357367016708823e-03	4.216965034285818e+01	1.008283639684596e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  2644	1.686618796423211e-03	4.216965034285818e+01	1.061039613669460e+01
1.010000e+08	  3	  3000	  2158	1.587484707473809e-03	4.216965034285818e+01	1.113847927388269e+01
1.020000e+08	  3	  3000	   532	1.254631232915300e-03	4.216965034285818e+01	1.166551436374776e+01
1.030000e+08	  3	  3000	  2933	1.672347507484295e-03	4.216965034285818e+01	1.219489881149164e+01
1.040000e+08	  3	  3000	  1542	1.571002735868919e-03	4.216965034285818e+01	1.272198856180766e+01
1.050000e+08	  3	  3000	  1257	1.180550938244562e-03	4.216965034285818e+01	1.325121617157526e+01
1.060000e+08	  3	  3000	   105	1.611904320387030e-03	4.216965034285818e+01	1.377920164031527e+01
1.070000e+08	  3	  3000	  2056	1.890526474378134e-03	5.623413251903484e+01	2.422723896714057e-01
1.080000e+08	  3	  3000	   517	1.530989832933266e-03	5.623413251903484e+01	7.704221714880505e-01
1.090000e+08	  3	  3000	  2642	1.333533489656527e-03	5.623413251903484e+01	1.298057847655949e+00
1.100000e+08	  3	  3000	  2947	1.617929027424177e-03	5.623413251903484e+01	1.827244062162668e+00
1.110000e+08	  3	  3000	  1465	1.350314303043146e-03	5.623413251903484e+01	2.355050853142925e+00
1.120000e+08	  3	  3000	    19	1.923299663194774e-03	5.623413251903484e+01	2.884042894964741e+00
1.130000e+08	  3	  3000	  1256	1.789417915685434e-03	5.623413251903484e+01	3.411889338823844e+00
1.140000e+08	  3	  3000	  1569	1.736156566790667e-03	5.623413251903484e+01	3.941049136355522e+00
1.150000e+08	  3	  3000	  2468	1.344873516478265e-03	5.623413251903484e+01	4.468461988254534e+00
1.160000e+08	  3	  3000	  2468	1.163196961062892e-03	5.623413251903484e+01	4.995018904069227e+00
1.170000e+08	  3	  3000	  2808	1.232311304206388e-03	5.623413251903484e+01	5.524952814267621e+00
1.180000e+08	  3	  3000	   517	1.446520570379581e-03	5.623413251903484e+01	6.052428614203114e+00
1.190000e+08	  3	  3000	  2499	1.538867934975049e-03	5.623413251903484e+01	6.582125674939091e+00
1.200000e+08	  3	  3000	  2366	2.115786912498815e-03	5.623413251903484e+01	7.109496988533123e+00
1.210000e+08	  3	  3000	   200	1.357914143230569e-03	5.623413251903484e+01	7.637824065574328e+00
1.220000e+08	  3	  3000	  1478	2.219206181167496e-03	5.623413251903484e+01	8.164798513240171e+00
1.230000e+08	  3	  3000	   544	1.597023329506024e-03	5.623413251903484e+01	8.692981185242491e+00
1.240000e+08	  3	  3000	  2739	1.405267879804080e-03	5.623413251903484e+01	9.222232645125741e+00
1.250000e+08	  3	  3000	   707	1.490248179734030e-03	5.623413251903484e+01	9.750225435945543e+00
1.260000e+08	  3	  3000	   350	1.857519950962723e-03	5.623413251903484e+01	1.027953004972214e+01
1.270000e+08	  3	  3000	  1553	1.176603051327985e-03	5.623413251903484e+01	1.080683414128022e+01
1.280000e+08	  3	  3000	   903	1.187108658795507e-03	5.623413251903484e+01	1.133619144638752e+01
1.290000e+08	  3	  3000	  2613	1.451399017358061e-03	5.623413251903484e+01	1.186368572067292e+01
1.300000e+08	  3	  3000	  2394	1.973609524948156e-03	5.623413251903484e+01	1.239201755677528e+01
1.310000e+08	  3	  3000	  1691	1.292804628415469e-03	5.623413251903484e+01	1.292041588433299e+01
1.320000e+08	  3	  3000	  1167	1.383042068794080e-03	5.623413251903484e+01	1.344900756637562e+01
1.330000e+08	  3	  3000	  2604	1.441425833357465e-03	5.623413251903484e+01	1.397828926972788e+01
1.340000e+08	  3	  3000	  1171	1.835938071529000e-03	5.623413251903484e+01	1.450616328396364e+01
1.350000e+08	  3	  3000	  1136	1.927409366991674e-03	5.623413251903484e+01	1.503329393019003e+01
1.360000e+08	  3	  3000	  1039	1.861091617574400e-03	5.623413251903484e+01	1.556062820896754e+01
1.370000e+08	  3	  3000	  2120	1.449822340578029e-03	5.623413251903484e+01	1.608912125011643e+01
1.380000e+08	  3	  3000	  1017	1.561526336932007e-03	5.623413251903484e+01	1.661722480844787e+01
1.390000e+08	  3	  3000	  2046	2.017972465283777e-03	5.623413251903484e+01	1.714620435548055e+01
1.400000e+08	  3	  3000	  1371	1.719025449632330e-03	5.623413251903484e+01	1.767469635983931e+01
1.410000e+08	  3	  3000	   858	1.638334850311344e-03	5.623413251903484e+01	1.820327040824079e+01
1.420000e+08	  3	  3000	  2022	1.819054271898535e-03	5.623413251903484e+01	1.873101151181951e+01
1.430000e+08	  3	  3000	  2815	1.409120107956093e-03	7.498942093324548e+01	5.017414040855914e-01
1.440000e+08	  3	  3000	  2882	1.687625788427988e-03	7.498942093324548e+01	1.030504047370492e+00
1.450000e+08	  3	  3000	  1615	1.210891715411215e-03	7.498942093324548e+01	1.559273191072348e+00
1.460000e+08	  3	  3000	  2193	1.416766620605941e-03	7.498942093324548e+01	2.087216627457518e+00
1.470000e+08	  3	  3000	  2215	1.156583422759198e-03	7.498942093324548e+01	2.616360280781105e+00
1.480000e+08	  3	  3000	   948	1.569645250746251e-03	7.498942093324548e+01	3.144572875489695e+00
1.490000e+08	  3	  3000	  2495	1.415561878984224e-03	7.498942093324548e+01	3.672723476810779e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  1221	1.559954792009117e-03	7.498942093324548e+01	4.200380237711999e+00
1.510000e+08	  3	  3000	  2035	1.766360374966557e-03	7.498942093324548e+01	4.728232021888084e+00
1.520000e+08	  3	  3000	   373	1.502903034833798e-03	7.498942093324548e+01	5.255292176754470e+00
1.530000e+08	  3	  3000	    92	1.718604941872530e-03	7.498942093324548e+01	5.782950239812033e+00
1.540000e+08	  3	  3000	  1748	1.669293837695374e-03	7.498942093324548e+01	6.312675675566416e+00
1.550000e+08	  3	  3000	  2920	1.280232249249081e-03	7.498942093324548e+01	6.839487536626371e+00
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2920]	= 8.043936e-03
E_error	= 9.022716272700504e-01
L_error	= 5.184674748263739e+12
dE_correct	= 0.000000000000000e+00
step	= 1.550000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14165.384861[s]
user time	= 41686.924000[s]
system time	= 779.884000[s]
Execution Time	(total	= 1.416538e+04 [s])
Corrector		= 5.900807e+03 [s]	41.66 [%]
Predictor		= 3.266104e+03 [s]	23.06 [%]
Iteration		= 2.463623e+03 [s]	17.39 [%]
Fragmentation		= 1.600636e+03 [s]	11.30 [%]
Orbital_Elements	= 3.465697e+01 [s]	 0.24 [%]
Collision_Judgement	= 3.488846e+00 [s]	 0.02 [%]
Energy			= 2.715072e+00 [s]	 0.02 [%]
Others			= 8.933541e+02 [s]	 6.31 [%]
-----
myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand06/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand06/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.550000e+08	  3	  3000	  2920	1.280232249249081e-03	7.498942093324548e+01	6.839487536626371e+00
1.560000e+08	  3	  3000	  2829	1.194210348600316e-03	7.498942093324548e+01	7.366672432656745e+00
1.570000e+08	  3	  3000	  1590	2.048169276870670e-03	7.498942093324548e+01	7.895273088842079e+00
1.580000e+08	  3	  3000	   264	1.274369480832179e-03	7.498942093324548e+01	8.423642595855197e+00
1.590000e+08	  3	  3000	  1400	1.551548026006161e-03	7.498942093324548e+01	8.952488403112252e+00
1.600000e+08	  3	  3000	  1465	1.394579354516810e-03	7.498942093324548e+01	9.480038408279022e+00
1.610000e+08	  3	  3000	  2464	1.105430455573869e-03	7.498942093324548e+01	1.000723799948188e+01
1.620000e+08	  3	  3000	   795	1.808779421469838e-03	7.498942093324548e+01	1.053355791329737e+01
1.630000e+08	  3	  3000	   524	1.352549893893426e-03	7.498942093324548e+01	1.106222761241998e+01
1.640000e+08	  3	  3000	  2434	1.846104214079201e-03	7.498942093324548e+01	1.159053730397790e+01
1.650000e+08	  3	  3000	  2816	1.430563341754897e-03	7.498942093324548e+01	1.211972638739620e+01
1.660000e+08	  3	  3000	   796	1.855240911524135e-03	7.498942093324548e+01	1.264525519258354e+01
1.670000e+08	  3	  3000	  2849	2.028910491867042e-03	7.498942093324548e+01	1.317314607955812e+01
1.680000e+08	  3	  3000	   217	1.862120991836972e-03	7.498942093324548e+01	1.370140825589836e+01
1.690000e+08	  3	  3000	  2614	1.307082108545936e-03	7.498942093324548e+01	1.422940265608159e+01
1.700000e+08	  3	  3000	  1113	1.514652368546998e-03	7.498942093324548e+01	1.475679744519898e+01
1.710000e+08	  3	  3000	  1023	1.350945775893806e-03	7.498942093324548e+01	1.528551127988955e+01
1.720000e+08	  3	  3000	  1359	1.464985452420036e-03	7.498942093324548e+01	1.581321797113287e+01
1.730000e+08	  3	  3000	  2022	2.078096924119488e-03	7.498942093324548e+01	1.634178229261544e+01
collision No.5	9.165644e+01[yr]	i=3, j=166	r_ij=5.455539613254861e-05	radius[3]+radius[166]=5.468360544692527e-05
1.740000e+08	  3	  3000	  1466	1.693718506519965e-03	7.498942093324548e+01	1.686979108519602e+01
1.750000e+08	  3	  3000	  1535	2.012237370277145e-03	7.498942093324548e+01	1.739933621363440e+01
1.760000e+08	  3	  3000	   500	1.317519552195171e-03	7.498942093324548e+01	1.792643333055042e+01
1.770000e+08	  3	  3000	   994	1.516505600263092e-03	7.498942093324548e+01	1.845607422798176e+01
1.780000e+08	  3	  3000	    50	1.610331013592433e-03	7.498942093324548e+01	1.898348099999026e+01
1.790000e+08	  3	  3000	  2318	1.571797686770702e-03	7.498942093324548e+01	1.951245446869601e+01
1.800000e+08	  3	  3000	  1463	1.377159841977394e-03	7.498942093324548e+01	2.003915495908441e+01
1.810000e+08	  3	  3000	  2061	1.774694859506240e-03	7.498942093324548e+01	2.056603824882087e+01
1.820000e+08	  3	  3000	  2387	1.586648412685890e-03	7.498942093324548e+01	2.109365546765713e+01
1.830000e+08	  3	  3000	  1113	1.866923395670239e-03	7.498942093324548e+01	2.162119448116291e+01
1.840000e+08	  3	  3000	    96	2.089979348667443e-03	7.498942093324548e+01	2.214902092091269e+01
1.850000e+08	  3	  3000	  2055	1.330410551676060e-03	7.498942093324548e+01	2.267752926931962e+01
1.860000e+08	  3	  3000	   554	1.222024055021803e-03	7.498942093324548e+01	2.320595326688921e+01
1.870000e+08	  3	  3000	   563	1.647209758553616e-03	7.498942093324548e+01	2.373409129830190e+01
1.880000e+08	  3	  3000	  2665	1.248949190178858e-03	7.498942093324548e+01	2.426284687373549e+01
1.890000e+08	  3	  3000	  1725	2.547318712355448e-03	7.498942093324548e+01	2.478945809659481e+01
1.900000e+08	  3	  3000	  1839	1.137995065947862e-03	9.999999999999986e+01	3.061318199051874e-01
1.910000e+08	  3	  3000	   430	1.593795488342425e-03	9.999999999999986e+01	8.343941533102155e-01
collision No.6	1.009857e+02[yr]	i=1, j=2059	r_ij=5.429297480037841e-05	radius[1]+radius[2059]=5.451310845238433e-05
1.920000e+08	  3	  3000	   786	1.415931576649493e-03	9.999999999999986e+01	1.362235385272563e+00
1.930000e+08	  3	  3000	  1483	1.532201842236691e-03	9.999999999999986e+01	1.891447663409856e+00
1.940000e+08	  3	  3000	  1899	1.718257156220058e-03	9.999999999999986e+01	2.418670249551225e+00
1.950000e+08	  3	  3000	   105	1.783141830207842e-03	9.999999999999986e+01	2.946164956920776e+00
collision No.7	1.030952e+02[yr]	i=2, j=2825	r_ij=5.164953641854871e-05	radius[2]+radius[2825]=5.307100220607473e-05
1.960000e+08	  3	  3000	  2674	1.354077828391876e-03	9.999999999999986e+01	3.473751317030788e+00
1.970000e+08	  3	  3000	   883	2.177503986538683e-03	9.999999999999986e+01	4.002661366232375e+00
1.980000e+08	  3	  3000	  1669	1.519100640855852e-03	9.999999999999986e+01	4.529042780772293e+00
1.990000e+08	  3	  3000	  2771	1.945458766426034e-03	9.999999999999986e+01	5.057397805831323e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  3000	  1357	2.090319538912350e-03	9.999999999999986e+01	5.586340708232025e+00
2.010000e+08	  3	  3000	  1827	1.926979310453883e-03	9.999999999999986e+01	6.114477953555996e+00
2.020000e+08	  3	  3000	  1403	1.883783284829511e-03	9.999999999999986e+01	6.642140481838688e+00
2.030000e+08	  3	  3000	  1681	1.541681765530002e-03	9.999999999999986e+01	7.170764786634854e+00
2.040000e+08	  3	  3000	  2657	1.365304544004000e-03	9.999999999999986e+01	7.699134533235708e+00
2.050000e+08	  3	  3000	  2132	1.845314156060280e-03	9.999999999999986e+01	8.226820547289865e+00
2.060000e+08	  3	  3000	  3000	1.790821998316444e-03	9.999999999999986e+01	8.754904258228496e+00
2.070000e+08	  3	  3000	  1653	1.828935417149692e-03	9.999999999999986e+01	9.283725011175486e+00
2.080000e+08	  3	  3000	   997	1.815704564321424e-03	9.999999999999986e+01	9.811608319154058e+00
2.090000e+08	  3	  3000	   273	1.628362677494471e-03	9.999999999999986e+01	1.033916350519579e+01
2.100000e+08	  3	  3000	  2210	1.494305468208454e-03	9.999999999999986e+01	1.086769741805714e+01
2.110000e+08	  3	  3000	    72	1.879866155658378e-03	9.999999999999986e+01	1.139516350558024e+01
2.120000e+08	  3	  3000	  1811	1.634621249972162e-03	9.999999999999986e+01	1.192355777553991e+01
2.130000e+08	  3	  3000	   635	1.732245053321908e-03	9.999999999999986e+01	1.245107885724789e+01
2.140000e+08	  3	  3000	   815	1.689264628139348e-03	9.999999999999986e+01	1.297986058671032e+01
2.150000e+08	  3	  3000	  2135	1.613406843529634e-03	9.999999999999986e+01	1.350731207853643e+01
2.160000e+08	  3	  3000	   547	1.163636879782972e-03	9.999999999999986e+01	1.403516986292549e+01
2.170000e+08	  3	  3000	   443	1.834464400102976e-03	9.999999999999986e+01	1.456233711423645e+01
2.180000e+08	  3	  3000	   438	1.323350276168022e-03	9.999999999999986e+01	1.509080965347544e+01
2.190000e+08	  3	  3000	  2654	1.929388750221425e-03	9.999999999999986e+01	1.561861192215377e+01
2.200000e+08	  3	  3000	  2773	1.530013194504645e-03	9.999999999999986e+01	1.614626135782612e+01
2.210000e+08	  3	  3000	  1530	1.242537808087609e-03	9.999999999999986e+01	1.667450010972379e+01
collision No.8	1.168448e+02[yr]	i=2, j=1785	r_ij=5.481054343071199e-05	radius[2]+radius[1785]=5.492101025672832e-05
