3.200000e+07	  3	  3000	  2576	1.929253999726042e-03	1.333521432163323e+01	3.423243229424689e+00
3.300000e+07	  3	  3000	   987	1.231170511701185e-03	1.333521432163323e+01	3.948020654365379e+00
3.400000e+07	  3	  3000	  1742	1.442283744629702e-03	1.778279410038921e+01	2.341295783744268e-02
3.500000e+07	  3	  3000	  1468	1.205313261765765e-03	1.778279410038921e+01	5.465583630121368e-01
3.600000e+07	  3	  3000	   263	1.704050191436941e-03	1.778279410038921e+01	1.070854733005635e+00
3.700000e+07	  3	  3000	   563	1.156553303994335e-03	1.778279410038921e+01	1.595307523288623e+00
3.800000e+07	  3	  3000	   852	1.593506794475906e-03	1.778279410038921e+01	2.120673848697706e+00
3.900000e+07	  3	  3000	   489	1.645115362560909e-03	1.778279410038921e+01	2.644339074306426e+00
4.000000e+07	  3	  3000	  2519	1.084438571018862e-03	1.778279410038921e+01	3.169273324256273e+00
4.100000e+07	  3	  3000	  2212	1.454232566624644e-03	1.778279410038921e+01	3.692640388357221e+00
4.200000e+07	  3	  3000	  2122	1.867318669390137e-03	1.778279410038921e+01	4.216738972732894e+00
4.300000e+07	  3	  3000	   913	1.694045828378416e-03	1.778279410038921e+01	4.741296924270663e+00
collision No.1	2.274805e+01[yr]	i=1, j=1126	r_ij=6.327932242904451e-05	radius[1]+radius[1126]=6.338481524341289e-05
dE_heat=-1.481857e-09	dE_grav=1.422266e-09	dE_c=-7.676515e-17	v_imp=3.158772e-01
4.400000e+07	  3	  2999	  2243	1.266044918481251e-03	1.778279410038921e+01	5.266111330705285e+00
4.500000e+07	  3	  2999	  1705	1.115663244827006e-03	1.778279410038921e+01	5.789852766576456e+00
4.600000e+07	  3	  2999	   731	1.286551481252990e-03	2.371373705661653e+01	3.847379929767587e-01
4.700000e+07	  3	  2999	  2780	2.085936356336575e-03	2.371373705661653e+01	9.073909350153223e-01
4.800000e+07	  3	  2999	  1938	1.793831874734502e-03	2.371373705661653e+01	1.433096710078006e+00
4.900000e+07	  3	  2999	   257	2.047601762721856e-03	2.371373705661653e+01	1.957360693573061e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  2999	  2473	1.906919862641952e-03	2.371373705661653e+01	2.481751895721542e+00
5.100000e+07	  3	  2999	  2674	1.785412078754466e-03	2.371373705661653e+01	3.007029017374493e+00
5.200000e+07	  3	  2999	  1899	2.058311166652165e-03	2.371373705661653e+01	3.530514230809756e+00
5.300000e+07	  3	  2999	  2237	1.842334119341706e-03	2.371373705661653e+01	4.056091022862534e+00
5.400000e+07	  3	  2999	   272	2.589060086106135e-03	2.371373705661653e+01	4.579019294177280e+00
5.500000e+07	  3	  2999	  2133	1.828714220893438e-03	2.371373705661653e+01	5.102480369993274e+00
5.600000e+07	  3	  2999	  1315	1.400725601612239e-03	2.371373705661653e+01	5.627199785210713e+00
5.700000e+07	  3	  2999	   806	1.774834697083402e-03	2.371373705661653e+01	6.150941668458425e+00
5.800000e+07	  3	  2999	  1253	1.561860996302521e-03	2.371373705661653e+01	6.676872245081687e+00
5.900000e+07	  3	  2999	   314	1.537913197461833e-03	2.371373705661653e+01	7.200109405885224e+00
6.000000e+07	  3	  2999	  1067	1.232004991248294e-03	2.371373705661653e+01	7.725534829081053e+00
6.100000e+07	  3	  2999	   802	1.459601558964359e-03	3.162277660168376e+01	3.394751110629100e-01
6.200000e+07	  3	  2999	   711	2.049770666644327e-03	3.162277660168376e+01	8.645792035793507e-01
6.300000e+07	  3	  2999	  1916	1.516062897028127e-03	3.162277660168376e+01	1.388822740281341e+00
6.400000e+07	  3	  2999	  2208	1.147362548544432e-03	3.162277660168376e+01	1.912588957302151e+00
6.500000e+07	  3	  2999	  2774	1.581543194218859e-03	3.162277660168376e+01	2.437225646918763e+00
6.600000e+07	  3	  2999	  1484	1.394684782517686e-03	3.162277660168376e+01	2.959537933493891e+00
6.700000e+07	  3	  2999	   967	1.162037221968895e-03	3.162277660168376e+01	3.485119348582474e+00
6.800000e+07	  3	  2999	  2228	2.091707142003494e-03	3.162277660168376e+01	4.009139620261791e+00
6.900000e+07	  3	  2999	  2514	2.588108672663869e-03	3.162277660168376e+01	4.532938817161684e+00
7.000000e+07	  3	  2999	  2485	1.350373960785140e-03	3.162277660168376e+01	5.058347281709661e+00
7.100000e+07	  3	  2999	  1859	1.193325998250640e-03	3.162277660168376e+01	5.582049090285895e+00
7.200000e+07	  3	  2999	  2651	2.110174121418299e-03	3.162277660168376e+01	6.107136096665323e+00
7.300000e+07	  3	  2999	  1965	1.579262294023141e-03	3.162277660168376e+01	6.630876330701731e+00
7.400000e+07	  3	  2999	  1367	1.766077178410174e-03	3.162277660168376e+01	7.155351890195615e+00
7.500000e+07	  3	  2999	  1631	1.124910890544965e-03	3.162277660168376e+01	7.679838501353496e+00
7.600000e+07	  3	  2999	   175	1.516573449962318e-03	3.162277660168376e+01	8.204222402305769e+00
7.700000e+07	  3	  2999	  2919	1.199420695806050e-03	3.162277660168376e+01	8.728492721228092e+00
7.800000e+07	  3	  2999	   701	1.964765252498073e-03	3.162277660168376e+01	9.253932001763069e+00
7.900000e+07	  3	  2999	   118	1.183641212664964e-03	3.162277660168376e+01	9.776538894586745e+00
8.000000e+07	  3	  2999	   728	1.751863347690368e-03	3.162277660168376e+01	1.030173428235286e+01
8.100000e+07	  3	  2999	  1737	1.370533409653935e-03	4.216965034285818e+01	2.782849339945829e-01
8.200000e+07	  3	  2999	  2736	2.071361257947227e-03	4.216965034285818e+01	8.022729527782104e-01
8.300000e+07	  3	  2999	  1990	2.447467930617955e-03	4.216965034285818e+01	1.327698172053498e+00
8.400000e+07	  3	  2999	   394	1.580873630920143e-03	4.216965034285818e+01	1.851029952140055e+00
8.500000e+07	  3	  2999	  1322	2.103754396146694e-03	4.216965034285818e+01	2.376520566932176e+00
8.600000e+07	  3	  2999	    53	1.529714133482703e-03	4.216965034285818e+01	2.899687500864779e+00
8.700000e+07	  3	  2999	  2269	1.767649574690269e-03	4.216965034285818e+01	3.424996597370804e+00
8.800000e+07	  3	  2999	  1770	1.519139313626081e-03	4.216965034285818e+01	3.948729847821664e+00
8.900000e+07	  3	  2999	  1330	1.655402427252117e-03	4.216965034285818e+01	4.472873441183205e+00
9.000000e+07	  3	  2999	    99	1.577198885513642e-03	4.216965034285818e+01	4.997025847505819e+00
9.100000e+07	  3	  2999	  1550	1.726733559468843e-03	4.216965034285818e+01	5.520762120234466e+00
9.200000e+07	  3	  2999	   153	1.690638568413211e-03	4.216965034285818e+01	6.045284394348680e+00
9.300000e+07	  3	  2999	  2623	1.105068153626677e-03	4.216965034285818e+01	6.568884351665403e+00
9.400000e+07	  3	  2999	  1928	2.067042730751291e-03	4.216965034285818e+01	7.093556715981879e+00
9.500000e+07	  3	  2999	  1494	2.086232557438780e-03	4.216965034285818e+01	7.616090242555717e+00
9.600000e+07	  3	  2999	  1036	2.014302888855044e-03	4.216965034285818e+01	8.140849775033505e+00
9.700000e+07	  3	  2999	  2511	1.309225909065295e-03	4.216965034285818e+01	8.664902676763463e+00
9.800000e+07	  3	  2999	  1719	1.651775728824984e-03	4.216965034285818e+01	9.190250191356560e+00
9.900000e+07	  3	  2999	  2789	2.151858143657182e-03	4.216965034285818e+01	9.714286333100180e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  2999	  1825	1.294803741386531e-03	4.216965034285818e+01	1.023937646993186e+01
1.010000e+08	  3	  2999	  1135	2.168076856752623e-03	4.216965034285818e+01	1.076274316984335e+01
1.020000e+08	  3	  2999	  1771	1.574581224338637e-03	4.216965034285818e+01	1.128727867330496e+01
1.030000e+08	  3	  2999	  2562	1.561482760800480e-03	4.216965034285818e+01	1.181167981500648e+01
1.040000e+08	  3	  2999	  1399	1.557107470836422e-03	4.216965034285818e+01	1.233625247913635e+01
1.050000e+08	  3	  2999	  2604	1.549432118634591e-03	4.216965034285818e+01	1.285930238468088e+01
1.060000e+08	  3	  2999	   353	1.459995157600081e-03	4.216965034285818e+01	1.338471876066408e+01
1.070000e+08	  3	  2999	  1376	1.430805419603714e-03	4.216965034285818e+01	1.390847761469875e+01
1.080000e+08	  3	  2999	  2490	1.227580461848987e-03	5.623413251903484e+01	3.675470758229870e-01
1.090000e+08	  3	  2999	  2202	1.034148400509817e-03	5.623413251903484e+01	8.924256175523361e-01
1.100000e+08	  3	  2999	   404	1.667773131545684e-03	5.623413251903484e+01	1.415273737916089e+00
1.110000e+08	  3	  2999	  1482	1.810818223807697e-03	5.623413251903484e+01	1.938201478552291e+00
1.120000e+08	  3	  2999	  1102	1.901634261327981e-03	5.623413251903484e+01	2.461842953009346e+00
1.130000e+08	  3	  2999	   311	1.652730607801507e-03	5.623413251903484e+01	2.985910135133189e+00
1.140000e+08	  3	  2999	   370	9.940340564338326e-04	5.623413251903484e+01	3.509550631356353e+00
1.150000e+08	  3	  2999	  1579	2.041339483325873e-03	5.623413251903484e+01	4.033671169161496e+00
1.160000e+08	  3	  2999	   202	1.928478912053538e-03	5.623413251903484e+01	4.557608039036635e+00
1.170000e+08	  3	  2999	  2756	1.145806691351450e-03	5.623413251903484e+01	5.080272406352016e+00
1.180000e+08	  3	  2999	   687	1.414677629901047e-03	5.623413251903484e+01	5.604674138102037e+00
1.190000e+08	  3	  2999	  1398	1.317162316420909e-03	5.623413251903484e+01	6.128505422861237e+00
1.200000e+08	  3	  2999	  2604	1.777327439073192e-03	5.623413251903484e+01	6.652458242952826e+00
1.210000e+08	  3	  2999	  1463	1.391532392561767e-03	5.623413251903484e+01	7.177566898753501e+00
1.220000e+08	  3	  2999	  2793	1.711756163919276e-03	5.623413251903484e+01	7.701302462210815e+00
1.230000e+08	  3	  2999	  1596	2.797936336566235e-03	5.623413251903484e+01	8.225366023928670e+00
1.240000e+08	  3	  2999	  2606	1.267939957719338e-03	5.623413251903484e+01	8.749580823562980e+00
1.250000e+08	  3	  2999	   834	1.236256117831054e-03	5.623413251903484e+01	9.272434719349825e+00
1.260000e+08	  3	  2999	   375	1.486158561699818e-03	5.623413251903484e+01	9.797387639404565e+00
1.270000e+08	  3	  2999	   687	1.547368479751648e-03	5.623413251903484e+01	1.032107051503738e+01
1.280000e+08	  3	  2999	  2164	1.456192476753464e-03	5.623413251903484e+01	1.084582567913135e+01
1.290000e+08	  3	  2999	  1838	1.909626604306049e-03	5.623413251903484e+01	1.136969701539883e+01
1.300000e+08	  3	  2999	   363	1.522442866005325e-03	5.623413251903484e+01	1.189353628425451e+01
1.310000e+08	  3	  2999	  1587	1.273042838947737e-03	5.623413251903484e+01	1.241798098329064e+01
1.320000e+08	  3	  2999	  2607	1.467971750728042e-03	5.623413251903484e+01	1.294222806570685e+01
1.330000e+08	  3	  2999	  2000	1.236349330594851e-03	5.623413251903484e+01	1.346670283482513e+01
1.340000e+08	  3	  2999	  1405	1.424561642079171e-03	5.623413251903484e+01	1.399052406420490e+01
1.350000e+08	  3	  2999	  2810	1.658134039695379e-03	5.623413251903484e+01	1.451403040793344e+01
1.360000e+08	  3	  2999	  2937	1.854838644362545e-03	5.623413251903484e+01	1.503824157737270e+01
1.370000e+08	  3	  2999	  2209	1.765811597853976e-03	5.623413251903484e+01	1.556154051203744e+01
1.380000e+08	  3	  2999	   822	1.226790938352820e-03	5.623413251903484e+01	1.608596703305334e+01
1.390000e+08	  3	  2999	   542	1.627078885057677e-03	5.623413251903484e+01	1.660958002180883e+01
1.400000e+08	  3	  2999	   855	1.529220049578500e-03	5.623413251903484e+01	1.713389250782345e+01
1.410000e+08	  3	  2999	  1999	1.149967646178167e-03	5.623413251903484e+01	1.765590850025788e+01
1.420000e+08	  3	  2999	  2512	2.050343204736396e-03	5.623413251903484e+01	1.818057161761883e+01
1.430000e+08	  3	  2999	  1776	9.729858542254767e-04	5.623413251903484e+01	1.870408667744797e+01
1.440000e+08	  3	  2999	  2375	1.519209340054934e-03	7.498942093324548e+01	4.716571565196624e-01
1.450000e+08	  3	  2999	  1379	1.527459375759762e-03	7.498942093324548e+01	9.962469752709291e-01
1.460000e+08	  3	  2999	  2706	1.470178404303794e-03	7.498942093324548e+01	1.519785441391936e+00
1.470000e+08	  3	  2999	    99	1.529485950235708e-03	7.498942093324548e+01	2.043517051807104e+00
1.480000e+08	  3	  2999	  1946	1.730081931380043e-03	7.498942093324548e+01	2.567595402834867e+00
1.490000e+08	  3	  2999	  1571	2.297445511834529e-03	7.498942093324548e+01	3.090817876072292e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2999	  2647	1.534739187540194e-03	7.498942093324548e+01	3.615325051398205e+00
1.510000e+08	  3	  2999	  1472	1.801696522266548e-03	7.498942093324548e+01	4.137422136501834e+00
1.520000e+08	  3	  2999	   821	1.884796292241975e-03	7.498942093324548e+01	4.664090652489628e+00
1.530000e+08	  3	  2999	  2851	1.446949124650375e-03	7.498942093324548e+01	5.185522610709340e+00
1.540000e+08	  3	  2999	  1358	2.162590113533202e-03	7.498942093324548e+01	5.711381897919789e+00
1.550000e+08	  3	  2999	   220	1.447121018996731e-03	7.498942093324548e+01	6.233720355684366e+00
1.560000e+08	  3	  2999	   900	2.064053906298427e-03	7.498942093324548e+01	6.758079698968690e+00
1.570000e+08	  3	  2999	  1491	1.512324072149447e-03	7.498942093324548e+01	7.281348432252236e+00
1.580000e+08	  3	  2999	   782	1.418165667266589e-03	7.498942093324548e+01	7.805882862308621e+00
1.590000e+08	  3	  2999	  1004	1.315223797112613e-03	7.498942093324548e+01	8.329710751840553e+00
1.600000e+08	  3	  2999	  2309	1.859824097307488e-03	7.498942093324548e+01	8.852891400341498e+00
1.610000e+08	  3	  2999	  2477	2.008460786354265e-03	7.498942093324548e+01	9.376181144712739e+00
1.620000e+08	  3	  2999	  2578	1.333702477078662e-03	7.498942093324548e+01	9.899929551362600e+00
1.630000e+08	  3	  2999	  2568	1.385303790523574e-03	7.498942093324548e+01	1.042390321233554e+01
1.640000e+08	  3	  2999	  2559	2.474649043629263e-03	7.498942093324548e+01	1.094883104592553e+01
1.650000e+08	  3	  2999	  2120	1.205492354400004e-03	7.498942093324548e+01	1.147195600126782e+01
1.660000e+08	  3	  2999	  2664	1.569189785746399e-03	7.498942093324548e+01	1.199614471910357e+01
1.670000e+08	  3	  2999	  2161	1.789845190264112e-03	7.498942093324548e+01	1.251992220366046e+01
1.680000e+08	  3	  2999	   468	1.520292964669570e-03	7.498942093324548e+01	1.304373950236789e+01
1.690000e+08	  3	  2999	  2129	1.462427936978246e-03	7.498942093324548e+01	1.356829985560893e+01
1.700000e+08	  3	  2999	  1489	1.263765070350585e-03	7.498942093324548e+01	1.409218311868899e+01
1.710000e+08	  3	  2999	  2856	2.367701199588554e-03	7.498942093324548e+01	1.461573895387243e+01
1.720000e+08	  3	  2999	  2235	1.180410412490704e-03	7.498942093324548e+01	1.513973272631371e+01
1.730000e+08	  3	  2999	   706	1.488377422873415e-03	7.498942093324548e+01	1.566396223958701e+01
1.740000e+08	  3	  2999	   969	1.686204839942404e-03	7.498942093324548e+01	1.618692227617792e+01
1.750000e+08	  3	  2999	   593	1.734632309962722e-03	7.498942093324548e+01	1.671072069632513e+01
1.760000e+08	  3	  2999	  2781	1.272885385884283e-03	7.498942093324548e+01	1.723471525969837e+01
1.770000e+08	  3	  2999	  1790	1.414845684306842e-03	7.498942093324548e+01	1.775903631467735e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1790]	= 8.889738e-03
E_error	= 3.310519571099275e-07
L_error	= 5.212533260036973e+12
dE_correct	= 1.207507333828434e-06
step	= 1.770000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14116.042154[s]
user time	= 41562.840000[s]
system time	= 730.400000[s]
Execution Time	(total	= 1.411604e+04 [s])
Corrector		= 6.675220e+03 [s]	47.29 [%]
Predictor		= 3.603455e+03 [s]	25.53 [%]
Iteration		= 2.852263e+03 [s]	20.21 [%]
Orbital_Elements	= 6.158866e+01 [s]	 0.44 [%]
Collision_Judgement	= 3.136661e+00 [s]	 0.02 [%]
Energy			= 3.142820e-01 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 9.200642e+02 [s]	 6.52 [%]
-----
myid = 7	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand08/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.770000e+08	  3	  2999	  1790	1.414845684306842e-03	7.498942093324548e+01	1.775903631467735e+01
1.780000e+08	  3	  2999	   767	1.568727385726712e-03	7.498942093324548e+01	1.828125409985264e+01
1.790000e+08	  3	  2999	   419	2.389478014119233e-03	7.498942093324548e+01	1.880531853330815e+01
1.800000e+08	  3	  2999	  1135	1.690356785249540e-03	7.498942093324548e+01	1.932864466373921e+01
1.810000e+08	  3	  2999	   376	2.128881963225162e-03	7.498942093324548e+01	1.985231918008763e+01
1.820000e+08	  3	  2999	   857	1.765201634040647e-03	7.498942093324548e+01	2.037639522593956e+01
1.830000e+08	  3	  2999	   910	1.412393879526236e-03	7.498942093324548e+01	2.090051459559115e+01
1.840000e+08	  3	  2999	  1586	1.311088329856005e-03	7.498942093324548e+01	2.142409461015642e+01
1.850000e+08	  3	  2999	  2206	2.243839624922189e-03	7.498942093324548e+01	2.194937387663943e+01
1.860000e+08	  3	  2999	  1436	1.374266073942719e-03	7.498942093324548e+01	2.247187998622418e+01
1.870000e+08	  3	  2999	  2100	1.418605933167124e-03	7.498942093324548e+01	2.299645777487644e+01
1.880000e+08	  3	  2999	    26	1.273159834486784e-03	7.498942093324548e+01	2.351913231158124e+01
1.890000e+08	  3	  2999	  1677	2.073715423505308e-03	7.498942093324548e+01	2.404393906891306e+01
1.900000e+08	  3	  2999	   127	1.344271430560931e-03	7.498942093324548e+01	2.456505491215743e+01
1.910000e+08	  3	  2999	  2105	1.781348940258415e-03	9.999999999999986e+01	7.748875966791083e-02
1.920000e+08	  3	  2999	   550	1.812279944143542e-03	9.999999999999986e+01	6.012109166629994e-01
1.930000e+08	  3	  2999	  1911	1.351993770311108e-03	9.999999999999986e+01	1.125546643501408e+00
1.940000e+08	  3	  2999	  1608	2.095322921376734e-03	9.999999999999986e+01	1.649039059096834e+00
1.950000e+08	  3	  2999	  2538	1.050287640736269e-03	9.999999999999986e+01	2.173291367131122e+00
1.960000e+08	  3	  2999	  1460	1.224804503510095e-03	9.999999999999986e+01	2.697184619543629e+00
1.970000e+08	  3	  2999	  1195	1.913471650089536e-03	9.999999999999986e+01	3.221499582853067e+00
1.980000e+08	  3	  2999	  1500	1.247585900870245e-03	9.999999999999986e+01	3.744891755880898e+00
1.990000e+08	  3	  2999	   946	1.170325672828015e-03	9.999999999999986e+01	4.268799729377477e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2999	  2288	2.436818865642566e-03	9.999999999999986e+01	4.792496575462859e+00
2.010000e+08	  3	  2999	  2409	1.621107602695546e-03	9.999999999999986e+01	5.314756322257657e+00
2.020000e+08	  3	  2999	   335	1.370344756551008e-03	9.999999999999986e+01	5.837767505022198e+00
2.030000e+08	  3	  2999	  2142	1.545338437350450e-03	9.999999999999986e+01	6.361294127369481e+00
2.040000e+08	  3	  2999	   310	1.573016022272897e-03	9.999999999999986e+01	6.884942227873237e+00
2.050000e+08	  3	  2999	  2114	1.636041435296121e-03	9.999999999999986e+01	7.406184960986655e+00
2.060000e+08	  3	  2999	   887	1.901321600189221e-03	9.999999999999986e+01	7.930432728603595e+00
2.070000e+08	  3	  2999	  2993	1.268549442609058e-03	9.999999999999986e+01	8.454221045139287e+00
2.080000e+08	  3	  2999	   667	2.190759335524429e-03	9.999999999999986e+01	8.978200592801411e+00
2.090000e+08	  3	  2999	  1506	1.407447433997495e-03	9.999999999999986e+01	9.502279379384820e+00
2.100000e+08	  3	  2999	  1469	1.496036692860724e-03	9.999999999999986e+01	1.002532005782815e+01
2.110000e+08	  3	  2999	  1618	1.642387941313885e-03	9.999999999999986e+01	1.055009061233157e+01
2.120000e+08	  3	  2999	   465	1.234966685775291e-03	9.999999999999986e+01	1.107073932712272e+01
2.130000e+08	  3	  2999	   668	2.059459107667413e-03	9.999999999999986e+01	1.159372484961852e+01
2.140000e+08	  3	  2999	  1497	1.867325632940427e-03	9.999999999999986e+01	1.211566067936088e+01
2.150000e+08	  3	  2999	  2511	1.214269135328035e-03	9.999999999999986e+01	1.264060617773731e+01
2.160000e+08	  3	  2999	  1305	2.090967859896011e-03	9.999999999999986e+01	1.316445243232801e+01
2.170000e+08	  3	  2999	  2142	1.559836039383571e-03	9.999999999999986e+01	1.368865504973658e+01
2.180000e+08	  3	  2999	  1423	2.368302285378336e-03	9.999999999999986e+01	1.421205948205643e+01
2.190000e+08	  3	  2999	  1119	1.434917312980678e-03	9.999999999999986e+01	1.473474700477516e+01
2.200000e+08	  3	  2999	  1827	1.200160882209473e-03	9.999999999999986e+01	1.525803208423762e+01
2.210000e+08	  3	  2999	  1298	1.538611636254555e-03	9.999999999999986e+01	1.578296705304826e+01
2.220000e+08	  3	  2999	  1370	1.823670133350881e-03	9.999999999999986e+01	1.630550619206454e+01
2.230000e+08	  3	  2999	  1034	1.569264171548425e-03	9.999999999999986e+01	1.683031176095853e+01
2.240000e+08	  3	  2999	   750	1.695913063151989e-03	9.999999999999986e+01	1.735381770833045e+01
2.250000e+08	  3	  2999	  2554	2.328902050448627e-03	9.999999999999986e+01	1.787856056926906e+01
2.260000e+08	  3	  2999	  1733	1.807636165105042e-03	9.999999999999986e+01	1.840205136389700e+01
2.270000e+08	  3	  2999	  2607	1.563421361693454e-03	9.999999999999986e+01	1.892629712887532e+01
2.280000e+08	  3	  2999	  1868	1.579097258098434e-03	9.999999999999986e+01	1.944951761751861e+01
2.290000e+08	  3	  2999	    75	1.318254256936615e-03	9.999999999999986e+01	1.997313588828460e+01
2.300000e+08	  3	  2999	  2850	1.325912502552421e-03	9.999999999999986e+01	2.049745595047755e+01
2.310000e+08	  3	  2999	   410	1.490169756841250e-03	9.999999999999986e+01	2.101978670237518e+01
2.320000e+08	  3	  2999	  2390	1.474815171097647e-03	9.999999999999986e+01	2.154342523988695e+01
2.330000e+08	  3	  2999	  2898	1.577614101926208e-03	9.999999999999986e+01	2.206710286400520e+01
2.340000e+08	  3	  2999	  2736	2.499797975033731e-03	9.999999999999986e+01	2.258953441086921e+01
2.350000e+08	  3	  2999	   278	1.197501302768582e-03	9.999999999999986e+01	2.311122317619327e+01
