OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand3/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand3/
N_tr	1000
N_p	1
RAND_SEED	3
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.700000e+07	  1	  1000	   381	1.732521124296271e-03	2.600000000000002e+01	7.852770688170448e-01
1.800000e+07	  1	  1000	   784	1.685732607504623e-03	2.800000000000002e+01	3.448542183162036e-01
1.900000e+07	  1	  1000	   975	1.687570067020474e-03	2.900000000000002e+01	9.235028563803928e-01
2.000000e+07	  1	  1000	   121	1.859895285583182e-03	3.100000000000002e+01	4.913147917281939e-01
2.100000e+07	  1	  1000	   369	1.441870782859913e-03	3.300000000000002e+01	6.429056171885567e-02
2.200000e+07	  1	  1000	   970	1.624615572512891e-03	3.400000000000003e+01	6.378269840398528e-01
2.300000e+07	  1	  1000	   521	1.762060200202613e-03	3.600000000000003e+01	2.089353319882661e-01
2.400000e+07	  1	  1000	   520	1.728726060675765e-03	3.700000000000003e+01	7.902480908181766e-01
2.500000e+07	  1	  1000	   240	1.634380543072751e-03	3.900000000000003e+01	3.503289941201438e-01
collision No.4	3.959296e+01[yr]	i=1, j=664	r_ij=6.332650407105818e-05	radius[1]+radius[664]=6.338481524341289e-05
2.600000e+07	  1	  1000	   826	1.439597939665743e-03	4.000000000000004e+01	9.302625615030103e-01
2.700000e+07	  1	  1000	   610	1.663605511256579e-03	4.200000000000003e+01	5.103849194861479e-01
2.800000e+07	  1	  1000	   803	1.546854798433159e-03	4.400000000000002e+01	6.986848341742782e-02
2.900000e+07	  1	  1000	   599	1.556851626187015e-03	4.500000000000002e+01	6.442976155978137e-01
3.000000e+07	  1	  1000	    82	1.646937551687907e-03	4.700000000000001e+01	2.302045507356116e-01
3.100000e+07	  1	  1000	   161	1.433082497324462e-03	4.800000000000001e+01	8.073242424251879e-01
3.200000e+07	  1	  1000	   195	1.745773235536340e-03	5.000000000000000e+01	3.900047334045457e-01
3.300000e+07	  1	  1000	   545	1.420872617224496e-03	5.100000000000000e+01	9.608870694808005e-01
3.400000e+07	  1	  1000	   762	1.631567610865654e-03	5.299999999999999e+01	5.321408890454467e-01
3.500000e+07	  1	  1000	   757	1.686733140904477e-03	5.499999999999999e+01	1.074013817554970e-01
3.600000e+07	  1	  1000	   172	1.634115704995946e-03	5.599999999999999e+01	6.597125807647923e-01
3.700000e+07	  1	  1000	   955	1.530187748924580e-03	5.799999999999998e+01	2.178592976086098e-01
3.800000e+07	  1	  1000	   332	1.721805485354298e-03	5.899999999999997e+01	7.942710974574191e-01
3.900000e+07	  1	  1000	   460	1.475751308956596e-03	6.099999999999996e+01	3.691261364500059e-01
4.000000e+07	  1	  1000	    70	2.068551957857007e-03	6.199999999999996e+01	9.444965946402949e-01
collision No.5	6.445946e+01[yr]	i=1, j=965	r_ij=6.324174608808269e-05	radius[1]+radius[965]=6.338481524341289e-05
4.100000e+07	  1	  1000	   329	1.675187539741253e-03	6.399999999999996e+01	5.216444698669586e-01
4.200000e+07	  1	  1000	   718	1.599130472086589e-03	6.599999999999994e+01	1.070697040507211e-01
4.300000e+07	  1	  1000	   315	1.535698854794801e-03	6.699999999999994e+01	6.821292323610540e-01
4.400000e+07	  1	  1000	   252	1.654686266431501e-03	6.899999999999994e+01	2.666089505113573e-01
4.500000e+07	  1	  1000	   500	1.615690811215913e-03	6.999999999999993e+01	8.387413597364725e-01
collision No.6	7.198454e+01[yr]	i=1, j=709	r_ij=6.324729848835907e-05	radius[1]+radius[709]=6.338481524341289e-05
4.600000e+07	  1	  1000	   906	1.623920740946693e-03	7.199999999999993e+01	4.109262562251112e-01
4.700000e+07	  1	  1000	   204	1.558631103956218e-03	7.299999999999993e+01	9.887023479763721e-01
4.800000e+07	  1	  1000	   366	1.662025720264631e-03	7.499999999999991e+01	5.709043067942106e-01
4.900000e+07	  1	  1000	   370	1.770798360357582e-03	7.699999999999991e+01	1.499715515589859e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   519	1.594447415540340e-03	7.799999999999991e+01	7.284070566933167e-01
5.100000e+07	  1	  1000	   866	1.844987754959047e-03	7.999999999999990e+01	3.064262772339144e-01
5.200000e+07	  1	  1000	   968	1.532827823083252e-03	8.099999999999990e+01	8.786168434391162e-01
5.300000e+07	  1	  1000	   886	1.652284064431781e-03	8.299999999999990e+01	4.633936498043784e-01
5.400000e+07	  1	  1000	   937	1.712410644982250e-03	8.499999999999990e+01	4.079784739142032e-02
5.500000e+07	  1	  1000	   294	1.602025661029483e-03	8.599999999999989e+01	6.061653137776792e-01
5.600000e+07	  1	  1000	   966	1.432518275009690e-03	8.799999999999989e+01	1.868974728311254e-01
5.700000e+07	  1	  1000	   940	1.552543771444235e-03	8.899999999999989e+01	7.668751247776177e-01
collision No.7	9.046949e+01[yr]	i=1, j=907	r_ij=6.330087730852165e-05	radius[1]+radius[907]=6.338481524341289e-05
5.800000e+07	  1	  1000	   261	1.667455994283222e-03	9.099999999999987e+01	3.430828706819095e-01
5.900000e+07	  1	  1000	   427	1.400685779588129e-03	9.199999999999987e+01	9.240164621320649e-01
collision No.8	9.386559e+01[yr]	i=1, j=751	r_ij=6.331117566183685e-05	radius[1]+radius[751]=6.338481524341289e-05
6.000000e+07	  1	  1000	   561	1.603392464681259e-03	9.399999999999986e+01	4.987989715723833e-01
6.100000e+07	  1	  1000	   504	2.235554843427435e-03	9.599999999999986e+01	8.186135183923368e-02
6.200000e+07	  1	  1000	   537	1.680457348144270e-03	9.699999999999986e+01	6.634282490611874e-01
6.300000e+07	  1	  1000	   930	1.689670359783512e-03	9.899999999999984e+01	2.387649163630903e-01
6.400000e+07	  1	  1000	   448	1.388136060099296e-03	9.999999999999984e+01	8.197098362302442e-01
6.500000e+07	  1	  1000	  1000	1.675158012522761e-03	1.019999999999998e+02	3.993846352151268e-01
6.600000e+07	  1	  1000	   943	1.530334907071347e-03	1.029999999999998e+02	9.827980300496075e-01
6.700000e+07	  1	  1000	   667	1.524951606789612e-03	1.049999999999998e+02	5.487382210563506e-01
6.800000e+07	  1	  1000	   632	1.371649049633083e-03	1.069999999999998e+02	1.282286106739963e-01
6.900000e+07	  1	  1000	   253	1.692266432987943e-03	1.079999999999998e+02	7.110951266073896e-01
7.000000e+07	  1	  1000	   568	1.670117702923891e-03	1.099999999999998e+02	2.859381491047805e-01
7.100000e+07	  1	  1000	   914	1.823978283190789e-03	1.109999999999998e+02	8.619143132147982e-01
7.200000e+07	  1	  1000	   813	1.637366182694311e-03	1.129999999999998e+02	4.373865729432620e-01
7.300000e+07	  1	  1000	   606	1.540233475467999e-03	1.149999999999998e+02	1.014365011664654e-02
7.400000e+07	  1	  1000	   824	1.473485403894889e-03	1.159999999999998e+02	5.887963362195142e-01
7.500000e+07	  1	  1000	   941	1.466605496409369e-03	1.179999999999998e+02	1.608437520405688e-01
7.600000e+07	  1	  1000	   949	1.921492111300632e-03	1.189999999999998e+02	7.413526180787637e-01
7.700000e+07	  1	  1000	   292	1.432883161615733e-03	1.209999999999998e+02	3.231881437280761e-01
7.800000e+07	  1	  1000	   275	1.520424224545431e-03	1.219999999999998e+02	8.997187352269271e-01
7.900000e+07	  1	  1000	   564	1.444316245881206e-03	1.239999999999998e+02	4.813546977181325e-01
8.000000e+07	  1	  1000	   260	1.381240999391490e-03	1.259999999999998e+02	5.173458284388708e-02
8.100000e+07	  1	  1000	   933	1.497638977311851e-03	1.269999999999998e+02	6.237364087037619e-01
8.200000e+07	  1	  1000	   713	1.545792042207789e-03	1.289999999999997e+02	2.028077256253524e-01
8.300000e+07	  1	  1000	   308	1.614303973291731e-03	1.299999999999997e+02	7.869508325141800e-01
8.400000e+07	  1	  1000	   214	1.512680957812653e-03	1.319999999999997e+02	3.708363944828500e-01
8.500000e+07	  1	  1000	   199	1.451060358756406e-03	1.329999999999997e+02	9.499117395377082e-01
8.600000e+07	  1	  1000	     3	1.354423342219357e-03	1.349999999999997e+02	4.690772709695818e-01
8.700000e+07	  1	  1000	     8	1.787293871248390e-03	1.359999999999997e+02	8.732474949163388e-01
8.800000e+07	  1	  1000	   720	1.503166075838375e-03	1.379999999999997e+02	2.672651068079520e-01
8.900000e+07	  1	  1000	   677	1.455185066830120e-03	1.389999999999997e+02	5.982107549470953e-01
9.000000e+07	  1	  1000	   964	1.503474747110562e-03	1.409999999999997e+02	2.112005488851829e-02
9.100000e+07	  1	  1000	   124	1.498965163833727e-03	1.419999999999997e+02	5.728352858592012e-01
9.200000e+07	  1	  1000	   319	1.633698483579116e-03	1.439999999999997e+02	1.482377474559559e-01
9.300000e+07	  1	  1000	   246	1.386579240274978e-03	1.449999999999997e+02	7.182436249528814e-01
collision No.9	1.467794e+02[yr]	i=1, j=850	r_ij=6.326732563792245e-05	radius[1]+radius[850]=6.338481524341289e-05
9.400000e+07	  1	  1000	   404	1.574073940279756e-03	1.469999999999997e+02	2.991103026934770e-01
9.500000e+07	  1	  1000	   240	1.496848076549001e-03	1.479999999999997e+02	8.816753185740567e-01
9.600000e+07	  1	  1000	    43	1.751988424287142e-03	1.499999999999997e+02	4.629984132348456e-01
collision No.10	1.512288e+02[yr]	i=1, j=492	r_ij=6.324020455476006e-05	radius[1]+radius[492]=6.338481524341289e-05
9.700000e+07	  1	  1000	   458	1.544853254678617e-03	1.519999999999997e+02	2.422727033415024e-02
9.800000e+07	  1	  1000	    28	1.725702195114471e-03	1.529999999999997e+02	6.011798994578215e-01
9.900000e+07	  1	  1000	     7	1.554643188251986e-03	1.549999999999997e+02	1.798702736015861e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	  1000	   609	1.375960991936021e-03	1.559999999999997e+02	7.605378865132038e-01
1.010000e+08	  1	  1000	   641	1.700354657546977e-03	1.579999999999997e+02	3.421645363617464e-01
1.020000e+08	  1	  1000	   758	1.456334213620451e-03	1.589999999999997e+02	9.233397753651528e-01
1.030000e+08	  1	  1000	   719	1.351354774022032e-03	1.609999999999996e+02	4.971128920798548e-01
1.040000e+08	  1	  1000	   657	1.771468855956268e-03	1.629999999999996e+02	7.503507071182972e-02
1.050000e+08	  1	  1000	   607	1.610446162319074e-03	1.639999999999996e+02	6.550779937582353e-01
1.060000e+08	  1	  1000	    84	1.594654734855039e-03	1.659999999999996e+02	2.386347021317748e-01
1.070000e+08	  1	  1000	   380	1.803859917609761e-03	1.669999999999996e+02	8.201939723255424e-01
1.080000e+08	  1	  1000	    52	1.574294810284033e-03	1.689999999999996e+02	4.011422463653562e-01
1.090000e+08	  1	  1000	    96	2.363205408770139e-03	1.699999999999996e+02	9.795767473893490e-01
1.100000e+08	  1	  1000	   286	1.757967316064165e-03	1.719999999999996e+02	5.586346343018005e-01
1.110000e+08	  1	  1000	   341	1.487200658672124e-03	1.739999999999996e+02	1.317794985237207e-01
collision No.11	1.747935e+02[yr]	i=1, j=693	r_ij=6.328449903078830e-05	radius[1]+radius[693]=6.338481524341289e-05
1.120000e+08	  1	  1000	   118	1.449454296648015e-03	1.749999999999996e+02	7.033155551679342e-01
1.130000e+08	  1	  1000	   691	1.438034896168022e-03	1.769999999999996e+02	2.823533383831566e-01
1.140000e+08	  1	  1000	   553	1.817808263363855e-03	1.779999999999996e+02	8.568249533087431e-01
1.150000e+08	  1	  1000	   959	1.554607399343739e-03	1.799999999999996e+02	4.309303825272633e-01
1.160000e+08	  1	  1000	   421	1.616002735703900e-03	1.809999999999996e+02	9.961041170797627e-01
1.170000e+08	  1	  1000	    26	1.704126383691457e-03	1.829999999999996e+02	5.427836226300984e-01
1.180000e+08	  1	  1000	   948	1.810712497307097e-03	1.849999999999995e+02	2.871656924093720e-02
1.190000e+08	  1	  1000	   111	1.731589519928423e-03	1.859999999999995e+02	4.687818807038946e-01
collision No.12	1.872636e+02[yr]	i=1, j=491	r_ij=6.321296268769763e-05	radius[1]+radius[491]=6.338481524341289e-05
1.200000e+08	  1	  1000	   384	1.470065715906445e-03	1.869999999999995e+02	9.309063770974005e-01
collision No.13	1.882789e+02[yr]	i=1, j=503	r_ij=6.320970869409138e-05	radius[1]+radius[503]=6.338481524341289e-05
1.210000e+08	  1	  1000	    90	1.510630026296043e-03	1.889999999999995e+02	4.908623222519789e-01
1.220000e+08	  1	  1000	   841	1.425396384761182e-03	1.909999999999995e+02	6.834751128023206e-02
1.230000e+08	  1	  1000	   373	1.444071780325376e-03	1.919999999999995e+02	6.493173300455569e-01
1.240000e+08	  1	  1000	   309	1.617736398065764e-03	1.939999999999995e+02	2.254415406900599e-01
1.250000e+08	  1	  1000	   386	1.733401047247844e-03	1.949999999999995e+02	8.091910180475265e-01
1.260000e+08	  1	  1000	   727	1.801443754701962e-03	1.969999999999995e+02	3.852309598758009e-01
1.270000e+08	  1	  1000	   398	1.988098439044150e-03	1.979999999999995e+02	9.618463944163319e-01
1.280000e+08	  1	  1000	   745	1.582349421042172e-03	1.999999999999995e+02	5.468964237184432e-01
1.290000e+08	  1	  1000	   418	1.579906220446616e-03	2.019999999999995e+02	1.218016553966298e-01
1.300000e+08	  1	  1000	   483	1.219116513345628e-03	2.029999999999995e+02	6.991425277507618e-01
1.310000e+08	  1	  1000	   625	1.649303065775925e-03	2.049999999999995e+02	2.816458464227162e-01
collision No.14	2.057650e+02[yr]	i=1, j=804	r_ij=6.324568667691998e-05	radius[1]+radius[804]=6.338481524341289e-05
1.320000e+08	  1	  1000	   880	1.730258466332860e-03	2.059999999999995e+02	8.570385468075744e-01
1.330000e+08	  1	  1000	   747	1.413704027467772e-03	2.079999999999995e+02	4.312847555495063e-01
1.340000e+08	  1	  1000	   370	1.720903186604559e-03	2.099999999999995e+02	1.373153272400946e-02
1.350000e+08	  1	  1000	   302	1.400033761837059e-03	2.109999999999995e+02	6.000987455343227e-01
1.360000e+08	  1	  1000	   549	1.635237633675722e-03	2.129999999999995e+02	1.806934950967117e-01
1.370000e+08	  1	  1000	   506	1.461427170944780e-03	2.139999999999995e+02	7.654766157261754e-01
1.380000e+08	  1	  1000	   310	1.399129058887831e-03	2.159999999999995e+02	3.350328344716272e-01
1.390000e+08	  1	  1000	   397	1.545776264333099e-03	2.169999999999995e+02	9.150627308696699e-01
1.400000e+08	  1	  1000	   887	1.388174507207459e-03	2.189999999999994e+02	4.953342260747569e-01
1.410000e+08	  1	  1000	   241	1.436242406859794e-03	2.209999999999994e+02	7.657076134825794e-02
1.420000e+08	  1	  1000	    33	1.339924251965795e-03	2.219999999999994e+02	6.587085179447933e-01
1.430000e+08	  1	  1000	   256	1.526967459980371e-03	2.239999999999994e+02	2.355611176785495e-01
collision No.15	2.246257e+02[yr]	i=1, j=641	r_ij=6.331455069475404e-05	radius[1]+radius[641]=6.338481524341289e-05
1.440000e+08	  1	  1000	   395	1.336559208826554e-03	2.249999999999994e+02	8.149223946813574e-01
1.450000e+08	  1	  1000	   498	1.470095030104749e-03	2.269999999999994e+02	3.944896932372083e-01
1.460000e+08	  1	  1000	   729	1.403205383360287e-03	2.279999999999994e+02	9.740182786187980e-01
1.470000e+08	  1	  1000	   109	1.546099560584447e-03	2.299999999999994e+02	5.463063787193791e-01
1.480000e+08	  1	  1000	    11	1.451484977714657e-03	2.319999999999994e+02	1.092702292671453e-01
collision No.16	2.330970e+02[yr]	i=1, j=463	r_ij=6.328464636157291e-05	radius[1]+radius[463]=6.338481524341289e-05
1.490000e+08	  1	  1000	   390	1.789048082024001e-03	2.329999999999994e+02	6.851077362280001e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	  1000	   622	1.518211678777471e-03	2.349999999999994e+02	2.561017676000011e-01
1.510000e+08	  1	  1000	   461	1.481378821249675e-03	2.359999999999994e+02	8.347681296531319e-01
1.520000e+08	  1	  1000	   819	1.566237363884482e-03	2.379999999999994e+02	4.134905461302575e-01
1.530000e+08	  1	  1000	    26	1.694879540536287e-03	2.389999999999994e+02	9.909079340699540e-01
1.540000e+08	  1	  1000	    96	1.728282505057295e-03	2.409999999999994e+02	5.662907144042112e-01
1.550000e+08	  1	  1000	   640	1.860774048251167e-03	2.429999999999994e+02	1.377065362217508e-01
1.560000e+08	  1	  1000	   408	2.289363211862293e-03	2.439999999999993e+02	6.739147439310607e-01
1.570000e+08	  1	  1000	   269	1.523259725137913e-03	2.459999999999993e+02	2.532554471117503e-01
1.580000e+08	  1	  1000	   991	1.851985586827912e-03	2.469999999999993e+02	8.335596164381921e-01
1.590000e+08	  1	  1000	    16	1.325551847481485e-03	2.489999999999993e+02	4.106440790905052e-01
1.600000e+08	  1	  1000	   657	1.565370094775406e-03	2.499999999999993e+02	9.880853874217065e-01
1.610000e+08	  1	  1000	   691	1.493658168420171e-03	2.519999999999993e+02	5.504557697625843e-01
1.620000e+08	  1	  1000	   134	1.579880678639655e-03	2.539999999999993e+02	9.126484475244369e-02
1.630000e+08	  1	  1000	   490	1.380755565452891e-03	2.549999999999993e+02	6.575615735791269e-01
1.640000e+08	  1	  1000	   384	1.444481188076403e-03	2.569999999999993e+02	2.364995226698909e-01
1.650000e+08	  1	  1000	   789	1.609271351167453e-03	2.579999999999993e+02	8.162830824829935e-01
1.660000e+08	  1	  1000	   409	1.403415565477065e-03	2.599999999999993e+02	3.942668961668359e-01
1.670000e+08	  1	  1000	   744	1.798079948660349e-03	2.609999999999993e+02	9.706989075334898e-01
1.680000e+08	  1	  1000	   701	1.392352668596247e-03	2.629999999999993e+02	5.495852285957399e-01
1.690000e+08	  1	  1000	   761	1.432999204871018e-03	2.649999999999993e+02	1.276695016860151e-01
1.700000e+08	  1	  1000	   805	1.584872608870615e-03	2.659999999999993e+02	7.024256140333437e-01
1.710000e+08	  1	  1000	   492	2.003203143818986e-03	2.679999999999993e+02	2.828075983169646e-01
collision No.17	2.695302e+02[yr]	i=1, j=14	r_ij=6.325136069891421e-05	radius[1]+radius[14]=6.338481524341289e-05
collision No.18	2.697774e+02[yr]	i=1, j=753	r_ij=6.322041918503713e-05	radius[1]+radius[753]=6.338481524341289e-05
1.720000e+08	  1	  1000	   482	1.532933731319711e-03	2.689999999999993e+02	8.366276084302643e-01
1.730000e+08	  1	  1000	   960	1.776016879736193e-03	2.709999999999993e+02	4.189951825736794e-01
1.740000e+08	  1	  1000	    17	1.480109513018729e-03	2.719999999999993e+02	9.888318697359063e-01
1.750000e+08	  1	  1000	   837	1.455326181790759e-03	2.739999999999993e+02	5.688299902525560e-01
1.760000e+08	  1	  1000	   388	1.565818190600862e-03	2.759999999999993e+02	1.206064095053453e-01
1.770000e+08	  1	  1000	   731	1.659949236294221e-03	2.769999999999993e+02	6.648735737366501e-01
1.780000e+08	  1	  1000	   803	1.838803225403655e-03	2.789999999999993e+02	2.090682889328269e-01
collision No.19	2.796485e+02[yr]	i=1, j=23	r_ij=6.336519125340077e-05	radius[1]+radius[23]=6.338481524341289e-05
1.790000e+08	  1	  1000	   350	1.596538793633137e-03	2.799999999999993e+02	7.434333461907288e-01
1.800000e+08	  1	  1000	   890	1.432857668927444e-03	2.819999999999992e+02	3.109903545704887e-01
1.810000e+08	  1	  1000	   938	1.456879177981814e-03	2.829999999999992e+02	8.898682560793366e-01
1.820000e+08	  1	  1000	    23	1.598654617777729e-03	2.849999999999992e+02	4.692331011417950e-01
1.830000e+08	  1	  1000	   331	1.562859549509728e-03	2.869999999999992e+02	4.791918432058613e-02
1.840000e+08	  1	  1000	   340	1.346924995485677e-03	2.879999999999992e+02	6.116299187133196e-01
1.850000e+08	  1	  1000	   202	1.404844110017579e-03	2.899999999999992e+02	1.863530979081511e-01
1.860000e+08	  1	  1000	   787	1.471778221043014e-03	2.909999999999992e+02	7.654958958411642e-01
collision No.20	2.923671e+02[yr]	i=1, j=845	r_ij=6.336993057520858e-05	radius[1]+radius[845]=6.338481524341289e-05
1.870000e+08	  1	  1000	   496	1.327315192816603e-03	2.929999999999992e+02	3.321109803437284e-01
1.880000e+08	  1	  1000	   810	1.546586184924882e-03	2.939999999999992e+02	9.042589565645646e-01
1.890000e+08	  1	  1000	   205	1.440932826386554e-03	2.959999999999992e+02	4.835830456764826e-01
1.900000e+08	  1	  1000	   799	1.481336569909747e-03	2.979999999999992e+02	6.513705473250962e-02
1.910000e+08	  1	  1000	   625	1.675384945840824e-03	2.989999999999991e+02	6.416905240576849e-01
1.920000e+08	  1	  1000	   363	1.480779610708122e-03	3.009999999999991e+02	2.153474215298729e-01
1.930000e+08	  1	  1000	   709	1.617682700390746e-03	3.019999999999991e+02	7.879911544004894e-01
1.940000e+08	  1	  1000	   215	1.640265492302140e-03	3.039999999999991e+02	3.683989611902549e-01
1.950000e+08	  1	  1000	   331	1.572198205345250e-03	3.049999999999991e+02	9.453280020933499e-01
1.960000e+08	  1	  1000	   946	1.516177503083891e-03	3.069999999999991e+02	5.144107108490040e-01
1.970000e+08	  1	  1000	   558	1.473897062996460e-03	3.089999999999991e+02	9.438092028442373e-02
collision No.21	3.091047e+02[yr]	i=1, j=78	r_ij=6.331723673035414e-05	radius[1]+radius[78]=6.338481524341289e-05
1.980000e+08	  1	  1000	   895	1.683092329232196e-03	3.099999999999991e+02	6.711284120051212e-01
1.990000e+08	  1	  1000	   477	1.626725694770794e-03	3.119999999999991e+02	2.524769901587119e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  1	  1000	   151	1.369231986847493e-03	3.129999999999991e+02	8.302002230252804e-01
2.010000e+08	  1	  1000	    69	1.504826999608829e-03	3.149999999999991e+02	4.057732999179811e-01
2.020000e+08	  1	  1000	   696	1.451229974205202e-03	3.159999999999991e+02	9.831870272411209e-01
2.030000e+08	  1	  1000	   151	1.367099079978849e-03	3.179999999999991e+02	5.546675992063657e-01
2.040000e+08	  1	  1000	   675	1.497761678431524e-03	3.199999999999991e+02	1.334725051063832e-01
2.050000e+08	  1	  1000	   737	1.703636551041540e-03	3.209999999999991e+02	7.136576505879818e-01
collision No.22	3.227457e+02[yr]	i=1, j=985	r_ij=6.335386397043259e-05	radius[1]+radius[985]=6.338481524341289e-05
2.060000e+08	  1	  1000	   707	1.375342627745617e-03	3.229999999999991e+02	2.878761745008652e-01
2.070000e+08	  1	  1000	   865	2.589769593674525e-03	3.239999999999991e+02	8.561908496038694e-01
collision No.23	3.250727e+02[yr]	i=1, j=591	r_ij=6.336749457420301e-05	radius[1]+radius[591]=6.338481524341289e-05
2.080000e+08	  1	  1000	   981	1.701793909094551e-03	3.259999999999991e+02	4.316221055280397e-01
collision No.24	3.267031e+02[yr]	i=1, j=709	r_ij=6.337478666668936e-05	radius[1]+radius[709]=6.338481524341289e-05
2.090000e+08	  1	  1000	   904	1.395433114326630e-03	3.279999999999992e+02	7.151116459371913e-03
2.100000e+08	  1	  1000	   787	1.493817658282253e-03	3.289999999999992e+02	5.875467835568138e-01
