myid = 18	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand19/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
collision No.9	2.240143e+01[yr]	i=1, j=908	r_ij=6.337569956735738e-05	radius[1]+radius[908]=6.338481524341289e-05
collision No.10	2.316720e+01[yr]	i=1, j=929	r_ij=6.327086303141933e-05	radius[1]+radius[929]=6.338481524341289e-05
1.800000e+07	  1	  1000	   797	2.966404136002658e-06	1.778279410038921e+01	5.617242186768446e+00
1.900000e+07	  1	  1000	   797	6.486903883847842e-06	2.371373705661653e+01	8.935466379984175e-01
collision No.11	2.477826e+01[yr]	i=1, j=17	r_ij=6.332131518771181e-05	radius[1]+radius[17]=6.338481524341289e-05
2.000000e+07	  1	  1000	   797	8.637242635633099e-06	2.371373705661653e+01	2.111495166376302e+00
2.100000e+07	  1	  1000	   797	1.958104921422145e-05	2.371373705661653e+01	3.343021051418100e+00
2.200000e+07	  1	  1000	   230	1.494733236741507e-03	2.371373705661653e+01	4.575878789908097e+00
2.300000e+07	  1	  1000	   103	1.508988473337681e-03	2.371373705661653e+01	5.787709876404820e+00
2.400000e+07	  1	  1000	   506	1.489668464322826e-03	2.371373705661653e+01	6.982158601907179e+00
2.500000e+07	  1	  1000	   958	1.869461326859803e-03	3.162277660168376e+01	2.054433105923331e-01
2.600000e+07	  1	  1000	   797	1.404879110739582e-06	3.162277660168376e+01	1.190878043533370e+00
2.700000e+07	  1	  1000	   713	1.495493005835436e-03	3.162277660168376e+01	2.159260510262862e+00
2.800000e+07	  1	  1000	   101	1.515717863117671e-03	3.162277660168376e+01	3.121582179717008e+00
2.900000e+07	  1	  1000	   797	4.207475401880487e-06	3.162277660168376e+01	4.070839961585640e+00
3.000000e+07	  1	  1000	   797	1.018961635505331e-06	3.162277660168376e+01	5.011844134753002e+00
collision No.12	3.666813e+01[yr]	i=1, j=216	r_ij=6.330897239028998e-05	radius[1]+radius[216]=6.338481524341289e-05
collision No.13	3.669395e+01[yr]	i=1, j=272	r_ij=6.333897765322305e-05	radius[1]+radius[272]=6.338481524341289e-05
3.100000e+07	  1	  1000	   797	1.902355248659007e-06	3.162277660168376e+01	5.913442701663186e+00
3.200000e+07	  1	  1000	     1	9.809903441527924e-07	3.162277660168376e+01	6.797905007107782e+00
3.300000e+07	  1	  1000	     1	8.809480776725849e-07	3.162277660168376e+01	7.673717129097519e+00
3.400000e+07	  1	  1000	   797	2.418817841144836e-06	3.162277660168376e+01	8.542810786122534e+00
3.500000e+07	  1	  1000	   254	1.659191143148450e-03	3.162277660168376e+01	9.408330007873500e+00
3.600000e+07	  1	  1000	   417	1.691289095879395e-03	3.162277660168376e+01	1.026551341026046e+01
collision No.14	4.244053e+01[yr]	i=1, j=339	r_ij=6.325244990585782e-05	radius[1]+radius[339]=6.338481524341289e-05
collision No.15	4.247832e+01[yr]	i=1, j=45	r_ij=6.336402330351274e-05	radius[1]+radius[45]=6.338481524341289e-05
3.700000e+07	  1	  1000	   564	1.454129817678707e-03	4.216965034285818e+01	5.519120736214596e-01
3.800000e+07	  1	  1000	   264	1.655732319310769e-03	4.216965034285818e+01	1.397372917000408e+00
3.900000e+07	  1	  1000	     1	2.805168575414538e-06	4.216965034285818e+01	2.233476937075245e+00
collision No.16	4.470542e+01[yr]	i=1, j=946	r_ij=6.322124741457038e-05	radius[1]+radius[946]=6.338481524341289e-05
4.000000e+07	  1	  1000	   760	1.856618973398804e-03	4.216965034285818e+01	3.072436486529916e+00
4.100000e+07	  1	  1000	   797	3.263740278890639e-06	4.216965034285818e+01	3.906916044737596e+00
4.200000e+07	  1	  1000	    56	1.399964677844427e-03	4.216965034285818e+01	4.734439158757226e+00
4.300000e+07	  1	  1000	   359	1.497782192795254e-03	4.216965034285818e+01	5.558714688654292e+00
collision No.17	4.814505e+01[yr]	i=1, j=126	r_ij=6.337920897557437e-05	radius[1]+radius[126]=6.338481524341289e-05
4.400000e+07	  1	  1000	   290	2.686254573594880e-04	4.216965034285818e+01	6.366465292503063e+00
4.500000e+07	  1	  1000	   797	2.801094565805182e-06	4.216965034285818e+01	7.170384653506835e+00
4.600000e+07	  1	  1000	   521	1.502308656206486e-03	4.216965034285818e+01	7.946662800869781e+00
4.700000e+07	  1	  1000	   525	1.561144192079393e-03	4.216965034285818e+01	8.731247782534167e+00
4.800000e+07	  1	  1000	   904	1.464515224503171e-03	4.216965034285818e+01	9.502327447112567e+00
4.900000e+07	  1	  1000	     1	4.031275314969850e-07	4.216965034285818e+01	1.028486934275295e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   245	1.466436554780238e-03	4.216965034285818e+01	1.105801594804815e+01
5.100000e+07	  1	  1000	   332	1.416878930529504e-03	4.216965034285818e+01	1.185080080221467e+01
5.200000e+07	  1	  1000	   828	1.659440820631897e-03	4.216965034285818e+01	1.265730788456745e+01
5.300000e+07	  1	  1000	   103	1.495541626609452e-03	4.216965034285818e+01	1.347802374768374e+01
5.400000e+07	  1	  1000	   261	1.870214848244137e-03	5.623413251903484e+01	2.401594336681825e-01
5.500000e+07	  1	  1000	     1	3.645828860894972e-06	5.623413251903484e+01	1.036523991132812e+00
5.600000e+07	  1	  1000	   797	5.446197543051047e-06	5.623413251903484e+01	1.842519898976513e+00
5.700000e+07	  1	  1000	   797	4.886627870794163e-06	5.623413251903484e+01	2.650717141104296e+00
5.800000e+07	  1	  1000	   365	1.281849622003217e-03	5.623413251903484e+01	3.459114911706461e+00
5.900000e+07	  1	  1000	   797	2.217885993778487e-06	5.623413251903484e+01	4.276006451752205e+00
collision No.18	6.081528e+01[yr]	i=1, j=947	r_ij=6.333784587840998e-05	radius[1]+radius[947]=6.338481524341289e-05
6.000000e+07	  1	  1000	     1	3.871666425367573e-06	5.623413251903484e+01	5.099043572909765e+00
6.100000e+07	  1	  1000	   797	9.373343513999787e-07	5.623413251903484e+01	5.928675683366672e+00
6.200000e+07	  1	  1000	     1	3.034975529191601e-06	5.623413251903484e+01	6.766156862952495e+00
6.300000e+07	  1	  1000	   107	1.616468170993291e-03	5.623413251903484e+01	7.603838585264634e+00
6.400000e+07	  1	  1000	   797	6.738742019910991e-06	5.623413251903484e+01	8.453379792071630e+00
6.500000e+07	  1	  1000	   639	1.444573586504518e-03	5.623413251903484e+01	9.312213798568784e+00
collision No.19	6.561543e+01[yr]	i=1, j=408	r_ij=6.321447478989584e-05	radius[1]+radius[408]=6.338481524341289e-05
6.600000e+07	  1	  1000	     1	1.087337647989599e-06	5.623413251903484e+01	1.019442643743244e+01
6.700000e+07	  1	  1000	   797	1.159299726275896e-06	5.623413251903484e+01	1.108099485831035e+01
6.800000e+07	  1	  1000	   106	1.623800855839126e-03	5.623413251903484e+01	1.196611518969821e+01
6.900000e+07	  1	  1000	   266	1.718543985014910e-03	5.623413251903484e+01	1.285114020251380e+01
7.000000e+07	  1	  1000	   635	1.631656012772173e-03	5.623413251903484e+01	1.375238580831503e+01
7.100000e+07	  1	  1000	   797	4.707971204505856e-06	5.623413251903484e+01	1.465800010985241e+01
7.200000e+07	  1	  1000	   752	1.444204090195321e-03	5.623413251903484e+01	1.555636223395659e+01
7.300000e+07	  1	  1000	   797	1.695256202394487e-06	5.623413251903484e+01	1.643739028590666e+01
7.400000e+07	  1	  1000	     8	1.452263470276438e-03	5.623413251903484e+01	1.731767889689799e+01
7.500000e+07	  1	  1000	   797	2.167851003582400e-06	5.623413251903484e+01	1.823257508449925e+01
7.600000e+07	  1	  1000	   797	8.841565813182810e-06	7.498942093324548e+01	3.708066899666628e-01
7.700000e+07	  1	  1000	   961	1.624265630952048e-03	7.498942093324548e+01	1.242378293625773e+00
7.800000e+07	  1	  1000	   861	1.565699212481155e-03	7.498942093324548e+01	2.102774032437939e+00
7.900000e+07	  1	  1000	     1	1.319429904434581e-06	7.498942093324548e+01	2.964494774617105e+00
8.000000e+07	  1	  1000	   716	1.615563909818449e-03	7.498942093324548e+01	3.837181003713861e+00
8.100000e+07	  1	  1000	   797	2.238411170116111e-06	7.498942093324548e+01	4.698953445714471e+00
8.200000e+07	  1	  1000	   686	1.042381838044995e-04	7.498942093324548e+01	5.569487832272749e+00
8.300000e+07	  1	  1000	   312	1.584109796345839e-03	7.498942093324548e+01	6.442898987146162e+00
collision No.20	8.221172e+01[yr]	i=1, j=731	r_ij=6.335271845369892e-05	radius[1]+radius[731]=6.338481524341289e-05
8.400000e+07	  1	  1000	   480	1.610155498459920e-03	7.498942093324548e+01	7.370992592326711e+00
8.500000e+07	  1	  1000	   797	1.997673068669401e-06	7.498942093324548e+01	8.345743661819927e+00
8.600000e+07	  1	  1000	   646	1.611260905566065e-03	7.498942093324548e+01	9.327363399641731e+00
collision No.21	8.458009e+01[yr]	i=1, j=901	r_ij=6.328512583810797e-05	radius[1]+radius[901]=6.338481524341289e-05
8.700000e+07	  1	  1000	     9	1.567416115118934e-03	7.498942093324548e+01	1.035904203449346e+01
8.800000e+07	  1	  1000	   105	1.663830733619563e-03	7.498942093324548e+01	1.140138313592338e+01
collision No.22	8.713039e+01[yr]	i=1, j=484	r_ij=6.337317937343575e-05	radius[1]+radius[484]=6.338481524341289e-05
8.900000e+07	  1	  1000	   611	1.626576778375898e-03	7.498942093324548e+01	1.244032626463451e+01
9.000000e+07	  1	  1000	   432	1.549796797307236e-03	7.498942093324548e+01	1.347139590932618e+01
9.100000e+07	  1	  1000	   804	1.673068867925188e-03	7.498942093324548e+01	1.451159990872329e+01
9.200000e+07	  1	  1000	     1	3.244855821172827e-06	7.498942093324548e+01	1.554834731263800e+01
9.300000e+07	  1	  1000	    65	1.535767268551874e-03	7.498942093324548e+01	1.658838886829879e+01
9.400000e+07	  1	  1000	   797	9.156493530061899e-06	7.498942093324548e+01	1.762097682307752e+01
9.500000e+07	  1	  1000	    34	1.414643686232658e-03	7.498942093324548e+01	1.865362335560724e+01
collision No.23	9.431193e+01[yr]	i=1, j=336	r_ij=6.331754979712901e-05	radius[1]+radius[336]=6.338481524341289e-05
9.600000e+07	  1	  1000	   797	5.175972288402343e-06	7.498942093324548e+01	1.968036294883035e+01
9.700000e+07	  1	  1000	   797	3.240039945504878e-06	7.498942093324548e+01	2.069277117791295e+01
9.800000e+07	  1	  1000	   797	7.754164945612786e-06	7.498942093324548e+01	2.170177526029520e+01
9.900000e+07	  1	  1000	   227	1.494613192756492e-03	7.498942093324548e+01	2.270600666502897e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	  1000	   349	1.632461048828159e-03	7.498942093324548e+01	2.371025347134857e+01
1.010000e+08	  1	  1000	     1	2.318670975990774e-06	7.498942093324548e+01	2.470568394061861e+01
1.020000e+08	  1	  1000	     1	4.978846727278592e-06	9.999999999999986e+01	7.092236606633358e-01
1.030000e+08	  1	  1000	   543	1.706475382810168e-03	9.999999999999986e+01	1.733275167207605e+00
1.040000e+08	  1	  1000	   147	1.493424117245715e-03	9.999999999999986e+01	2.755992723403971e+00
1.050000e+08	  1	  1000	    87	1.924226964636721e-03	9.999999999999986e+01	3.769477126705051e+00
1.060000e+08	  1	  1000	   797	3.198898533832678e-06	9.999999999999986e+01	4.762096807058476e+00
1.070000e+08	  1	  1000	   279	1.431952499204309e-03	9.999999999999986e+01	5.714314603521066e+00
1.080000e+08	  1	  1000	   382	1.826632420646138e-03	9.999999999999986e+01	6.662885310139896e+00
1.090000e+08	  1	  1000	   797	6.765964628264498e-06	9.999999999999986e+01	7.605653205568990e+00
1.100000e+08	  1	  1000	   593	1.837255349985521e-03	9.999999999999986e+01	8.508652752599062e+00
1.110000e+08	  1	  1000	   210	1.551484115112578e-03	9.999999999999986e+01	9.398765878143642e+00
1.120000e+08	  1	  1000	   935	1.613102586639938e-03	9.999999999999986e+01	1.028566660339594e+01
1.130000e+08	  1	  1000	     1	9.092149232907811e-06	9.999999999999986e+01	1.114842189479195e+01
1.140000e+08	  1	  1000	   719	1.627025283392221e-03	9.999999999999986e+01	1.199286465992750e+01
1.150000e+08	  1	  1000	     1	1.720692052909323e-05	9.999999999999986e+01	1.283681689184154e+01
1.160000e+08	  1	  1000	   268	1.243743163206688e-03	9.999999999999986e+01	1.366965352544348e+01
1.170000e+08	  1	  1000	   797	9.158519870729984e-07	9.999999999999986e+01	1.449654983361053e+01
1.180000e+08	  1	  1000	     1	9.958066452472414e-07	9.999999999999986e+01	1.532974836203509e+01
1.190000e+08	  1	  1000	   859	1.761067364123045e-03	9.999999999999986e+01	1.616318360942329e+01
1.200000e+08	  1	  1000	   417	1.564112288377862e-03	9.999999999999986e+01	1.703905699982822e+01
collision No.24	1.171137e+02[yr]	i=1, j=282	r_ij=6.337742366936122e-05	radius[1]+radius[282]=6.338481524341289e-05
1.210000e+08	  1	  1000	     1	9.288729065110736e-07	9.999999999999986e+01	1.790018042989054e+01
1.220000e+08	  1	  1000	     1	3.335416041121680e-06	9.999999999999986e+01	1.874936894101568e+01
1.230000e+08	  1	  1000	   264	1.610539095914812e-03	9.999999999999986e+01	1.958094867032301e+01
1.240000e+08	  1	  1000	   355	1.517489772032286e-03	9.999999999999986e+01	2.039860400453864e+01
1.250000e+08	  1	  1000	   551	1.520638009634316e-03	9.999999999999986e+01	2.119887747391693e+01
collision No.25	1.213474e+02[yr]	i=1, j=390	r_ij=6.335207339260891e-05	radius[1]+radius[390]=6.338481524341289e-05
collision No.26	1.215562e+02[yr]	i=1, j=675	r_ij=6.330791887206696e-05	radius[1]+radius[675]=6.338481524341289e-05
1.260000e+08	  1	  1000	   797	1.337702454372941e-06	9.999999999999986e+01	2.195541669096130e+01
1.270000e+08	  1	  1000	   196	1.345131469935562e-03	9.999999999999986e+01	2.269192240971442e+01
1.280000e+08	  1	  1000	   797	5.187000814095561e-07	9.999999999999986e+01	2.343984824654671e+01
1.290000e+08	  1	  1000	   797	1.143243113397007e-05	9.999999999999986e+01	2.418286131108590e+01
1.300000e+08	  1	  1000	   881	1.513927607965445e-03	9.999999999999986e+01	2.491967915384567e+01
1.310000e+08	  1	  1000	   797	3.944105444642934e-07	9.999999999999986e+01	2.566957513324482e+01
1.320000e+08	  1	  1000	     1	3.592638394826405e-07	9.999999999999986e+01	2.641661309268222e+01
1.330000e+08	  1	  1000	     1	7.920464273553065e-07	9.999999999999986e+01	2.715457620280488e+01
1.340000e+08	  1	  1000	     1	7.487770541033084e-07	9.999999999999986e+01	2.788570255553205e+01
1.350000e+08	  1	  1000	   797	3.418112523245079e-07	9.999999999999986e+01	2.860884054823815e+01
1.360000e+08	  1	  1000	   797	2.937227262865368e-06	9.999999999999986e+01	2.933127887889578e+01
1.370000e+08	  1	  1000	   245	1.729533995672478e-03	9.999999999999986e+01	3.005517684033037e+01
1.380000e+08	  1	  1000	   928	1.848171531513633e-03	9.999999999999986e+01	3.077604367377849e+01
1.390000e+08	  1	  1000	   708	1.986299895933166e-03	9.999999999999986e+01	3.149610506448542e+01
1.400000e+08	  1	  1000	     1	4.902612135233641e-07	9.999999999999986e+01	3.221488107458288e+01
1.410000e+08	  1	  1000	     1	1.165123688988134e-06	9.999999999999986e+01	3.293888624537943e+01
1.420000e+08	  1	  1000	   697	1.865039993529338e-03	1.333521432163322e+02	3.163227589849846e-01
1.430000e+08	  1	  1000	   797	5.131217111765203e-07	1.333521432163322e+02	1.042684713868038e+00
1.440000e+08	  1	  1000	   994	1.857661861161842e-03	1.333521432163322e+02	1.770032546878341e+00
collision No.27	1.351730e+02[yr]	i=1, j=481	r_ij=6.330624997350200e-05	radius[1]+radius[481]=6.338481524341289e-05
1.450000e+08	  1	  1000	   456	1.450308780001788e-03	1.333521432163322e+02	2.542133182653928e+00
1.460000e+08	  1	  1000	     1	2.245741187081406e-05	1.333521432163322e+02	3.325824997525819e+00
1.470000e+08	  1	  1000	   331	1.486933094576111e-03	1.333521432163322e+02	4.109650786396164e+00
1.480000e+08	  1	  1000	     1	3.937632806130139e-05	1.333521432163322e+02	4.899506868783838e+00
1.490000e+08	  1	  1000	   408	1.592523411339196e-03	1.333521432163322e+02	5.687507533514625e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	  1000	     1	2.318639316348528e-05	1.333521432163322e+02	6.471552387829200e+00
1.510000e+08	  1	  1000	   797	1.062425071763846e-06	1.333521432163322e+02	7.254850470032429e+00
1.520000e+08	  1	  1000	   797	1.158922454981815e-06	1.333521432163322e+02	8.037337760271917e+00
1.530000e+08	  1	  1000	     1	5.522769233749260e-07	1.333521432163322e+02	8.811327747454401e+00
1.540000e+08	  1	  1000	   797	2.795539706439958e-06	1.333521432163322e+02	9.591183231751991e+00
1.550000e+08	  1	  1000	   797	5.743327247458310e-07	1.333521432163322e+02	1.037272020552053e+01
1.560000e+08	  1	  1000	   487	1.624132201848854e-03	1.333521432163322e+02	1.116626165261663e+01
collision No.28	1.450992e+02[yr]	i=1, j=963	r_ij=6.329699787582496e-05	radius[1]+radius[963]=6.338481524341289e-05
1.570000e+08	  1	  1000	   797	2.101506638186577e-06	1.333521432163322e+02	1.196349685946110e+01
1.580000e+08	  1	  1000	   797	1.118264690836690e-06	1.333521432163322e+02	1.275714447435678e+01
1.590000e+08	  1	  1000	     1	1.177371181728090e-06	1.333521432163322e+02	1.356194425478123e+01
1.600000e+08	  1	  1000	   184	1.722740810590265e-03	1.333521432163322e+02	1.437242613816596e+01
1.610000e+08	  1	  1000	   253	1.569812504299018e-03	1.333521432163322e+02	1.520529064788130e+01
1.620000e+08	  1	  1000	   378	1.526540956741977e-03	1.333521432163322e+02	1.603687907702843e+01
1.630000e+08	  1	  1000	     1	1.489757947163513e-06	1.333521432163322e+02	1.687350086818021e+01
1.640000e+08	  1	  1000	   458	1.367830016309564e-03	1.333521432163322e+02	1.770286489287485e+01
1.650000e+08	  1	  1000	     1	1.604168613209658e-06	1.333521432163322e+02	1.853535240959667e+01
1.660000e+08	  1	  1000	   232	1.989619529520292e-03	1.333521432163322e+02	1.938331922548323e+01
1.670000e+08	  1	  1000	   471	1.577503462535725e-03	1.333521432163322e+02	2.023991687063406e+01
1.680000e+08	  1	  1000	   984	1.637859951866293e-03	1.333521432163322e+02	2.110625435563968e+01
1.690000e+08	  1	  1000	     1	3.220782890708731e-06	1.333521432163322e+02	2.197949949616804e+01
1.700000e+08	  1	  1000	   558	1.528355863462877e-03	1.333521432163322e+02	2.285533825797386e+01
1.710000e+08	  1	  1000	     1	3.089422103033656e-06	1.333521432163322e+02	2.373511215103265e+01
collision No.29	1.575285e+02[yr]	i=1, j=945	r_ij=6.331445052730502e-05	radius[1]+radius[945]=6.338481524341289e-05
1.720000e+08	  1	  1000	   245	1.765720759095128e-03	1.333521432163322e+02	2.460467355375693e+01
1.730000e+08	  1	  1000	   797	5.165435175649689e-06	1.333521432163322e+02	2.547239579363680e+01
1.740000e+08	  1	  1000	     1	1.727170005752926e-06	1.333521432163322e+02	2.633857325482517e+01
1.750000e+08	  1	  1000	   797	1.214097899653037e-06	1.333521432163322e+02	2.722024124065375e+01
1.760000e+08	  1	  1000	   294	1.510715689812528e-03	1.333521432163322e+02	2.810543207171816e+01
1.770000e+08	  1	  1000	     1	6.634778810765070e-06	1.333521432163322e+02	2.899305326083163e+01
1.780000e+08	  1	  1000	   296	1.443051384060146e-03	1.333521432163322e+02	2.988327296251641e+01
1.790000e+08	  1	  1000	     1	1.460524652829724e-06	1.333521432163322e+02	3.077090180938806e+01
1.800000e+08	  1	  1000	   547	1.830061971909594e-03	1.333521432163322e+02	3.166709225543273e+01
1.810000e+08	  1	  1000	   797	1.819337889042148e-06	1.333521432163322e+02	3.258968973915590e+01
1.820000e+08	  1	  1000	   797	4.506632438052394e-06	1.333521432163322e+02	3.352159274756396e+01
1.830000e+08	  1	  1000	   125	1.248179300594118e-03	1.333521432163322e+02	3.444988658363787e+01
1.840000e+08	  1	  1000	   700	1.679839435727552e-03	1.333521432163322e+02	3.538316134069314e+01
collision No.30	1.693928e+02[yr]	i=1, j=691	r_ij=6.328466210045324e-05	radius[1]+radius[691]=6.338481524341289e-05
1.850000e+08	  1	  1000	   771	1.650983323071847e-03	1.333521432163322e+02	3.630413232255908e+01
1.860000e+08	  1	  1000	   615	1.659109818805866e-03	1.333521432163322e+02	3.722341383187707e+01
1.870000e+08	  1	  1000	   783	1.833993349041242e-03	1.333521432163322e+02	3.814511556424912e+01
1.880000e+08	  1	  1000	   568	1.674438626259952e-03	1.333521432163322e+02	3.906663742691565e+01
1.890000e+08	  1	  1000	   924	1.507529161682597e-03	1.333521432163322e+02	3.999634110751690e+01
1.900000e+08	  1	  1000	   338	1.683760647801092e-03	1.333521432163322e+02	4.092561228168880e+01
1.910000e+08	  1	  1000	   797	7.478114243847777e-06	1.333521432163322e+02	4.184379472309030e+01
1.920000e+08	  1	  1000	   797	5.072573575678621e-06	1.333521432163322e+02	4.275523315291434e+01
1.930000e+08	  1	  1000	     1	1.232344831122724e-06	1.333521432163322e+02	4.367482305513931e+01
1.940000e+08	  1	  1000	    69	1.501790373752757e-03	1.778279410038920e+02	1.171326084964061e-01
1.950000e+08	  1	  1000	   797	7.016011041957655e-06	1.778279410038920e+02	1.035625917214223e+00
1.960000e+08	  1	  1000	   578	1.284559917388590e-03	1.778279410038920e+02	1.977960636715412e+00
collision No.31	1.804401e+02[yr]	i=1, j=268	r_ij=6.334594982847931e-05	radius[1]+radius[268]=6.338481524341289e-05
1.970000e+08	  1	  1000	     1	2.426098246233706e-06	1.778279410038920e+02	2.940265769432373e+00
1.980000e+08	  1	  1000	   797	1.723675280323005e-06	1.778279410038920e+02	3.912242306120080e+00
1.990000e+08	  1	  1000	   437	1.493689068749824e-03	1.778279410038920e+02	4.883461791865525e+00
