myid = 11	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_acc/rand12/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
9.500000e+06	  3	  2999	   465	1.906597216533858e-03	4.216965034285820e+00	7.522295444426669e-01
9.600000e+06	  3	  2999	    25	1.340577271304405e-03	4.216965034285820e+00	8.054021719304625e-01
9.700000e+06	  3	  2999	   439	1.920197989037022e-03	4.216965034285820e+00	8.584072519011763e-01
9.800000e+06	  3	  2999	  1420	2.020841430598739e-03	4.216965034285820e+00	9.103437432863921e-01
9.900000e+06	  3	  2999	  2705	1.468317150999783e-03	4.216965034285820e+00	9.634950077850618e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  2999	  2856	1.226030635848145e-03	4.216965034285820e+00	1.016612159628468e+00
1.010000e+07	  3	  2999	  2316	1.467669019811995e-03	4.216965034285820e+00	1.068975227386251e+00
1.020000e+07	  3	  2999	  1796	1.516768104390560e-03	4.216965034285820e+00	1.122072028541813e+00
1.030000e+07	  3	  2999	  1489	1.413953804184546e-03	4.216965034285820e+00	1.174975023971228e+00
1.040000e+07	  3	  2999	   674	1.218996726003966e-03	4.216965034285820e+00	1.226313422497855e+00
1.050000e+07	  3	  2999	   975	1.979917677693510e-03	4.216965034285820e+00	1.278583891823819e+00
1.060000e+07	  3	  2999	  2568	1.550318781742716e-03	4.216965034285820e+00	1.331697628509818e+00
1.070000e+07	  3	  2999	   179	1.834515989502622e-03	4.216965034285820e+00	1.383432336784435e+00
1.080000e+07	  3	  2999	  1025	1.713664542993396e-03	5.623413251903486e+00	2.933228070230169e-02
1.090000e+07	  3	  2999	  1699	1.353948414976945e-03	5.623413251903486e+00	8.030159451753119e-02
1.100000e+07	  3	  2999	  1779	1.832774446003136e-03	5.623413251903486e+00	1.332966466413184e-01
1.110000e+07	  3	  2999	  1595	1.747660962794994e-03	5.623413251903486e+00	1.833236823731213e-01
1.120000e+07	  3	  2999	  2511	1.403014041002094e-03	5.623413251903486e+00	2.363424420110742e-01
1.130000e+07	  3	  2999	  1408	1.693194640940703e-03	5.623413251903486e+00	2.884237522821821e-01
1.140000e+07	  3	  2999	  2417	1.391671542681885e-03	5.623413251903486e+00	3.413468732238401e-01
1.150000e+07	  3	  2999	  2465	1.897068217750148e-03	5.623413251903486e+00	3.937171141294257e-01
1.160000e+07	  3	  2999	  2311	1.203840916793862e-03	5.623413251903486e+00	4.466441182572767e-01
1.170000e+07	  3	  2999	  1367	1.960035407193445e-03	5.623413251903486e+00	4.990008833406324e-01
1.180000e+07	  3	  2999	  1516	1.606461177017034e-03	5.623413251903486e+00	5.493403215126375e-01
collision No.2	6.193837e+00[yr]	i=3, j=632	r_ij=6.335057624965702e-05	radius[3]+radius[632]=6.338481524341289e-05
dE_heat=-1.420957e-09	dE_grav=1.420666e-09	dE_c=-3.186156e-17	v_imp=3.093182e-01
1.190000e+07	  3	  2998	  1902	1.285308300062025e-03	5.623413251903486e+00	6.012710028933779e-01
1.200000e+07	  3	  2998	  1233	1.615339428613295e-03	5.623413251903486e+00	6.543790216958648e-01
1.210000e+07	  3	  2998	  1847	1.474053248613226e-03	5.623413251903486e+00	7.066970642687105e-01
1.220000e+07	  3	  2998	  2633	1.512394052287199e-03	5.623413251903486e+00	7.586187016679050e-01
1.230000e+07	  3	  2998	  2549	2.091074356806307e-03	5.623413251903486e+00	8.110341792184760e-01
1.240000e+07	  3	  2998	  1704	1.386839916276472e-03	5.623413251903486e+00	8.633922480159973e-01
1.250000e+07	  3	  2998	  1566	1.213561998594668e-03	5.623413251903486e+00	9.151510140872559e-01
1.260000e+07	  3	  2998	  1700	1.536433412518901e-03	5.623413251903486e+00	9.677527847631983e-01
1.270000e+07	  3	  2998	  2532	1.521705349778222e-03	5.623413251903486e+00	1.020257087652540e+00
1.280000e+07	  3	  2998	  1916	1.313699706588887e-03	5.623413251903486e+00	1.073121694551412e+00
1.290000e+07	  3	  2998	  1393	1.700869075757113e-03	5.623413251903486e+00	1.125183280269659e+00
1.300000e+07	  3	  2998	  2385	1.850174319984882e-03	5.623413251903486e+00	1.177850191292698e+00
1.310000e+07	  3	  2998	   236	1.697356572405417e-03	5.623413251903486e+00	1.229706312967847e+00
1.320000e+07	  3	  2998	   171	1.475054069026309e-03	5.623413251903486e+00	1.281349999848877e+00
1.330000e+07	  3	  2998	   482	1.841167866616402e-03	5.623413251903486e+00	1.333991673519719e+00
1.340000e+07	  3	  2998	  1177	2.008130660692969e-03	5.623413251903486e+00	1.386640460090869e+00
1.350000e+07	  3	  2998	   932	1.543799445065111e-03	5.623413251903486e+00	1.439278777727508e+00
1.360000e+07	  3	  2998	  1151	2.162809365710020e-03	5.623413251903486e+00	1.492033454001337e+00
1.370000e+07	  3	  2998	  2658	1.578566929781191e-03	5.623413251903486e+00	1.544689060386807e+00
1.380000e+07	  3	  2998	  1581	1.408530599606869e-03	5.623413251903486e+00	1.597760085086122e+00
1.390000e+07	  3	  2998	  2035	2.019854466687900e-03	5.623413251903486e+00	1.650131786417646e+00
1.400000e+07	  3	  2998	   936	1.214445140377166e-03	5.623413251903486e+00	1.703008928852733e+00
1.410000e+07	  3	  2998	   293	1.493291066976039e-03	5.623413251903486e+00	1.755547867187446e+00
1.420000e+07	  3	  2998	  2693	2.085697487155134e-03	5.623413251903486e+00	1.806778681481634e+00
1.430000e+07	  3	  2998	   499	1.333051341053949e-03	5.623413251903486e+00	1.858658556882978e+00
1.440000e+07	  3	  2998	  1065	2.053122110672106e-03	7.498942093324552e+00	3.527643188741576e-02
1.450000e+07	  3	  2998	   232	1.332109217014291e-03	7.498942093324552e+00	8.724235451293655e-02
1.460000e+07	  3	  2998	   300	1.197108210269900e-03	7.498942093324552e+00	1.398406316778675e-01
1.470000e+07	  3	  2998	  2427	2.107949513277446e-03	7.498942093324552e+00	1.929307999556850e-01
1.480000e+07	  3	  2998	  1741	1.989781847165733e-03	7.498942093324552e+00	2.460714500489493e-01
1.490000e+07	  3	  2998	  1438	1.760563639946371e-03	7.498942093324552e+00	2.991149606000315e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  2998	  1651	1.504732932934935e-03	7.498942093324552e+00	3.520722862835130e-01
1.510000e+07	  3	  2998	   375	1.611513838915019e-03	7.498942093324552e+00	4.052793254974050e-01
1.520000e+07	  3	  2998	  2971	1.302384383370205e-03	7.498942093324552e+00	4.582479553911912e-01
1.530000e+07	  3	  2998	  2624	1.529457272119153e-03	7.498942093324552e+00	5.109315214440120e-01
1.540000e+07	  3	  2998	   931	1.338137087338022e-03	7.498942093324552e+00	5.636770519224386e-01
1.550000e+07	  3	  2998	  1134	1.324720550244794e-03	7.498942093324552e+00	6.166452597366897e-01
1.560000e+07	  3	  2998	   853	1.665408635471230e-03	7.498942093324552e+00	6.690074131268261e-01
1.570000e+07	  3	  2998	  1738	1.360372530630872e-03	7.498942093324552e+00	7.217223566713118e-01
1.580000e+07	  3	  2998	  1541	1.575143921134676e-03	7.498942093324552e+00	7.747882300992688e-01
1.590000e+07	  3	  2998	  1933	1.589873379892942e-03	7.498942093324552e+00	8.271915728141337e-01
1.600000e+07	  3	  2998	  2049	2.067321030011560e-03	7.498942093324552e+00	8.789857144972921e-01
1.610000e+07	  3	  2998	   430	1.727545604675414e-03	7.498942093324552e+00	9.320818879433701e-01
1.620000e+07	  3	  2998	   992	1.985902266846054e-03	7.498942093324552e+00	9.851989522166014e-01
1.630000e+07	  3	  2998	   238	1.206595887729909e-03	7.498942093324552e+00	1.038142277164683e+00
1.640000e+07	  3	  2998	   843	1.222169862770920e-03	7.498942093324552e+00	1.090727326352500e+00
1.650000e+07	  3	  2998	    71	1.225383019051904e-03	7.498942093324552e+00	1.143859902404748e+00
1.660000e+07	  3	  2998	  2484	1.364734360022322e-03	7.498942093324552e+00	1.196855585207953e+00
1.670000e+07	  3	  2998	  1382	1.911974369753314e-03	7.498942093324552e+00	1.248831500809315e+00
1.680000e+07	  3	  2998	  2600	1.373637032822521e-03	7.498942093324552e+00	1.301753820749617e+00
1.690000e+07	  3	  2998	   888	1.338248146777053e-03	7.498942093324552e+00	1.354914994032149e+00
1.700000e+07	  3	  2998	  1026	2.033906490786769e-03	7.498942093324552e+00	1.407443533550451e+00
1.710000e+07	  3	  2998	   207	1.472748132573515e-03	7.498942093324552e+00	1.458483536024684e+00
1.720000e+07	  3	  2998	   735	1.834320985427802e-03	7.498942093324552e+00	1.510557589609387e+00
1.730000e+07	  3	  2998	  2746	1.405374653253560e-03	7.498942093324552e+00	1.561983191374008e+00
1.740000e+07	  3	  2998	  1243	1.624927488255040e-03	7.498942093324552e+00	1.614768741845121e+00
1.750000e+07	  3	  2998	  1826	1.645984740596597e-03	7.498942093324552e+00	1.667524391822629e+00
1.760000e+07	  3	  2998	   806	1.589989243672550e-03	7.498942093324552e+00	1.719148578051480e+00
1.770000e+07	  3	  2998	  1924	1.974112476988974e-03	7.498942093324552e+00	1.772136520286123e+00
1.780000e+07	  3	  2998	  1520	2.088409813859131e-03	7.498942093324552e+00	1.824706554177967e+00
1.790000e+07	  3	  2998	   714	2.027703841302725e-03	7.498942093324552e+00	1.877670405440704e+00
1.800000e+07	  3	  2998	  2047	2.141480042914403e-03	7.498942093324552e+00	1.930113082778834e+00
collision No.3	9.469716e+00[yr]	i=2, j=2009	r_ij=6.339586593408759e-05	radius[2]+radius[2009]=6.355807079488190e-05
dE_heat=-1.424062e-09	dE_grav=1.433847e-09	dE_c=4.183588e-17	v_imp=3.096408e-01
1.810000e+07	  3	  2997	  1986	1.490798727553423e-03	7.498942093324552e+00	1.982737026434677e+00
1.820000e+07	  3	  2997	  1130	1.341462122392734e-03	7.498942093324552e+00	2.033555290322905e+00
1.830000e+07	  3	  2997	  2519	2.060284840855148e-03	7.498942093324552e+00	2.085842405817426e+00
1.840000e+07	  3	  2997	  1758	1.531378201229558e-03	7.498942093324552e+00	2.138935194527790e+00
1.850000e+07	  3	  2997	  1803	1.987718554479982e-03	7.498942093324552e+00	2.190936370828989e+00
1.860000e+07	  3	  2997	  2921	1.559862496974597e-03	7.498942093324552e+00	2.243827522073791e+00
1.870000e+07	  3	  2997	   445	1.430369546799977e-03	7.498942093324552e+00	2.296969606103820e+00
1.880000e+07	  3	  2997	  2852	1.375056345401459e-03	7.498942093324552e+00	2.349466906366712e+00
1.890000e+07	  3	  2997	  2482	1.629590496915355e-03	7.498942093324552e+00	2.401853638980494e+00
1.900000e+07	  3	  2997	  1975	1.287501337168189e-03	7.498942093324552e+00	2.454843489929196e+00
1.910000e+07	  3	  2997	  2390	1.776740805215181e-03	9.999999999999991e+00	5.771657787819517e-03
1.920000e+07	  3	  2997	   942	1.700042218158817e-03	9.999999999999991e+00	5.881357477090654e-02
1.930000e+07	  3	  2997	  2408	2.190287294677958e-03	9.999999999999991e+00	1.119255168734295e-01
1.940000e+07	  3	  2997	   120	1.462892255285226e-03	9.999999999999991e+00	1.631173562733910e-01
1.950000e+07	  3	  2997	  1169	1.350422112101324e-03	9.999999999999991e+00	2.162828759032628e-01
1.960000e+07	  3	  2997	  1705	2.143912008907357e-03	9.999999999999991e+00	2.695320298523188e-01
1.970000e+07	  3	  2997	   498	1.868394145792422e-03	9.999999999999991e+00	3.227356094928884e-01
1.980000e+07	  3	  2997	  2451	1.358340485259232e-03	9.999999999999991e+00	3.758715281770683e-01
1.990000e+07	  3	  2997	  1070	1.856909248456701e-03	9.999999999999991e+00	4.271016596418212e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  2997	  2261	1.598119721678486e-03	9.999999999999991e+00	4.800916985311044e-01
2.010000e+07	  3	  2997	  2483	1.530131129254889e-03	9.999999999999991e+00	5.317405700367142e-01
2.020000e+07	  3	  2997	   634	1.684007384997125e-03	9.999999999999991e+00	5.836725154152180e-01
2.030000e+07	  3	  2997	  1008	1.879556551086754e-03	9.999999999999991e+00	6.361290102343529e-01
2.040000e+07	  3	  2997	   365	1.368425981908580e-03	9.999999999999991e+00	6.891664167829541e-01
2.050000e+07	  3	  2997	   115	1.243974618697231e-03	9.999999999999991e+00	7.421153010390700e-01
2.060000e+07	  3	  2997	   485	1.459967922094102e-03	9.999999999999991e+00	7.951937465223121e-01
2.070000e+07	  3	  2997	  2580	1.279459236210668e-03	9.999999999999991e+00	8.482168432183105e-01
2.080000e+07	  3	  2997	   600	1.634024401815438e-03	9.999999999999991e+00	9.005558280905648e-01
2.090000e+07	  3	  2997	    64	1.736800608067337e-03	9.999999999999991e+00	9.535548115501151e-01
2.100000e+07	  3	  2997	  2807	1.319194862550941e-03	9.999999999999991e+00	1.006068462629805e+00
2.110000e+07	  3	  2997	   622	1.398615302564843e-03	9.999999999999991e+00	1.057837688641653e+00
2.120000e+07	  3	  2997	   404	1.254263272870109e-03	9.999999999999991e+00	1.110127370978005e+00
2.130000e+07	  3	  2997	  2611	1.224456637589801e-03	9.999999999999991e+00	1.162791798084789e+00
2.140000e+07	  3	  2997	  1605	1.920774639948484e-03	9.999999999999991e+00	1.215910124401850e+00
2.150000e+07	  3	  2997	  2005	1.236534334379514e-03	9.999999999999991e+00	1.268486581620129e+00
2.160000e+07	  3	  2997	  2874	1.962218804421463e-03	9.999999999999991e+00	1.319184441960359e+00
2.170000e+07	  3	  2997	  2085	1.208091020827222e-03	9.999999999999991e+00	1.372281738980619e+00
2.180000e+07	  3	  2997	  2485	1.496851146616159e-03	9.999999999999991e+00	1.424862700413386e+00
2.190000e+07	  3	  2997	  1783	1.474792884484120e-03	9.999999999999991e+00	1.477952506624096e+00
2.200000e+07	  3	  2997	  2521	1.406490551117395e-03	9.999999999999991e+00	1.531186890725562e+00
2.210000e+07	  3	  2997	  1866	1.357742097715457e-03	9.999999999999991e+00	1.584417608407714e+00
2.220000e+07	  3	  2997	   289	1.516963165535924e-03	9.999999999999991e+00	1.636110474446715e+00
2.230000e+07	  3	  2997	  2096	1.630089105349265e-03	9.999999999999991e+00	1.689004722386376e+00
2.240000e+07	  3	  2997	   441	1.184364220470108e-03	9.999999999999991e+00	1.742230349979913e+00
2.250000e+07	  3	  2997	    77	1.345721336919218e-03	9.999999999999991e+00	1.795364456181302e+00
2.260000e+07	  3	  2997	  2878	1.428210655802276e-03	9.999999999999991e+00	1.847872182619290e+00
2.270000e+07	  3	  2997	  2110	1.404867391311336e-03	9.999999999999991e+00	1.900238983814637e+00
