myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
8.200000e+06	  3	  3000	   343	1.251651976864036e-03	3.162277660168377e+00	1.052503772821281e+00
8.300000e+06	  3	  3000	  2763	2.078638060148065e-03	4.216965034285820e+00	4.619033992852973e-02
8.400000e+06	  3	  3000	  1437	1.272789491558963e-03	4.216965034285820e+00	9.698112365025952e-02
8.500000e+06	  3	  3000	  1833	1.488573221416158e-03	4.216965034285820e+00	1.485110136740184e-01
8.600000e+06	  3	  3000	   936	1.317979839903812e-03	4.216965034285820e+00	1.985878133680300e-01
8.700000e+06	  3	  3000	  2034	1.938772557430832e-03	4.216965034285820e+00	2.505180556431085e-01
8.800000e+06	  3	  3000	  2292	1.535305791383245e-03	4.216965034285820e+00	3.018727081737302e-01
8.900000e+06	  3	  3000	   717	1.291301587135997e-03	4.216965034285820e+00	3.538843585368798e-01
9.000000e+06	  3	  3000	   199	1.378313291685673e-03	4.216965034285820e+00	4.034353889721889e-01
9.100000e+06	  3	  3000	  2670	1.483909338964654e-03	4.216965034285820e+00	4.527346602862256e-01
9.200000e+06	  3	  3000	   389	1.570692297681071e-03	4.216965034285820e+00	5.043922388574348e-01
collision No.4	4.725931e+00[yr]	i=3, j=855	r_ij=6.323055042167958e-05	radius[3]+radius[855]=6.338481524341289e-05
9.300000e+06	  3	  3000	  1411	1.841567207271301e-03	4.216965034285820e+00	5.550327904601851e-01
9.400000e+06	  3	  3000	  1040	1.521512523361382e-03	4.216965034285820e+00	6.072176778405065e-01
9.500000e+06	  3	  3000	  2624	1.199170584914490e-03	4.216965034285820e+00	6.575314689516945e-01
9.600000e+06	  3	  3000	  2505	1.412327852462327e-03	4.216965034285820e+00	7.090895726016172e-01
9.700000e+06	  3	  3000	  2514	1.446241179574478e-03	4.216965034285820e+00	7.612827927694239e-01
9.800000e+06	  3	  3000	   172	1.226759059491366e-03	4.216965034285820e+00	8.134593264613462e-01
9.900000e+06	  3	  3000	  1264	1.690327114782537e-06	4.216965034285820e+00	8.647193384641352e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  3000	  1115	1.175261025125684e-03	4.216965034285820e+00	9.150459565275845e-01
1.010000e+07	  3	  3000	  1846	2.043284510066420e-03	4.216965034285820e+00	9.662943328416179e-01
1.020000e+07	  3	  3000	   507	1.150615828636076e-03	4.216965034285820e+00	1.018936950964125e+00
1.030000e+07	  3	  3000	  2556	2.105518928308707e-04	4.216965034285820e+00	1.070531918265124e+00
1.040000e+07	  3	  3000	   619	1.270345149500486e-03	4.216965034285820e+00	1.122586108609423e+00
1.050000e+07	  3	  3000	  1405	1.268838995052757e-03	4.216965034285820e+00	1.174541281123075e+00
1.060000e+07	  3	  3000	  1243	1.471028223698080e-03	4.216965034285820e+00	1.224260965461015e+00
1.070000e+07	  3	  3000	   471	1.491682026372438e-03	4.216965034285820e+00	1.276157910216933e+00
1.080000e+07	  3	  3000	   581	1.841855124106357e-03	4.216965034285820e+00	1.326938054666003e+00
1.090000e+07	  3	  3000	   717	1.256394981010457e-03	4.216965034285820e+00	1.378460768457489e+00
1.100000e+07	  3	  3000	  2815	1.954946911426612e-03	5.623413251903486e+00	2.212205122299836e-02
1.110000e+07	  3	  3000	  1094	5.723797544826965e-05	5.623413251903486e+00	7.360094048468274e-02
1.120000e+07	  3	  3000	   421	1.545951198528927e-03	5.623413251903486e+00	1.247406899181407e-01
1.130000e+07	  3	  3000	   966	1.324647119082997e-03	5.623413251903486e+00	1.753142900985398e-01
1.140000e+07	  3	  3000	   224	1.354723858890041e-03	5.623413251903486e+00	2.276666084256791e-01
1.150000e+07	  3	  3000	  2709	1.463740679967715e-03	5.623413251903486e+00	2.794906675126215e-01
1.160000e+07	  3	  3000	  1020	1.696204658280016e-03	5.623413251903486e+00	3.296171576103449e-01
1.170000e+07	  3	  3000	   848	1.868017971478517e-03	5.623413251903486e+00	3.812818119635949e-01
1.180000e+07	  3	  3000	   191	1.393102271099108e-03	5.623413251903486e+00	4.325572717741852e-01
1.190000e+07	  3	  3000	  1796	1.236934870711462e-03	5.623413251903486e+00	4.840941509621984e-01
1.200000e+07	  3	  3000	   111	1.510126613448561e-03	5.623413251903486e+00	5.337883567879276e-01
1.210000e+07	  3	  3000	  1773	2.018643045599768e-03	5.623413251903486e+00	5.858671829080744e-01
collision No.5	6.257730e+00[yr]	i=3, j=2408	r_ij=6.322801642468031e-05	radius[3]+radius[2408]=6.338481524341289e-05
1.220000e+07	  3	  3000	  2068	1.629930678374520e-03	5.623413251903486e+00	6.375618453832438e-01
1.230000e+07	  3	  3000	  1590	1.573497219538744e-03	5.623413251903486e+00	6.879818006260309e-01
1.240000e+07	  3	  3000	   587	1.577325780238678e-03	5.623413251903486e+00	7.393888653157872e-01
1.250000e+07	  3	  3000	  2595	1.677001750318847e-03	5.623413251903486e+00	7.915689747345254e-01
1.260000e+07	  3	  3000	  1094	5.388378563271804e-06	5.623413251903486e+00	8.412900880775566e-01
1.270000e+07	  3	  3000	   156	1.218377221347411e-03	5.623413251903486e+00	8.916172706191370e-01
1.280000e+07	  3	  3000	   314	1.538767905231461e-03	5.623413251903486e+00	9.429874494127527e-01
1.290000e+07	  3	  3000	   492	1.149766752508343e-03	5.623413251903486e+00	9.934973206673470e-01
1.300000e+07	  3	  3000	  2442	1.782504640664984e-03	5.623413251903486e+00	1.045107034928027e+00
1.310000e+07	  3	  3000	  2813	1.928533200980384e-03	5.623413251903486e+00	1.096651979881916e+00
1.320000e+07	  3	  3000	  2710	1.920883958548642e-03	5.623413251903486e+00	1.147864168960818e+00
1.330000e+07	  3	  3000	  2173	1.490438521237705e-03	5.623413251903486e+00	1.199462663284228e+00
1.340000e+07	  3	  3000	   601	1.304052118267774e-03	5.623413251903486e+00	1.251641121151416e+00
1.350000e+07	  3	  3000	  2211	1.890661754837524e-03	5.623413251903486e+00	1.303178082012151e+00
1.360000e+07	  3	  3000	   505	1.303419912016365e-03	5.623413251903486e+00	1.353668743247748e+00
1.370000e+07	  3	  3000	  2762	1.320851917235007e-03	5.623413251903486e+00	1.404722788302411e+00
1.380000e+07	  3	  3000	  2068	1.596548173057098e-03	5.623413251903486e+00	1.456379317297664e+00
1.390000e+07	  3	  3000	  2981	1.332740244753294e-03	5.623413251903486e+00	1.507619401624885e+00
1.400000e+07	  3	  3000	   657	2.035607955242866e-03	5.623413251903486e+00	1.559278345345963e+00
1.410000e+07	  3	  3000	  2195	1.763820746552285e-03	5.623413251903486e+00	1.609406983698190e+00
1.420000e+07	  3	  3000	  1094	2.521214471228832e-05	5.623413251903486e+00	1.661057157686660e+00
1.430000e+07	  3	  3000	  1797	1.574952773619529e-03	5.623413251903486e+00	1.712654506322292e+00
1.440000e+07	  3	  3000	   106	2.020804297665667e-03	5.623413251903486e+00	1.764177420581919e+00
1.450000e+07	  3	  3000	   143	1.916259061682588e-03	5.623413251903486e+00	1.815667092820938e+00
1.460000e+07	  3	  3000	   821	1.267112370434924e-03	5.623413251903486e+00	1.867639915305570e+00
1.470000e+07	  3	  3000	   337	1.279217652280539e-03	7.498942093324552e+00	4.126287433323982e-02
1.480000e+07	  3	  3000	   805	1.885570100488595e-03	7.498942093324552e+00	9.275773857394697e-02
1.490000e+07	  3	  3000	    36	1.594121247498698e-03	7.498942093324552e+00	1.411621417199121e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  3000	   608	1.708529869914687e-03	7.498942093324552e+00	1.918268761687909e-01
1.510000e+07	  3	  3000	  2784	1.493638603304195e-03	7.498942093324552e+00	2.402935244419234e-01
1.520000e+07	  3	  3000	  1845	2.034309730530435e-03	7.498942093324552e+00	2.885681196338096e-01
1.530000e+07	  3	  3000	  1335	1.839073649345421e-03	7.498942093324552e+00	3.383687821456949e-01
1.540000e+07	  3	  3000	  1271	1.946719769029423e-03	7.498942093324552e+00	3.886707173378257e-01
1.550000e+07	  3	  3000	   809	1.820554333693279e-03	7.498942093324552e+00	4.391533716037397e-01
1.560000e+07	  3	  3000	    73	1.835713644306501e-03	7.498942093324552e+00	4.895561975711895e-01
1.570000e+07	  3	  3000	   341	1.125347971739900e-05	7.498942093324552e+00	5.396835991038841e-01
1.580000e+07	  3	  3000	  2514	1.381005456030835e-03	7.498942093324552e+00	5.905342917224067e-01
1.590000e+07	  3	  3000	  2481	1.392191842556461e-03	7.498942093324552e+00	6.397758298011150e-01
1.600000e+07	  3	  3000	   672	1.695994217903128e-03	7.498942093324552e+00	6.901388448522618e-01
1.610000e+07	  3	  3000	  2199	1.226527146700768e-03	7.498942093324552e+00	7.402460343050949e-01
1.620000e+07	  3	  3000	   707	1.367220340679428e-03	7.498942093324552e+00	7.906016362179722e-01
1.630000e+07	  3	  3000	   440	1.836776970169352e-03	7.498942093324552e+00	8.407175887443080e-01
1.640000e+07	  3	  3000	  2306	1.179633266028370e-03	7.498942093324552e+00	8.912886182703615e-01
1.650000e+07	  3	  3000	   551	1.423343322667602e-03	7.498942093324552e+00	9.405870933180233e-01
1.660000e+07	  3	  3000	   850	1.448243484504796e-03	7.498942093324552e+00	9.909509517243140e-01
1.670000e+07	  3	  3000	   529	1.722278902044160e-03	7.498942093324552e+00	1.039872936376240e+00
1.680000e+07	  3	  3000	   407	1.537818048414761e-03	7.498942093324552e+00	1.090180448538367e+00
1.690000e+07	  3	  3000	  1707	1.916879116897242e-03	7.498942093324552e+00	1.138286715403833e+00
1.700000e+07	  3	  3000	  1094	1.627455719567291e-05	7.498942093324552e+00	1.188770373908573e+00
1.710000e+07	  3	  3000	  1531	1.279251026495541e-03	7.498942093324552e+00	1.238802872740715e+00
1.720000e+07	  3	  3000	  2287	1.901207547350772e-03	7.498942093324552e+00	1.289051279357608e+00
1.730000e+07	  3	  3000	   563	1.595857847306714e-03	7.498942093324552e+00	1.338219087359473e+00
1.740000e+07	  3	  3000	  1320	1.861897772121940e-03	7.498942093324552e+00	1.388536978604502e+00
1.750000e+07	  3	  3000	  2979	2.069493474643833e-03	7.498942093324552e+00	1.438937047479730e+00
1.760000e+07	  3	  3000	   207	1.172151391535938e-03	7.498942093324552e+00	1.488186353660842e+00
1.770000e+07	  3	  3000	   405	1.404088182458838e-03	7.498942093324552e+00	1.534253436474101e+00
1.780000e+07	  3	  3000	   359	2.041598632608132e-03	7.498942093324552e+00	1.584825672378826e+00
1.790000e+07	  3	  3000	  1840	1.945882532548909e-03	7.498942093324552e+00	1.633788962779416e+00
1.800000e+07	  3	  3000	  2837	1.573181976013399e-03	7.498942093324552e+00	1.682821831735822e+00
1.810000e+07	  3	  3000	  1452	2.134257278409507e-03	7.498942093324552e+00	1.732800662207014e+00
1.820000e+07	  3	  3000	   484	1.743250170370929e-03	7.498942093324552e+00	1.783089020607201e+00
1.830000e+07	  3	  3000	  2823	1.978532412612123e-03	7.498942093324552e+00	1.833011743706009e+00
1.840000e+07	  3	  3000	   939	1.775364756005949e-03	7.498942093324552e+00	1.883788744931913e+00
1.850000e+07	  3	  3000	  1742	1.392627371140487e-03	7.498942093324552e+00	1.933770759343752e+00
1.860000e+07	  3	  3000	   783	1.643758162611004e-03	7.498942093324552e+00	1.983999022032537e+00
1.870000e+07	  3	  3000	   330	1.982761672485797e-03	7.498942093324552e+00	2.033327368136272e+00
1.880000e+07	  3	  3000	  1664	1.297470774313008e-03	7.498942093324552e+00	2.083813108116224e+00
1.890000e+07	  3	  3000	   411	1.529517306398507e-03	7.498942093324552e+00	2.133430138217689e+00
1.900000e+07	  3	  3000	   509	2.087187453330233e-03	7.498942093324552e+00	2.182652565891790e+00
1.910000e+07	  3	  3000	  2878	2.095453440704070e-03	7.498942093324552e+00	2.233691688852996e+00
1.920000e+07	  3	  3000	   903	1.334955463273201e-03	7.498942093324552e+00	2.284325441433353e+00
1.930000e+07	  3	  3000	  2281	1.235742450157847e-03	7.498942093324552e+00	2.335537074880065e+00
1.940000e+07	  3	  3000	  2776	1.617287322087847e-03	7.498942093324552e+00	2.386025391520859e+00
1.950000e+07	  3	  3000	  1110	1.549304201069338e-03	7.498942093324552e+00	2.436586813374741e+00
1.960000e+07	  3	  3000	    81	1.324606293591118e-03	7.498942093324552e+00	2.485493337843109e+00
1.970000e+07	  3	  3000	  2416	1.657980179524149e-03	9.999999999999991e+00	3.381177985285737e-02
1.980000e+07	  3	  3000	  1333	2.065003542384448e-03	9.999999999999991e+00	8.430543986900177e-02
1.990000e+07	  3	  3000	   767	1.752040840823311e-03	9.999999999999991e+00	1.349381791961211e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  3000	  1840	2.004849178157087e-03	9.999999999999991e+00	1.857218641430635e-01
2.010000e+07	  3	  3000	   322	1.836962120218075e-03	9.999999999999991e+00	2.358378506958670e-01
2.020000e+07	  3	  3000	  2328	1.195693097736248e-03	9.999999999999991e+00	2.856774762532686e-01
2.030000e+07	  3	  3000	  1165	1.832174551282731e-03	9.999999999999991e+00	3.363048300655613e-01
2.040000e+07	  3	  3000	  1007	2.104359554431860e-03	9.999999999999991e+00	3.872912272310287e-01
2.050000e+07	  3	  3000	  1188	1.343802964501763e-03	9.999999999999991e+00	4.379474828964416e-01
2.060000e+07	  3	  3000	  2078	1.855277979168833e-03	9.999999999999991e+00	4.885856388633786e-01
2.070000e+07	  3	  3000	  1178	1.299172340890212e-03	9.999999999999991e+00	5.398757758471683e-01
2.080000e+07	  3	  3000	  2754	1.801162110653173e-03	9.999999999999991e+00	5.887480304890633e-01
2.090000e+07	  3	  3000	  2347	1.314683294770407e-03	9.999999999999991e+00	6.388606983277850e-01
2.100000e+07	  3	  3000	  1370	1.312339937433998e-03	9.999999999999991e+00	6.897888555118153e-01
2.110000e+07	  3	  3000	   778	1.630315443330443e-03	9.999999999999991e+00	7.389987119404270e-01
2.120000e+07	  3	  3000	    55	1.975611427266097e-03	9.999999999999991e+00	7.881678773108584e-01
2.130000e+07	  3	  3000	  2330	1.608823862130454e-03	9.999999999999991e+00	8.394681980101482e-01
2.140000e+07	  3	  3000	  1566	1.452872504419438e-03	9.999999999999991e+00	8.898290775641363e-01
2.150000e+07	  3	  3000	   601	1.302744155507822e-03	9.999999999999991e+00	9.396143644503566e-01
collision No.6	1.095374e+01[yr]	i=3, j=2556	r_ij=6.323235787221832e-05	radius[3]+radius[2556]=6.338481524341289e-05
2.160000e+07	  3	  3000	  2007	1.437800637065798e-03	9.999999999999991e+00	9.899195128551184e-01
2.170000e+07	  3	  3000	    78	1.458665623709747e-03	9.999999999999991e+00	1.040583177626904e+00
2.180000e+07	  3	  3000	  1839	1.613466917991028e-03	9.999999999999991e+00	1.092278481080798e+00
2.190000e+07	  3	  3000	   222	1.598054190043898e-03	9.999999999999991e+00	1.141790063894872e+00
2.200000e+07	  3	  3000	   513	1.349076516373340e-03	9.999999999999991e+00	1.192211929866394e+00
2.210000e+07	  3	  3000	  2164	1.840718345872389e-03	9.999999999999991e+00	1.243649653882095e+00
2.220000e+07	  3	  3000	   220	1.810648377327080e-03	9.999999999999991e+00	1.293056971707655e+00
2.230000e+07	  3	  3000	  1304	1.954110859229542e-03	9.999999999999991e+00	1.344292869132885e+00
2.240000e+07	  3	  3000	  2904	1.400972530418890e-03	9.999999999999991e+00	1.394138913585507e+00
2.250000e+07	  3	  3000	  1261	1.590716286749118e-03	9.999999999999991e+00	1.445087139366745e+00
2.260000e+07	  3	  3000	     3	9.620830269208590e-05	9.999999999999991e+00	1.495439940416753e+00
