myid = 6	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand07/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.400000e+07	  1	  1000	   503	1.513994033536935e-03	1.778279410038921e+01	4.265730915104625e+00
collision No.2	2.237368e+01[yr]	i=1, j=48	r_ij=6.326482515193649e-05	radius[1]+radius[48]=6.338481524341289e-05
1.500000e+07	  1	  1000	   804	1.615316525652850e-03	1.778279410038921e+01	5.845391121955902e+00
1.600000e+07	  1	  1000	    76	1.469349328511514e-03	2.371373705661653e+01	1.480541434157876e+00
1.700000e+07	  1	  1000	   193	1.622785593961807e-03	2.371373705661653e+01	3.053399850925507e+00
collision No.3	2.759417e+01[yr]	i=1, j=830	r_ij=6.337294248750589e-05	radius[1]+radius[830]=6.338481524341289e-05
1.800000e+07	  1	  1000	   198	1.538024428410520e-03	2.371373705661653e+01	4.624370951132377e+00
1.900000e+07	  1	  1000	  1001	1.761841920426669e-03	2.371373705661653e+01	6.203393716965842e+00
2.000000e+07	  1	  1000	   605	1.549689452700285e-03	2.371373705661653e+01	7.787240091872626e+00
2.100000e+07	  1	  1000	   715	1.714184171466382e-03	3.162277660168376e+01	1.456864366955202e+00
2.200000e+07	  1	  1000	   372	1.763074200408886e-03	3.162277660168376e+01	3.041570180957089e+00
2.300000e+07	  1	  1000	   981	1.357672399294861e-03	3.162277660168376e+01	4.611589258570025e+00
2.400000e+07	  1	  1000	   154	1.578645984871070e-03	3.162277660168376e+01	6.191683761845073e+00
2.500000e+07	  1	  1000	   493	1.525583191901871e-03	3.162277660168376e+01	7.771198826664308e+00
2.600000e+07	  1	  1000	   444	1.543418269399344e-03	3.162277660168376e+01	9.356463625324016e+00
2.700000e+07	  1	  1000	   127	1.519801093625517e-03	4.216965034285818e+01	3.897749777008575e-01
collision No.4	4.357453e+01[yr]	i=1, j=879	r_ij=6.323543561604062e-05	radius[1]+radius[879]=6.338481524341289e-05
2.800000e+07	  1	  1000	   125	1.709405130629268e-03	4.216965034285818e+01	1.968995638852177e+00
2.900000e+07	  1	  1000	   962	1.354833353993922e-03	4.216965034285818e+01	3.550897165897754e+00
collision No.5	4.610181e+01[yr]	i=1, j=867	r_ij=6.335973449548258e-05	radius[1]+radius[867]=6.338481524341289e-05
3.000000e+07	  1	  1000	   390	1.472188874237637e-03	4.216965034285818e+01	5.125257671177016e+00
3.100000e+07	  1	  1000	   989	1.618601801204375e-03	4.216965034285818e+01	6.687290781210405e+00
3.200000e+07	  1	  1000	   886	1.261775914422192e-03	4.216965034285818e+01	8.262816478464826e+00
3.300000e+07	  1	  1000	   636	1.639354397382688e-03	4.216965034285818e+01	9.827657741997150e+00
3.400000e+07	  1	  1000	   477	1.461331262490155e-03	4.216965034285818e+01	1.140203328961261e+01
3.500000e+07	  1	  1000	   594	1.439851351194598e-03	4.216965034285818e+01	1.298678462743769e+01
collision No.6	5.639388e+01[yr]	i=1, j=362	r_ij=6.331958500124243e-05	radius[1]+radius[362]=6.338481524341289e-05
3.600000e+07	  1	  1000	   566	1.788922144963290e-03	5.623413251903484e+01	4.881306002211075e-01
3.700000e+07	  1	  1000	   308	1.770161858272585e-03	5.623413251903484e+01	2.072190984551355e+00
3.800000e+07	  1	  1000	   854	1.670067868831576e-03	5.623413251903484e+01	3.653677769259212e+00
3.900000e+07	  1	  1000	   562	1.602528494484556e-03	5.623413251903484e+01	5.215134304175391e+00
4.000000e+07	  1	  1000	   429	1.536775549961482e-03	5.623413251903484e+01	6.792780042351636e+00
4.100000e+07	  1	  1000	   114	1.488004235615267e-03	5.623413251903484e+01	8.370918449631906e+00
4.200000e+07	  1	  1000	   598	1.398659097541494e-03	5.623413251903484e+01	9.947768833727764e+00
4.300000e+07	  1	  1000	    52	1.372590614031483e-03	5.623413251903484e+01	1.152898150685973e+01
4.400000e+07	  1	  1000	   865	1.769100843946980e-03	5.623413251903484e+01	1.310743459757422e+01
collision No.7	6.989575e+01[yr]	i=1, j=343	r_ij=6.333671442183273e-05	radius[1]+radius[343]=6.338481524341289e-05
4.500000e+07	  1	  1000	   712	1.483281401831417e-03	5.623413251903484e+01	1.467729090512959e+01
4.600000e+07	  1	  1000	   496	1.648445753617069e-03	5.623413251903484e+01	1.624952550276210e+01
4.700000e+07	  1	  1000	   433	1.570630002018191e-03	5.623413251903484e+01	1.782822670943188e+01
4.800000e+07	  1	  1000	   200	1.691611858944946e-03	7.498942093324548e+01	6.424607684109765e-01
collision No.8	7.635252e+01[yr]	i=1, j=539	r_ij=6.324586062942612e-05	radius[1]+radius[539]=6.338481524341289e-05
4.900000e+07	  1	  1000	   687	1.858212685547757e-03	7.498942093324548e+01	2.217408857809573e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   471	1.667038704304743e-03	7.498942093324548e+01	3.799893975760718e+00
5.100000e+07	  1	  1000	   663	1.466433598862922e-03	7.498942093324548e+01	5.377424983178218e+00
5.200000e+07	  1	  1000	   350	1.533279521981697e-03	7.498942093324548e+01	6.963868242828074e+00
5.300000e+07	  1	  1000	   177	1.457695217322414e-03	7.498942093324548e+01	8.529108699439069e+00
5.400000e+07	  1	  1000	     1	3.258945073434494e-05	7.498942093324548e+01	1.010788130943015e+01
5.500000e+07	  1	  1000	   900	1.671265798353542e-03	7.498942093324548e+01	1.168991128393975e+01
collision No.9	8.705184e+01[yr]	i=1, j=959	r_ij=6.330485376875441e-05	radius[1]+radius[959]=6.338481524341289e-05
5.600000e+07	  1	  1000	   388	1.569355541634626e-03	7.498942093324548e+01	1.326559429460578e+01
5.700000e+07	  1	  1000	   973	1.441155910864616e-03	7.498942093324548e+01	1.483861844279635e+01
5.800000e+07	  1	  1000	   870	1.157080424212486e-03	7.498942093324548e+01	1.641327016430772e+01
5.900000e+07	  1	  1000	   673	1.534694385364831e-03	7.498942093324548e+01	1.797740129482550e+01
6.000000e+07	  1	  1000	   669	1.733953273990890e-03	7.498942093324548e+01	1.954425248120898e+01
6.100000e+07	  1	  1000	    87	1.693951807788466e-03	7.498942093324548e+01	2.112083142857917e+01
6.200000e+07	  1	  1000	   925	1.733174082256736e-03	7.498942093324548e+01	2.268511476071743e+01
collision No.10	9.805102e+01[yr]	i=1, j=670	r_ij=6.331533196030022e-05	radius[1]+radius[670]=6.338481524341289e-05
6.300000e+07	  1	  1000	    21	1.544153584178329e-03	7.498942093324548e+01	2.425826054060150e+01
6.400000e+07	  1	  1000	    75	1.595024332405157e-03	9.999999999999986e+01	8.018233794038885e-01
6.500000e+07	  1	  1000	   440	1.756114811867427e-03	9.999999999999986e+01	2.377035302604611e+00
6.600000e+07	  1	  1000	   182	1.642246876688331e-03	9.999999999999986e+01	3.953257733851983e+00
6.700000e+07	  1	  1000	   519	1.487382880953669e-03	9.999999999999986e+01	5.519199189453648e+00
6.800000e+07	  1	  1000	   385	1.361406035069941e-03	9.999999999999986e+01	7.083706739497542e+00
6.900000e+07	  1	  1000	   459	1.690883080170153e-03	9.999999999999986e+01	8.659139029706262e+00
7.000000e+07	  1	  1000	   348	1.235230601816766e-03	9.999999999999986e+01	1.023544011434769e+01
7.100000e+07	  1	  1000	   216	1.551660811995982e-03	9.999999999999986e+01	1.180965038693140e+01
7.200000e+07	  1	  1000	   225	1.581550724442747e-03	9.999999999999986e+01	1.337296309244903e+01
7.300000e+07	  1	  1000	   365	1.480651381617247e-03	9.999999999999986e+01	1.494464339314715e+01
7.400000e+07	  1	  1000	   907	1.512528892323268e-03	9.999999999999986e+01	1.651947092754576e+01
7.500000e+07	  1	  1000	   220	1.272646376868055e-05	9.999999999999986e+01	1.808915566803618e+01
7.600000e+07	  1	  1000	   108	1.507754320299688e-03	9.999999999999986e+01	1.965492945057819e+01
7.700000e+07	  1	  1000	   975	1.691880767625189e-03	9.999999999999986e+01	2.123223233312569e+01
7.800000e+07	  1	  1000	   741	1.556292025753639e-03	9.999999999999986e+01	2.280348834479579e+01
7.900000e+07	  1	  1000	   375	1.725291805386485e-03	9.999999999999986e+01	2.436994411144896e+01
8.000000e+07	  1	  1000	   827	1.598688599904706e-03	9.999999999999986e+01	2.595385316505686e+01
8.100000e+07	  1	  1000	   454	1.299181285891346e-03	9.999999999999986e+01	2.752978352100300e+01
8.200000e+07	  1	  1000	   192	1.633141661670393e-03	9.999999999999986e+01	2.910528365008598e+01
8.300000e+07	  1	  1000	   976	1.445388901343157e-03	9.999999999999986e+01	3.068823499177200e+01
8.400000e+07	  1	  1000	   875	1.748037468451179e-03	9.999999999999986e+01	3.226903277501052e+01
8.500000e+07	  1	  1000	   136	1.482069148366754e-03	1.333521432163322e+02	4.928101612836600e-01
8.600000e+07	  1	  1000	   610	1.475472022285130e-03	1.333521432163322e+02	2.070022895236181e+00
collision No.11	1.354565e+02[yr]	i=1, j=623	r_ij=6.327114227835033e-05	radius[1]+radius[623]=6.338481524341289e-05
8.700000e+07	  1	  1000	   618	1.439898474869210e-03	1.333521432163322e+02	3.645898357584344e+00
collision No.12	1.371900e+02[yr]	i=1, j=157	r_ij=6.333128969488221e-05	radius[1]+radius[157]=6.338481524341289e-05
8.800000e+07	  1	  1000	   856	1.510835804028771e-03	1.333521432163322e+02	5.214996468356789e+00
8.900000e+07	  1	  1000	   647	1.592832845789817e-03	1.333521432163322e+02	6.794164185149727e+00
9.000000e+07	  1	  1000	   489	1.707745480023907e-03	1.333521432163322e+02	8.367880729469094e+00
9.100000e+07	  1	  1000	   595	1.624016353649227e-03	1.333521432163322e+02	9.945539029056567e+00
9.200000e+07	  1	  1000	   657	1.599949542556902e-03	1.333521432163322e+02	1.152456141733542e+01
9.300000e+07	  1	  1000	   345	1.528117340497920e-03	1.333521432163322e+02	1.309967721552271e+01
9.400000e+07	  1	  1000	   974	1.628940800202291e-03	1.333521432163322e+02	1.468405745441348e+01
9.500000e+07	  1	  1000	   626	1.830546178632443e-03	1.333521432163322e+02	1.625154900414024e+01
collision No.13	1.500854e+02[yr]	i=1, j=678	r_ij=6.325821072199353e-05	radius[1]+radius[678]=6.338481524341289e-05
9.600000e+07	  1	  1000	   475	1.559671506263214e-03	1.333521432163322e+02	1.783481796479595e+01
9.700000e+07	  1	  1000	   161	1.543760806553821e-03	1.333521432163322e+02	1.940767605342712e+01
9.800000e+07	  1	  1000	   568	1.740392024844620e-03	1.333521432163322e+02	2.097553064899602e+01
collision No.14	1.547730e+02[yr]	i=1, j=14	r_ij=6.338143339992169e-05	radius[1]+radius[14]=6.338481524341289e-05
collision No.15	1.549309e+02[yr]	i=1, j=608	r_ij=6.328105072745906e-05	radius[1]+radius[608]=6.338481524341289e-05
9.900000e+07	  1	  1000	   437	1.649397582388598e-03	1.333521432163322e+02	2.254692344204383e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	  1000	   234	1.735997296874731e-03	1.333521432163322e+02	2.413249910822270e+01
1.010000e+08	  1	  1000	   769	1.459275965779637e-03	1.333521432163322e+02	2.571237517942873e+01
1.020000e+08	  1	  1000	   315	1.517422937451356e-03	1.333521432163322e+02	2.729598593524794e+01
1.030000e+08	  1	  1000	   812	1.792429289818233e-03	1.333521432163322e+02	2.885572254550123e+01
collision No.16	1.636385e+02[yr]	i=1, j=706	r_ij=6.331964131731414e-05	radius[1]+radius[706]=6.338481524341289e-05
1.040000e+08	  1	  1000	   228	1.482690196495913e-03	1.333521432163322e+02	3.043398987460426e+01
1.050000e+08	  1	  1000	   982	1.741197286719597e-03	1.333521432163322e+02	3.201668724022322e+01
1.060000e+08	  1	  1000	   528	1.491356557534129e-03	1.333521432163322e+02	3.359456169845357e+01
1.070000e+08	  1	  1000	   967	1.663600430273975e-03	1.333521432163322e+02	3.517967358395659e+01
1.080000e+08	  1	  1000	   120	1.605662440577222e-03	1.333521432163322e+02	3.674958960787972e+01
collision No.17	1.707860e+02[yr]	i=1, j=874	r_ij=6.333471737736426e-05	radius[1]+radius[874]=6.338481524341289e-05
1.090000e+08	  1	  1000	   638	1.088374904767123e-03	1.333521432163322e+02	3.832664475543346e+01
1.100000e+08	  1	  1000	   262	1.181679781895994e-03	1.333521432163322e+02	3.990504961477129e+01
1.110000e+08	  1	  1000	   220	1.666704371114725e-03	1.333521432163322e+02	4.149088342491677e+01
1.120000e+08	  1	  1000	   503	1.480353815896952e-03	1.333521432163322e+02	4.306842714248297e+01
1.130000e+08	  1	  1000	   341	1.704938165886329e-03	1.778279410038920e+02	1.714608287403292e-01
1.140000e+08	  1	  1000	   953	1.577741059619277e-03	1.778279410038920e+02	1.756835738055784e+00
1.150000e+08	  1	  1000	   532	1.428771395249471e-03	1.778279410038920e+02	3.335735137392231e+00
1.160000e+08	  1	  1000	   860	1.717042979013904e-03	1.778279410038920e+02	4.917969139911627e+00
1.170000e+08	  1	  1000	   985	1.623196282301783e-03	1.778279410038920e+02	6.498673548141207e+00
1.180000e+08	  1	  1000	   234	1.428101246865909e-03	1.778279410038920e+02	8.083585410249068e+00
1.190000e+08	  1	  1000	   392	1.622129007407479e-03	1.778279410038920e+02	9.655688478501425e+00
1.200000e+08	  1	  1000	   636	1.311251634889908e-03	1.778279410038920e+02	1.123928871880470e+01
1.210000e+08	  1	  1000	   453	1.741369384254738e-03	1.778279410038920e+02	1.282280847511296e+01
1.220000e+08	  1	  1000	    16	2.389391426278465e-03	1.778279410038920e+02	1.440705618056633e+01
1.230000e+08	  1	  1000	   108	1.427963145639433e-03	1.778279410038920e+02	1.598868970264495e+01
1.240000e+08	  1	  1000	   975	1.743764670272655e-03	1.778279410038920e+02	1.756844870220824e+01
1.250000e+08	  1	  1000	   572	1.656826008329412e-03	1.778279410038920e+02	1.915405803930958e+01
1.260000e+08	  1	  1000	   836	1.586582086516707e-03	1.778279410038920e+02	2.073364829328263e+01
1.270000e+08	  1	  1000	   205	1.540144016075604e-03	1.778279410038920e+02	2.231723990039430e+01
1.280000e+08	  1	  1000	   517	1.729949101200609e-03	1.778279410038920e+02	2.389577977345085e+01
1.290000e+08	  1	  1000	   556	1.550898300391228e-03	1.778279410038920e+02	2.547398122643071e+01
1.300000e+08	  1	  1000	   995	2.230771549032025e-03	1.778279410038920e+02	2.705512116317958e+01
1.310000e+08	  1	  1000	   724	1.684825054209299e-03	1.778279410038920e+02	2.863512987058416e+01
collision No.18	2.064681e+02[yr]	i=1, j=837	r_ij=6.336366835731029e-05	radius[1]+radius[837]=6.338481524341289e-05
1.320000e+08	  1	  1000	   980	1.566106666403159e-03	1.778279410038920e+02	3.021130225534340e+01
1.330000e+08	  1	  1000	   924	1.685336554862254e-03	1.778279410038920e+02	3.178279552760916e+01
collision No.19	2.100420e+02[yr]	i=1, j=68	r_ij=6.330833405023878e-05	radius[1]+radius[68]=6.338481524341289e-05
1.340000e+08	  1	  1000	   913	1.694922467171480e-03	1.778279410038920e+02	3.334914527589526e+01
1.350000e+08	  1	  1000	   729	1.697031033409122e-03	1.778279410038920e+02	3.492475729222985e+01
1.360000e+08	  1	  1000	   224	1.521655280547316e-03	1.778279410038920e+02	3.650623015819480e+01
1.370000e+08	  1	  1000	   244	1.509841991101855e-03	1.778279410038920e+02	3.808970602299662e+01
1.380000e+08	  1	  1000	   287	1.673311780576345e-03	1.778279410038920e+02	3.966947900725590e+01
1.390000e+08	  1	  1000	   950	1.886638148081597e-03	1.778279410038920e+02	4.125325568904647e+01
1.400000e+08	  1	  1000	   736	1.363306634961882e-03	1.778279410038920e+02	4.283342451833474e+01
1.410000e+08	  1	  1000	   254	1.362460985230235e-03	1.778279410038920e+02	4.441300042201110e+01
1.420000e+08	  1	  1000	   382	1.625950297961530e-03	1.778279410038920e+02	4.598173229116844e+01
1.430000e+08	  1	  1000	   133	1.501921161357458e-03	1.778279410038920e+02	4.755653286813463e+01
1.440000e+08	  1	  1000	   865	2.162363143064098e-03	1.778279410038920e+02	4.913935479483332e+01
1.450000e+08	  1	  1000	    58	1.559965133854979e-03	1.778279410038920e+02	5.071671006444910e+01
1.460000e+08	  1	  1000	   447	1.803212114040235e-03	1.778279410038920e+02	5.226829992366862e+01
1.470000e+08	  1	  1000	    52	1.646954384144327e-03	1.778279410038920e+02	5.382867748385855e+01
1.480000e+08	  1	  1000	   118	1.571482931396724e-03	1.778279410038920e+02	5.538458809385445e+01
1.490000e+08	  1	  1000	   536	1.689215505533273e-03	1.778279410038920e+02	5.694475477962100e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	  1000	    91	1.706611112225111e-03	1.778279410038920e+02	5.850558550170362e+01
1.510000e+08	  1	  1000	   585	1.392503824447508e-03	2.371373705661651e+02	7.549695825011723e-01
1.520000e+08	  1	  1000	   455	1.779458723601124e-03	2.371373705661651e+02	2.294493785111363e+00
collision No.20	2.397609e+02[yr]	i=1, j=176	r_ij=6.334475795535039e-05	radius[1]+radius[176]=6.338481524341289e-05
1.530000e+08	  1	  1000	   142	1.834062918648436e-03	2.371373705661651e+02	3.831151511233446e+00
1.540000e+08	  1	  1000	   169	1.348168678416902e-03	2.371373705661651e+02	5.354480773904479e+00
1.550000e+08	  1	  1000	   324	1.579093884010671e-03	2.371373705661651e+02	6.865484217327053e+00
1.560000e+08	  1	  1000	   122	1.777893362288730e-03	2.371373705661651e+02	8.404063688894723e+00
1.570000e+08	  1	  1000	   289	1.435946353455945e-03	2.371373705661651e+02	9.933703245024992e+00
1.580000e+08	  1	  1000	   721	1.422348929265054e-03	2.371373705661651e+02	1.147485163428556e+01
1.590000e+08	  1	  1000	   944	1.747195074625771e-03	2.371373705661651e+02	1.301496417928110e+01
1.600000e+08	  1	  1000	   415	1.632741676316912e-03	2.371373705661651e+02	1.454995436241776e+01
1.610000e+08	  1	  1000	   781	1.577843760747372e-03	2.371373705661651e+02	1.608597193467188e+01
1.620000e+08	  1	  1000	   753	1.511529299961021e-03	2.371373705661651e+02	1.761938617307393e+01
1.630000e+08	  1	  1000	   598	1.839541574947195e-03	2.371373705661651e+02	1.914954851844721e+01
1.640000e+08	  1	  1000	   724	1.633733407329327e-03	2.371373705661651e+02	2.068208374656537e+01
collision No.21	2.585855e+02[yr]	i=1, j=431	r_ij=6.332495002797720e-05	radius[1]+radius[431]=6.338481524341289e-05
1.650000e+08	  1	  1000	   279	1.729486776577454e-03	2.371373705661651e+02	2.222858821721143e+01
1.660000e+08	  1	  1000	   622	1.791652868790393e-03	2.371373705661651e+02	2.377224470121210e+01
1.670000e+08	  1	  1000	   300	1.693852397538531e-03	2.371373705661651e+02	2.532014874957014e+01
1.680000e+08	  1	  1000	   821	1.667272580852230e-03	2.371373705661651e+02	2.687191006492453e+01
1.690000e+08	  1	  1000	   271	1.824511497837040e-03	2.371373705661651e+02	2.841617937054241e+01
1.700000e+08	  1	  1000	   796	1.591993918859015e-03	2.371373705661651e+02	2.996476697912340e+01
1.710000e+08	  1	  1000	   207	1.369471102347469e-03	2.371373705661651e+02	3.148862029458837e+01
1.720000e+08	  1	  1000	    98	1.339384012686488e-03	2.371373705661651e+02	3.302761151522036e+01
1.730000e+08	  1	  1000	    57	1.524983619961593e-03	2.371373705661651e+02	3.458859783543549e+01
1.740000e+08	  1	  1000	   251	1.676141301652033e-03	2.371373705661651e+02	3.615649061091270e+01
1.750000e+08	  1	  1000	   927	1.758705019177101e-03	2.371373705661651e+02	3.771848789633252e+01
1.760000e+08	  1	  1000	   825	1.441036147343659e-03	2.371373705661651e+02	3.930246526535489e+01
collision No.22	2.778097e+02[yr]	i=1, j=587	r_ij=6.336281581601787e-05	radius[1]+radius[587]=6.338481524341289e-05
1.770000e+08	  1	  1000	   886	1.876517678186924e-03	2.371373705661651e+02	4.087868044150972e+01
1.780000e+08	  1	  1000	    48	1.505896241247388e-03	2.371373705661651e+02	4.245753053049073e+01
1.790000e+08	  1	  1000	   111	1.393232885202373e-03	2.371373705661651e+02	4.403843154797278e+01
1.800000e+08	  1	  1000	   361	1.995050652645907e-03	2.371373705661651e+02	4.560901687049629e+01
1.810000e+08	  1	  1000	   430	1.545072821129884e-03	2.371373705661651e+02	4.719090138382811e+01
1.820000e+08	  1	  1000	   979	1.721925862899745e-03	2.371373705661651e+02	4.877009683131810e+01
1.830000e+08	  1	  1000	   392	1.687595127937886e-03	2.371373705661651e+02	5.034587283494580e+01
1.840000e+08	  1	  1000	   488	1.185992430197285e-03	2.371373705661651e+02	5.192116499072425e+01
1.850000e+08	  1	  1000	   547	1.400772665833513e-03	2.371373705661651e+02	5.349370938772336e+01
1.860000e+08	  1	  1000	   842	1.536574935465353e-03	2.371373705661651e+02	5.507066634354242e+01
1.870000e+08	  1	  1000	   883	1.478192398376066e-03	2.371373705661651e+02	5.665013512933141e+01
collision No.23	2.947634e+02[yr]	i=1, j=883	r_ij=6.330086076100877e-05	radius[1]+radius[883]=6.338481524341289e-05
1.880000e+08	  1	  1000	   805	1.535356769621919e-03	2.371373705661651e+02	5.822535954778680e+01
1.890000e+08	  1	  1000	   463	1.828178844358508e-03	2.371373705661651e+02	5.980433008971486e+01
1.900000e+08	  1	  1000	   525	1.853425017763563e-03	2.371373705661651e+02	6.138205433877598e+01
1.910000e+08	  1	  1000	   316	1.621296935300569e-03	2.371373705661651e+02	6.296035981054546e+01
1.920000e+08	  1	  1000	   941	1.714239592373018e-03	2.371373705661651e+02	6.454100352420258e+01
1.930000e+08	  1	  1000	   295	1.834390201351722e-03	2.371373705661651e+02	6.612213884835816e+01
1.940000e+08	  1	  1000	   888	1.713456529791910e-03	2.371373705661651e+02	6.769578450166301e+01
1.950000e+08	  1	  1000	   461	1.552093737072063e-03	2.371373705661651e+02	6.927705515950008e+01
1.960000e+08	  1	  1000	   201	1.590248953479259e-03	2.371373705661651e+02	7.085416007618917e+01
1.970000e+08	  1	  1000	   540	1.268459661617498e-03	2.371373705661651e+02	7.243388998521945e+01
1.980000e+08	  1	  1000	   122	1.757469619000455e-03	2.371373705661651e+02	7.401250004416382e+01
1.990000e+08	  1	  1000	   961	1.193704438315565e-03	2.371373705661651e+02	7.558931838193782e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  1	  1000	   961	1.177752316531808e-03	2.371373705661651e+02	7.716648666708392e+01
collision No.24	3.154947e+02[yr]	i=1, j=680	r_ij=6.332972300540129e-05	radius[1]+radius[680]=6.338481524341289e-05
2.010000e+08	  1	  1000	   129	1.601852464676474e-03	2.371373705661651e+02	7.874372733376873e+01
2.020000e+08	  1	  1000	    14	1.623625757788112e-03	3.162277660168374e+02	1.225674383446893e+00
2.030000e+08	  1	  1000	    77	1.629834800426808e-03	3.162277660168374e+02	2.800490112810815e+00
2.040000e+08	  1	  1000	   478	1.990804695625024e-03	3.162277660168374e+02	4.370328994696541e+00
2.050000e+08	  1	  1000	   583	1.668004487105601e-03	3.162277660168374e+02	5.939685819007043e+00
2.060000e+08	  1	  1000	   248	1.573623313897385e-03	3.162277660168374e+02	7.514941900898515e+00
2.070000e+08	  1	  1000	   556	1.399403289877594e-03	3.162277660168374e+02	9.082349612599986e+00
