2.500000e+07	  1	  1000	   586	1.620440491045996e-03	3.162277660168376e+01	7.898734858232753e+00
2.600000e+07	  1	  1000	   214	1.471073501516557e-03	3.162277660168376e+01	9.476694205863408e+00
2.700000e+07	  1	  1000	   606	1.486871893583131e-03	4.216965034285818e+01	5.117115522199123e-01
collision No.1	4.406654e+01[yr]	i=1, j=439	r_ij=6.322333684481105e-05	radius[1]+radius[439]=6.338481524341289e-05
collision No.2	4.420317e+01[yr]	i=1, j=926	r_ij=6.333952574041245e-05	radius[1]+radius[926]=6.338481524341289e-05
2.800000e+07	  1	  1000	   295	1.557040061264127e-03	4.216965034285818e+01	2.084531084123285e+00
2.900000e+07	  1	  1000	   481	1.625278782222811e-03	4.216965034285818e+01	3.665219181488683e+00
3.000000e+07	  1	  1000	   527	1.457810623793693e-03	4.216965034285818e+01	5.245670878658732e+00
3.100000e+07	  1	  1000	   738	1.721671403270248e-03	4.216965034285818e+01	6.824028508792883e+00
3.200000e+07	  1	  1000	    41	1.368236034624575e-03	4.216965034285818e+01	8.405864025008798e+00
3.300000e+07	  1	  1000	   572	1.617959403890548e-03	4.216965034285818e+01	9.981369940292893e+00
3.400000e+07	  1	  1000	   791	1.622534859430089e-03	4.216965034285818e+01	1.156375525752873e+01
3.500000e+07	  1	  1000	   130	1.571725210386780e-03	4.216965034285818e+01	1.313922251349875e+01
3.600000e+07	  1	  1000	   743	1.672608408546441e-03	5.623413251903484e+01	6.567212588252465e-01
3.700000e+07	  1	  1000	   285	1.574816576234587e-03	5.623413251903484e+01	2.237576172753101e+00
3.800000e+07	  1	  1000	   104	1.651202578946651e-03	5.623413251903484e+01	3.816960627290212e+00
3.900000e+07	  1	  1000	    92	1.633859890661035e-03	5.623413251903484e+01	5.392783021478277e+00
4.000000e+07	  1	  1000	   590	1.665365939574518e-03	5.623413251903484e+01	6.971247966168771e+00
4.100000e+07	  1	  1000	   464	1.491355609636449e-03	5.623413251903484e+01	8.549407044321185e+00
4.200000e+07	  1	  1000	   389	1.598485130596984e-03	5.623413251903484e+01	1.013262988568687e+01
4.300000e+07	  1	  1000	   162	1.439673258206672e-03	5.623413251903484e+01	1.171332467918784e+01
4.400000e+07	  1	  1000	   709	1.616884978124075e-03	5.623413251903484e+01	1.329509410565340e+01
4.500000e+07	  1	  1000	   502	1.599858112591820e-03	5.623413251903484e+01	1.487128484456555e+01
4.600000e+07	  1	  1000	   402	1.574672146018578e-03	5.623413251903484e+01	1.645139664125366e+01
4.700000e+07	  1	  1000	   126	1.430895541624892e-03	5.623413251903484e+01	1.801905044726918e+01
4.800000e+07	  1	  1000	   185	1.833906339815115e-03	7.498942093324548e+01	8.462754952357543e-01
4.900000e+07	  1	  1000	   350	1.628515789621628e-03	7.498942093324548e+01	2.426825907488442e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	    71	1.270795525281763e-03	7.498942093324548e+01	4.003252724046642e+00
5.100000e+07	  1	  1000	   449	1.255847331523522e-03	7.498942093324548e+01	5.584692897310733e+00
5.200000e+07	  1	  1000	   278	1.537862744057027e-03	7.498942093324548e+01	7.167607278044508e+00
5.300000e+07	  1	  1000	   298	1.729242422718505e-03	7.498942093324548e+01	8.740274966471716e+00
5.400000e+07	  1	  1000	    64	1.639355400339467e-03	7.498942093324548e+01	1.032136587563525e+01
5.500000e+07	  1	  1000	   434	1.452839254853781e-03	7.498942093324548e+01	1.190075578518110e+01
5.600000e+07	  1	  1000	   118	1.281980081237752e-03	7.498942093324548e+01	1.348033764052087e+01
5.700000e+07	  1	  1000	   437	1.556446416619884e-03	7.498942093324548e+01	1.505416259921195e+01
5.800000e+07	  1	  1000	   939	1.784241026030128e-03	7.498942093324548e+01	1.662990735178196e+01
5.900000e+07	  1	  1000	   427	1.587710673960806e-03	7.498942093324548e+01	1.820731832580667e+01
6.000000e+07	  1	  1000	   397	1.644567245805277e-03	7.498942093324548e+01	1.978803430610435e+01
6.100000e+07	  1	  1000	   400	1.338363906125133e-03	7.498942093324548e+01	2.136487464126781e+01
6.200000e+07	  1	  1000	   392	1.404391749710603e-03	7.498942093324548e+01	2.293692279986091e+01
6.300000e+07	  1	  1000	    77	1.656883208667693e-03	7.498942093324548e+01	2.451121617590297e+01
6.400000e+07	  1	  1000	   710	1.709709813466887e-03	9.999999999999986e+01	1.081204957025726e+00
6.500000e+07	  1	  1000	   525	1.413937157509609e-03	9.999999999999986e+01	2.655574917047963e+00
6.600000e+07	  1	  1000	   303	1.738564538843142e-03	9.999999999999986e+01	4.232103606463093e+00
6.700000e+07	  1	  1000	   739	1.666189833243198e-03	9.999999999999986e+01	5.809386164513583e+00
6.800000e+07	  1	  1000	   985	1.455979771069230e-03	9.999999999999986e+01	7.386647554388829e+00
6.900000e+07	  1	  1000	   792	1.268947920919878e-03	9.999999999999986e+01	8.962541205067149e+00
7.000000e+07	  1	  1000	   935	1.383299236223967e-03	9.999999999999986e+01	1.054096337278713e+01
7.100000e+07	  1	  1000	   590	1.493219967904273e-03	9.999999999999986e+01	1.211751631374799e+01
7.200000e+07	  1	  1000	   852	1.555444887540815e-03	9.999999999999986e+01	1.369646424249812e+01
7.300000e+07	  1	  1000	   346	1.493413698303590e-03	9.999999999999986e+01	1.527529171409798e+01
7.400000e+07	  1	  1000	   568	1.331616771038701e-03	9.999999999999986e+01	1.685447584128891e+01
7.500000e+07	  1	  1000	   627	1.473028000642364e-03	9.999999999999986e+01	1.843211109220443e+01
7.600000e+07	  1	  1000	   398	1.501552287085064e-03	9.999999999999986e+01	2.001084703802026e+01
7.700000e+07	  1	  1000	   332	1.360141739631274e-03	9.999999999999986e+01	2.159110201324037e+01
7.800000e+07	  1	  1000	   175	1.446571284383224e-03	9.999999999999986e+01	2.316866691968617e+01
7.900000e+07	  1	  1000	   993	1.443272289641217e-03	9.999999999999986e+01	2.474905534010887e+01
8.000000e+07	  1	  1000	   338	1.282127904719770e-03	9.999999999999986e+01	2.633024959531911e+01
8.100000e+07	  1	  1000	  1001	1.652338031388154e-03	9.999999999999986e+01	2.791077799701186e+01
8.200000e+07	  1	  1000	   639	1.383396843465773e-03	9.999999999999986e+01	2.948589627075760e+01
8.300000e+07	  1	  1000	   771	2.001638567734283e-03	9.999999999999986e+01	3.106796268061358e+01
8.400000e+07	  1	  1000	   796	1.292085254199808e-03	9.999999999999986e+01	3.264369541144617e+01
8.500000e+07	  1	  1000	   473	1.565922996171019e-03	1.333521432163322e+02	8.699345967744903e-01
8.600000e+07	  1	  1000	   629	2.123711340981277e-03	1.333521432163322e+02	2.448085922704503e+00
8.700000e+07	  1	  1000	   319	1.590757223011000e-03	1.333521432163322e+02	4.029520540321471e+00
8.800000e+07	  1	  1000	   189	1.506473761758345e-03	1.333521432163322e+02	5.605499847362549e+00
8.900000e+07	  1	  1000	   954	1.683624738102227e-03	1.333521432163322e+02	7.185575794729599e+00
9.000000e+07	  1	  1000	   486	1.661520482640689e-03	1.333521432163322e+02	8.767076317662303e+00
9.100000e+07	  1	  1000	   191	1.460757669691822e-03	1.333521432163322e+02	1.034682721572900e+01
9.200000e+07	  1	  1000	   789	1.523635323196548e-03	1.333521432163322e+02	1.192730548848862e+01
9.300000e+07	  1	  1000	   903	1.555022961504451e-03	1.333521432163322e+02	1.350720818654473e+01
9.400000e+07	  1	  1000	   236	1.610309464749484e-03	1.333521432163322e+02	1.508485117131867e+01
9.500000e+07	  1	  1000	   424	1.512401361520902e-03	1.333521432163322e+02	1.666217721518859e+01
9.600000e+07	  1	  1000	   306	1.668112411296388e-03	1.333521432163322e+02	1.824304098528546e+01
9.700000e+07	  1	  1000	   154	1.727850105102447e-03	1.333521432163322e+02	1.982497102947248e+01
9.800000e+07	  1	  1000	   511	1.302917404427249e-03	1.333521432163322e+02	2.140543193718156e+01
9.900000e+07	  1	  1000	   318	1.519962196412022e-03	1.333521432163322e+02	2.298750496800914e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	  1000	   308	1.454337931652332e-03	1.333521432163322e+02	2.456707523747535e+01
1.010000e+08	  1	  1000	   579	1.770143985642062e-03	1.333521432163322e+02	2.614285105476926e+01
collision No.3	1.597529e+02[yr]	i=1, j=44	r_ij=6.328605912170724e-05	radius[1]+radius[44]=6.338481524341289e-05
1.020000e+08	  1	  1000	   998	1.716714380489004e-03	1.333521432163322e+02	2.771811964502561e+01
1.030000e+08	  1	  1000	   104	1.605374928091616e-03	1.333521432163322e+02	2.929582475953846e+01
1.040000e+08	  1	  1000	   642	1.689082642816263e-03	1.333521432163322e+02	3.087686695973259e+01
1.050000e+08	  1	  1000	   334	1.329913251789903e-03	1.333521432163322e+02	3.244624249525594e+01
1.060000e+08	  1	  1000	    72	1.702104368926048e-03	1.333521432163322e+02	3.401993043749461e+01
1.070000e+08	  1	  1000	    64	1.844867495698782e-03	1.333521432163322e+02	3.559932738708682e+01
1.080000e+08	  1	  1000	   228	1.526347115703279e-03	1.333521432163322e+02	3.717966089048428e+01
1.090000e+08	  1	  1000	   189	1.487008203537542e-03	1.333521432163322e+02	3.875933001954037e+01
1.100000e+08	  1	  1000	   155	2.035497571438337e-03	1.333521432163322e+02	4.033660922948530e+01
1.110000e+08	  1	  1000	   100	1.642597205577677e-03	1.333521432163322e+02	4.191184021829375e+01
1.120000e+08	  1	  1000	    23	1.268164852800107e-03	1.333521432163322e+02	4.348360602875675e+01
1.130000e+08	  1	  1000	   666	1.297994239843565e-03	1.778279410038920e+02	5.815314254541053e-01
1.140000e+08	  1	  1000	   783	1.463177862017595e-03	1.778279410038920e+02	2.160309262470568e+00
1.150000e+08	  1	  1000	    66	1.722401657849038e-03	1.778279410038920e+02	3.739046457634573e+00
1.160000e+08	  1	  1000	   797	1.829226451875052e-03	1.778279410038920e+02	5.319152589135638e+00
1.170000e+08	  1	  1000	   117	1.566433452578006e-03	1.778279410038920e+02	6.898943008248647e+00
1.180000e+08	  1	  1000	   949	1.729849319700318e-03	1.778279410038920e+02	8.477993876133324e+00
1.190000e+08	  1	  1000	   622	1.509213980931837e-03	1.778279410038920e+02	1.006085419316015e+01
1.200000e+08	  1	  1000	   110	1.616221621669035e-03	1.778279410038920e+02	1.164051481269495e+01
1.210000e+08	  1	  1000	   365	1.603034184665762e-03	1.778279410038920e+02	1.321954037944149e+01
1.220000e+08	  1	  1000	   877	1.592833115953137e-03	1.778279410038920e+02	1.479536431430074e+01
1.230000e+08	  1	  1000	   591	2.064199203390043e-03	1.778279410038920e+02	1.637104343269449e+01
1.240000e+08	  1	  1000	   352	1.420466913291909e-03	1.778279410038920e+02	1.795169639443595e+01
1.250000e+08	  1	  1000	   319	1.492712911493986e-03	1.778279410038920e+02	1.952894314809924e+01
1.260000e+08	  1	  1000	   744	1.508375330186808e-03	1.778279410038920e+02	2.110921352039127e+01
1.270000e+08	  1	  1000	   608	1.307352343130624e-03	1.778279410038920e+02	2.268530927913981e+01
1.280000e+08	  1	  1000	   710	1.459656364835062e-03	1.778279410038920e+02	2.426395527342614e+01
1.290000e+08	  1	  1000	   218	1.763684672541631e-03	1.778279410038920e+02	2.584444888269141e+01
1.300000e+08	  1	  1000	   373	1.498744377309785e-03	1.778279410038920e+02	2.742124605112017e+01
1.310000e+08	  1	  1000	   338	1.425659732516779e-03	1.778279410038920e+02	2.899789941952907e+01
1.320000e+08	  1	  1000	   709	1.452023942246914e-03	1.778279410038920e+02	3.057626468563715e+01
1.330000e+08	  1	  1000	   238	1.737216924940452e-03	1.778279410038920e+02	3.215728840637282e+01
collision No.4	2.115098e+02[yr]	i=1, j=805	r_ij=6.333594364129069e-05	radius[1]+radius[805]=6.338481524341289e-05
1.340000e+08	  1	  1000	   324	1.790205088699284e-03	1.778279410038920e+02	3.372899890199264e+01
1.350000e+08	  1	  1000	   490	1.637160056019940e-03	1.778279410038920e+02	3.531081829565917e+01
1.360000e+08	  1	  1000	    14	1.614703297894330e-03	1.778279410038920e+02	3.687971762786469e+01
1.370000e+08	  1	  1000	   527	1.795931741809926e-03	1.778279410038920e+02	3.845130551452668e+01
1.380000e+08	  1	  1000	   357	1.627052347789613e-03	1.778279410038920e+02	4.003113035621890e+01
1.390000e+08	  1	  1000	    53	1.565190128211710e-03	1.778279410038920e+02	4.161185556948052e+01
1.400000e+08	  1	  1000	   496	1.298051657024568e-03	1.778279410038920e+02	4.319149346548566e+01
1.410000e+08	  1	  1000	   259	1.428652571010914e-03	1.778279410038920e+02	4.477224978746479e+01
1.420000e+08	  1	  1000	   240	1.750992203837278e-03	1.778279410038920e+02	4.635185682944189e+01
1.430000e+08	  1	  1000	   632	1.503316289924423e-03	1.778279410038920e+02	4.793215541496075e+01
1.440000e+08	  1	  1000	   767	1.378825163757734e-03	1.778279410038920e+02	4.951371477408450e+01
1.450000e+08	  1	  1000	   838	2.120038058875488e-03	1.778279410038920e+02	5.109385688669072e+01
1.460000e+08	  1	  1000	   754	1.216563112543443e-03	1.778279410038920e+02	5.267529655949206e+01
1.470000e+08	  1	  1000	   194	1.483814074716685e-03	1.778279410038920e+02	5.424991209195459e+01
1.480000e+08	  1	  1000	   601	1.544823536535492e-03	1.778279410038920e+02	5.583105518241345e+01
1.490000e+08	  1	  1000	   247	1.443438444549756e-03	1.778279410038920e+02	5.740763661847583e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  1	  1000	   141	1.413664824796907e-03	1.778279410038920e+02	5.898723606479374e+01
1.510000e+08	  1	  1000	   362	1.684085836428635e-03	2.371373705661651e+02	1.254154608201424e+00
1.520000e+08	  1	  1000	   897	1.540258626267923e-03	2.371373705661651e+02	2.830263070899029e+00
1.530000e+08	  1	  1000	   794	1.260897349951072e-03	2.371373705661651e+02	4.412391922592405e+00
1.540000e+08	  1	  1000	   976	1.400240365189587e-03	2.371373705661651e+02	5.989981138364041e+00
1.550000e+08	  1	  1000	    85	1.443619484626498e-03	2.371373705661651e+02	7.570093980994574e+00
1.560000e+08	  1	  1000	   562	1.417081689830913e-03	2.371373705661651e+02	9.142109616694450e+00
1.570000e+08	  1	  1000	   230	1.637203634547905e-03	2.371373705661651e+02	1.072561197051497e+01
1.580000e+08	  1	  1000	    62	1.435564677104948e-03	2.371373705661651e+02	1.230450535934598e+01
1.590000e+08	  1	  1000	    15	1.436090734142441e-03	2.371373705661651e+02	1.388200727686922e+01
1.600000e+08	  1	  1000	   862	1.371115399914386e-03	2.371373705661651e+02	1.545811403240360e+01
1.610000e+08	  1	  1000	    58	1.513215569839945e-03	2.371373705661651e+02	1.703567283154559e+01
1.620000e+08	  1	  1000	     3	2.023150375690861e-03	2.371373705661651e+02	1.861604411218530e+01
1.630000e+08	  1	  1000	   138	1.598601276245125e-03	2.371373705661651e+02	2.019450523661924e+01
1.640000e+08	  1	  1000	   703	1.407260049467477e-03	2.371373705661651e+02	2.177268441149194e+01
1.650000e+08	  1	  1000	   340	1.002939577739348e-03	2.371373705661651e+02	2.334209926581093e+01
collision No.5	2.614918e+02[yr]	i=1, j=443	r_ij=6.332510940112304e-05	radius[1]+radius[443]=6.338481524341289e-05
1.660000e+08	  1	  1000	   196	1.599264806256215e-03	2.371373705661651e+02	2.490782838501268e+01
1.670000e+08	  1	  1000	   818	1.496643286286833e-03	2.371373705661651e+02	2.648841769261034e+01
1.680000e+08	  1	  1000	   647	1.555258132368172e-03	2.371373705661651e+02	2.806749059795140e+01
1.690000e+08	  1	  1000	   734	1.790181645280742e-03	2.371373705661651e+02	2.964594279509784e+01
1.700000e+08	  1	  1000	   343	1.862896514590257e-03	2.371373705661651e+02	3.122483020505488e+01
1.710000e+08	  1	  1000	   101	1.699267355732365e-03	2.371373705661651e+02	3.280461623600580e+01
1.720000e+08	  1	  1000	   320	1.614519386560308e-03	2.371373705661651e+02	3.438545037868501e+01
1.730000e+08	  1	  1000	   629	1.957679726661978e-03	2.371373705661651e+02	3.596219168345331e+01
1.740000e+08	  1	  1000	   864	1.641362905866308e-03	2.371373705661651e+02	3.754403221696313e+01
1.750000e+08	  1	  1000	   952	1.700087686990593e-03	2.371373705661651e+02	3.912397259544802e+01
1.760000e+08	  1	  1000	   999	1.731725061069262e-03	2.371373705661651e+02	4.070003180355824e+01
1.770000e+08	  1	  1000	   772	1.402771265812930e-03	2.371373705661651e+02	4.228204169556601e+01
1.780000e+08	  1	  1000	   945	1.636389400087965e-03	2.371373705661651e+02	4.386109135329053e+01
1.790000e+08	  1	  1000	    79	1.565552351641878e-03	2.371373705661651e+02	4.544253247755043e+01
1.800000e+08	  1	  1000	    70	1.834631331316740e-03	2.371373705661651e+02	4.702104039392599e+01
1.810000e+08	  1	  1000	   173	1.784281990553012e-03	2.371373705661651e+02	4.859617796306613e+01
1.820000e+08	  1	  1000	   809	1.190956686438340e-03	2.371373705661651e+02	5.017388724368577e+01
1.830000e+08	  1	  1000	   463	1.807736515757654e-03	2.371373705661651e+02	5.175638032519838e+01
1.840000e+08	  1	  1000	   742	1.484375459223841e-03	2.371373705661651e+02	5.333627976932059e+01
1.850000e+08	  1	  1000	   711	1.420580485461999e-03	2.371373705661651e+02	5.491750023114976e+01
1.860000e+08	  1	  1000	   811	1.988344092989884e-03	2.371373705661651e+02	5.649734597606496e+01
1.870000e+08	  1	  1000	   134	1.692210112073214e-03	2.371373705661651e+02	5.807898604626007e+01
1.880000e+08	  1	  1000	   472	1.547450622742128e-03	2.371373705661651e+02	5.966211620698289e+01
1.890000e+08	  1	  1000	  1000	1.656754156775217e-03	2.371373705661651e+02	6.124279036849563e+01
1.900000e+08	  1	  1000	   286	1.679698707066278e-03	2.371373705661651e+02	6.282118710945304e+01
1.910000e+08	  1	  1000	   123	2.144201608585979e-03	2.371373705661651e+02	6.440092949448376e+01
1.920000e+08	  1	  1000	   932	1.658726805425225e-03	2.371373705661651e+02	6.598211348882289e+01
1.930000e+08	  1	  1000	   895	1.408143179945105e-03	2.371373705661651e+02	6.756451134196877e+01
1.940000e+08	  1	  1000	   872	1.610306794441251e-03	2.371373705661651e+02	6.914658968460780e+01
1.950000e+08	  1	  1000	   580	1.618747004819756e-03	2.371373705661651e+02	7.072697024391766e+01
1.960000e+08	  1	  1000	   569	1.910791397700475e-03	2.371373705661651e+02	7.230524991866022e+01
1.970000e+08	  1	  1000	   964	1.648215323503874e-03	2.371373705661651e+02	7.388715162808582e+01
1.980000e+08	  1	  1000	   276	1.261530854971756e-03	2.371373705661651e+02	7.546650107826757e+01
1.990000e+08	  1	  1000	   428	1.195026833159268e-03	2.371373705661651e+02	7.704088852630244e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  1	  1000	   617	1.415520697931699e-03	2.371373705661651e+02	7.862020678985527e+01
2.010000e+08	  1	  1000	   677	1.276438192241846e-03	3.162277660168374e+02	1.110017333336769e+00
2.020000e+08	  1	  1000	   304	1.487020008023800e-03	3.162277660168374e+02	2.690123973938265e+00
2.030000e+08	  1	  1000	   476	1.333302962391160e-03	3.162277660168374e+02	4.269173474548807e+00
2.040000e+08	  1	  1000	   626	4.618281435008353e-04	3.162277660168374e+02	5.851699253575647e+00
2.050000e+08	  1	  1000	    72	1.768440128215025e-03	3.162277660168374e+02	7.431495121968434e+00
2.060000e+08	  1	  1000	    16	1.260284382044149e-03	3.162277660168374e+02	9.013475300778000e+00
2.070000e+08	  1	  1000	   956	1.372456636869126e-03	3.162277660168374e+02	1.059247330687835e+01
2.080000e+08	  1	  1000	   889	1.338330928916557e-03	3.162277660168374e+02	1.217345319260927e+01
2.090000e+08	  1	  1000	   574	1.553114973431839e-03	3.162277660168374e+02	1.375310890079425e+01
2.100000e+08	  1	  1000	   633	1.478607305605238e-03	3.162277660168374e+02	1.532591123957747e+01
2.110000e+08	  1	  1000	   712	1.381398581979504e-03	3.162277660168374e+02	1.690662258031091e+01
2.120000e+08	  1	  1000	   642	1.802897663240541e-03	3.162277660168374e+02	1.848351434379402e+01
2.130000e+08	  1	  1000	   561	2.109499624764623e-03	3.162277660168374e+02	2.006273027893099e+01
2.140000e+08	  1	  1000	   524	1.595219629138688e-03	3.162277660168374e+02	2.163362885171447e+01
2.150000e+08	  1	  1000	   480	1.544874774331624e-03	3.162277660168374e+02	2.321483503379026e+01
2.160000e+08	  1	  1000	   726	1.469845823115121e-03	3.162277660168374e+02	2.479468828604127e+01
2.170000e+08	  1	  1000	   127	1.727425815919727e-03	3.162277660168374e+02	2.637175034332479e+01
2.180000e+08	  1	  1000	   376	1.582020870969639e-03	3.162277660168374e+02	2.795326409880075e+01
2.190000e+08	  1	  1000	   202	1.676123011950548e-03	3.162277660168374e+02	2.953196652673050e+01
2.200000e+08	  1	  1000	   612	1.592251532471502e-03	3.162277660168374e+02	3.111026229435891e+01
2.210000e+08	  1	  1000	   342	1.583705846602063e-03	3.162277660168374e+02	3.268856331595628e+01
2.220000e+08	  1	  1000	   991	1.811411094690788e-03	3.162277660168374e+02	3.427012891009255e+01
2.230000e+08	  1	  1000	   361	1.617960735326702e-03	3.162277660168374e+02	3.584910417472530e+01
2.240000e+08	  1	  1000	   592	1.099872331389135e-03	3.162277660168374e+02	3.742874544744677e+01
2.250000e+08	  1	  1000	   775	1.636813197288585e-03	3.162277660168374e+02	3.900821393018173e+01
2.260000e+08	  1	  1000	   647	1.524199140386784e-03	3.162277660168374e+02	4.058739213370797e+01
2.270000e+08	  1	  1000	    28	1.215221594524385e-03	3.162277660168374e+02	4.215821328005600e+01
2.280000e+08	  1	  1000	   849	1.579328635667401e-03	3.162277660168374e+02	4.373448297916851e+01
2.290000e+08	  1	  1000	   385	1.231036363912279e-03	3.162277660168374e+02	4.531419268650116e+01
2.300000e+08	  1	  1000	   377	1.550141989631623e-03	3.162277660168374e+02	4.688574975260246e+01
2.310000e+08	  1	  1000	   508	1.560588389380918e-03	3.162277660168374e+02	4.846359697187133e+01
2.320000e+08	  1	  1000	   483	1.468618242510348e-03	3.162277660168374e+02	5.004398237069856e+01
collision No.6	3.675631e+02[yr]	i=1, j=887	r_ij=6.323007473145977e-05	radius[1]+radius[887]=6.338481524341289e-05
2.330000e+08	  1	  1000	   228	1.597941725099979e-03	3.162277660168374e+02	5.161815334088739e+01
2.340000e+08	  1	  1000	   202	1.364482255316753e-03	3.162277660168374e+02	5.319725888130323e+01
2.350000e+08	  1	  1000	   602	1.570133642166102e-03	3.162277660168374e+02	5.477620872037573e+01
collision No.7	3.715226e+02[yr]	i=1, j=851	r_ij=6.331015138441244e-05	radius[1]+radius[851]=6.338481524341289e-05
2.360000e+08	  1	  1000	   510	1.369773095035466e-03	3.162277660168374e+02	5.635371005261415e+01
2.370000e+08	  1	  1000	   692	1.220050967366428e-03	3.162277660168374e+02	5.793115048198163e+01
2.380000e+08	  1	  1000	   648	1.310729255076785e-03	3.162277660168374e+02	5.951265236401142e+01
2.390000e+08	  1	  1000	   496	1.243455106090319e-03	3.162277660168374e+02	6.108641479333048e+01
2.400000e+08	  1	  1000	   257	1.919701954860185e-03	3.162277660168374e+02	6.266393831091902e+01
