2.900000e+06	  3	  3000	   390	1.938512682615294e-03	1.333521432163323e+00	1.187148728216798e-01
3.000000e+06	  3	  3000	  2937	1.360020905985922e-03	1.333521432163323e+00	1.668588342469360e-01
3.100000e+06	  3	  3000	   304	1.204606496327228e-03	1.333521432163323e+00	2.148324375725686e-01
3.200000e+06	  3	  3000	   865	1.533739279152396e-03	1.333521432163323e+00	2.631842131444447e-01
3.300000e+06	  3	  3000	  2768	1.410613163130539e-03	1.333521432163323e+00	3.117836503097315e-01
3.400000e+06	  3	  3000	   978	1.324414407768760e-03	1.333521432163323e+00	3.596447731589293e-01
3.500000e+06	  3	  3000	   820	1.834323938955341e-03	1.333521432163323e+00	4.076702885896898e-01
3.600000e+06	  3	  3000	   363	1.524018867203565e-03	1.778279410038922e+00	9.949288338655252e-03
3.700000e+06	  3	  3000	  2433	1.394227569524936e-03	1.778279410038922e+00	5.375988750774133e-02
3.800000e+06	  3	  3000	   300	1.557171450396122e-03	1.778279410038922e+00	9.801715007509160e-02
3.900000e+06	  3	  3000	  1871	2.134874074317576e-03	1.778279410038922e+00	1.418655502820656e-01
4.000000e+06	  3	  3000	     2	3.346267129631343e-06	1.778279410038922e+00	1.852485186351006e-01
4.100000e+06	  3	  3000	  1653	1.166079339740185e-03	1.778279410038922e+00	2.292178898035173e-01
4.200000e+06	  3	  3000	  1256	2.003132007456129e-03	1.778279410038922e+00	2.734483912734996e-01
4.300000e+06	  3	  3000	  1744	1.263850734456777e-03	1.778279410038922e+00	3.177196024895820e-01
4.400000e+06	  3	  3000	  1659	1.541355281553006e-03	1.778279410038922e+00	3.619621708835308e-01
collision No.3	2.168730e+00[yr]	i=3, j=903	r_ij=6.327941594236730e-05	radius[3]+radius[903]=6.338481524341289e-05
4.500000e+06	  3	  3000	  2558	1.405773166159673e-03	1.778279410038922e+00	4.058869210449555e-01
4.600000e+06	  3	  3000	  1912	1.299820651517316e-03	1.778279410038922e+00	4.493106573516004e-01
4.700000e+06	  3	  3000	  2041	1.334419258567508e-03	1.778279410038922e+00	4.931352650537193e-01
4.800000e+06	  3	  3000	   772	2.565752733064173e-06	1.778279410038922e+00	5.349680412423178e-01
4.900000e+06	  3	  3000	   796	1.583133936109254e-03	1.778279410038922e+00	5.774274349713853e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	  2185	1.210542138943625e-03	2.371373705661654e+00	2.752744759596451e-02
5.100000e+06	  3	  3000	   135	1.793376463150316e-03	2.371373705661654e+00	7.173510113262882e-02
5.200000e+06	  3	  3000	  1425	1.753972027562153e-03	2.371373705661654e+00	1.160082446826130e-01
5.300000e+06	  3	  3000	  1462	1.996057956343049e-03	2.371373705661654e+00	1.584196084726429e-01
5.400000e+06	  3	  3000	   793	1.680708783813714e-03	2.371373705661654e+00	2.025611346840874e-01
5.500000e+06	  3	  3000	  2473	1.386069514272788e-03	2.371373705661654e+00	2.457307788243170e-01
5.600000e+06	  3	  3000	  1086	2.049400891229482e-03	2.371373705661654e+00	2.887775863425269e-01
5.700000e+06	  3	  3000	  1752	1.999469352536487e-03	2.371373705661654e+00	3.330935204922439e-01
5.800000e+06	  3	  3000	   739	1.520082189807081e-03	2.371373705661654e+00	3.775030783503575e-01
5.900000e+06	  3	  3000	   772	3.593816759065472e-06	2.371373705661654e+00	4.216790231365028e-01
6.000000e+06	  3	  3000	  2152	2.087820507630769e-03	2.371373705661654e+00	4.645502764304519e-01
6.100000e+06	  3	  3000	     2	5.617852878488156e-07	2.371373705661654e+00	5.077327445865281e-01
6.200000e+06	  3	  3000	   402	1.105220575530057e-03	2.371373705661654e+00	5.517344669376385e-01
6.300000e+06	  3	  3000	   992	1.765979831482958e-03	2.371373705661654e+00	5.964349381398312e-01
6.400000e+06	  3	  3000	   195	2.097331185681893e-03	2.371373705661654e+00	6.400295649118405e-01
6.500000e+06	  3	  3000	  2477	2.105654260086983e-03	2.371373705661654e+00	6.844792829551475e-01
6.600000e+06	  3	  3000	  2340	1.358833490185008e-03	2.371373705661654e+00	7.286982575990546e-01
6.700000e+06	  3	  3000	   772	5.924010676835910e-07	2.371373705661654e+00	7.725684542750978e-01
6.800000e+06	  3	  3000	   495	1.436113520682419e-03	3.162277660168377e+00	2.501211485428554e-02
6.900000e+06	  3	  3000	   772	1.051276443805062e-06	3.162277660168377e+00	6.908289415464607e-02
7.000000e+06	  3	  3000	   783	1.958822116862523e-03	3.162277660168377e+00	1.139531593286882e-01
7.100000e+06	  3	  3000	  2383	1.822885919245906e-03	3.162277660168377e+00	1.587680065870755e-01
7.200000e+06	  3	  3000	   568	1.541606649612973e-03	3.162277660168377e+00	2.040073779208033e-01
7.300000e+06	  3	  3000	  1412	1.847526160561655e-03	3.162277660168377e+00	2.465692375960464e-01
7.400000e+06	  3	  3000	  2605	1.907010303678181e-03	3.162277660168377e+00	2.921179662277444e-01
collision No.4	3.468810e+00[yr]	i=1, j=1067	r_ij=6.324299663953078e-05	radius[1]+radius[1067]=6.338481524341289e-05
7.500000e+06	  3	  3000	   489	1.791825312654746e-03	3.162277660168377e+00	3.372572379147917e-01
7.600000e+06	  3	  3000	  1327	1.532530222701280e-03	3.162277660168377e+00	3.826523363152650e-01
7.700000e+06	  3	  3000	  2783	1.822923558906704e-03	3.162277660168377e+00	4.282167574286123e-01
7.800000e+06	  3	  3000	  1113	1.297837807182897e-03	3.162277660168377e+00	4.731718652148867e-01
7.900000e+06	  3	  3000	   468	1.919641609003624e-03	3.162277660168377e+00	5.182167427770185e-01
8.000000e+06	  3	  3000	  2065	1.471983734348832e-03	3.162277660168377e+00	5.627644200374787e-01
8.100000e+06	  3	  3000	  2966	1.449340011269180e-03	3.162277660168377e+00	6.085228777211906e-01
8.200000e+06	  3	  3000	  1421	1.427478616980884e-03	3.162277660168377e+00	6.543753700447067e-01
8.300000e+06	  3	  3000	   270	1.238707960507618e-04	3.162277660168377e+00	6.994390808010179e-01
8.400000e+06	  3	  3000	  1377	1.460818808085502e-03	3.162277660168377e+00	7.449407910266249e-01
8.500000e+06	  3	  3000	   404	1.473018040855675e-03	3.162277660168377e+00	7.891469957831357e-01
8.600000e+06	  3	  3000	  1493	1.580552768469898e-03	3.162277660168377e+00	8.350403207391635e-01
8.700000e+06	  3	  3000	  1789	1.322754207409846e-03	3.162277660168377e+00	8.787839523014624e-01
8.800000e+06	  3	  3000	  2955	1.862700800372205e-03	3.162277660168377e+00	9.239107703958149e-01
8.900000e+06	  3	  3000	  1525	1.735980456195809e-03	3.162277660168377e+00	9.692374167272344e-01
9.000000e+06	  3	  3000	   113	1.354161503217744e-03	3.162277660168377e+00	1.014780604744679e+00
9.100000e+06	  3	  3000	  2942	1.385978698738503e-03	4.216965034285820e+00	3.723212538270240e-03
9.200000e+06	  3	  3000	  2043	1.803199725370987e-03	4.216965034285820e+00	4.986867459762277e-02
9.300000e+06	  3	  3000	  2815	1.211299900610193e-03	4.216965034285820e+00	9.592399712041616e-02
9.400000e+06	  3	  3000	  2000	1.585350234915209e-03	4.216965034285820e+00	1.417391250422569e-01
9.500000e+06	  3	  3000	   953	1.322914166296496e-03	4.216965034285820e+00	1.879229173717396e-01
9.600000e+06	  3	  3000	   772	1.121848770432565e-06	4.216965034285820e+00	2.346441971262730e-01
9.700000e+06	  3	  3000	   772	2.584096887166637e-06	4.216965034285820e+00	2.813386535859955e-01
9.800000e+06	  3	  3000	  1945	1.763261271790776e-03	4.216965034285820e+00	3.279578725699338e-01
9.900000e+06	  3	  3000	    53	2.154420184375058e-03	4.216965034285820e+00	3.745390843272020e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  3000	   772	1.290751467843609e-05	4.216965034285820e+00	4.209161942887972e-01
1.010000e+07	  3	  3000	   397	1.629510333464616e-03	4.216965034285820e+00	4.669978797548421e-01
collision No.5	4.725118e+00[yr]	i=1, j=2755	r_ij=6.337840974794117e-05	radius[1]+radius[2755]=6.338481524341289e-05
1.020000e+07	  3	  3000	   848	1.951661857310184e-03	4.216965034285820e+00	5.120244445916620e-01
1.030000e+07	  3	  3000	   772	2.140276802231666e-05	4.216965034285820e+00	5.580887707852070e-01
1.040000e+07	  3	  3000	   359	1.277984378261534e-03	4.216965034285820e+00	6.030640411082808e-01
1.050000e+07	  3	  3000	  1959	1.404056480613780e-03	4.216965034285820e+00	6.491020375314175e-01
1.060000e+07	  3	  3000	   587	1.358274794971188e-03	4.216965034285820e+00	6.947224397181866e-01
1.070000e+07	  3	  3000	  1505	1.651941053015561e-03	4.216965034285820e+00	7.398493276590630e-01
1.080000e+07	  3	  3000	  2648	1.461015174185244e-03	4.216965034285820e+00	7.846592366441766e-01
1.090000e+07	  3	  3000	  1669	1.437821585118193e-03	4.216965034285820e+00	8.301602605742323e-01
1.100000e+07	  3	  3000	  2402	2.043257801675963e-03	4.216965034285820e+00	8.765154236506759e-01
1.110000e+07	  3	  3000	  1370	1.342496617742533e-03	4.216965034285820e+00	9.229613740739399e-01
1.120000e+07	  3	  3000	  2203	1.467952694859498e-03	4.216965034285820e+00	9.694202679212317e-01
1.130000e+07	  3	  3000	   473	1.223435112536519e-03	4.216965034285820e+00	1.015309769954187e+00
1.140000e+07	  3	  3000	  2827	1.399505626347142e-03	4.216965034285820e+00	1.061644826659393e+00
1.150000e+07	  3	  3000	   894	1.425370788546016e-03	4.216965034285820e+00	1.107928021450879e+00
1.160000e+07	  3	  3000	  2981	1.805779453416362e-03	4.216965034285820e+00	1.153599568289092e+00
1.170000e+07	  3	  3000	  2985	1.712901719580354e-03	4.216965034285820e+00	1.198855116070151e+00
1.180000e+07	  3	  3000	  2463	1.302963698208230e-03	4.216965034285820e+00	1.245239245870339e+00
1.190000e+07	  3	  3000	  1723	1.281886043068160e-03	4.216965034285820e+00	1.291710653954722e+00
1.200000e+07	  3	  3000	  1092	1.746660926330207e-03	4.216965034285820e+00	1.338149425778096e+00
1.210000e+07	  3	  3000	  2562	2.071662875411624e-03	4.216965034285820e+00	1.384397668387172e+00
1.220000e+07	  3	  3000	   772	1.722403197696634e-06	5.623413251903486e+00	2.428356225109420e-02
1.230000e+07	  3	  3000	   732	1.988310577269905e-03	5.623413251903486e+00	7.211115281014675e-02
1.240000e+07	  3	  3000	  1206	1.329304102494649e-03	5.623413251903486e+00	1.202751056994656e-01
1.250000e+07	  3	  3000	   709	2.114218082927909e-03	5.623413251903486e+00	1.682411858173421e-01
1.260000e+07	  3	  3000	  2581	1.694173664491436e-03	5.623413251903486e+00	2.154853567009362e-01
1.270000e+07	  3	  3000	  1994	1.496012306438949e-03	5.623413251903486e+00	2.631874318639488e-01
1.280000e+07	  3	  3000	  1396	1.973927903996650e-03	5.623413251903486e+00	3.114977701540935e-01
1.290000e+07	  3	  3000	  2230	1.506592914921527e-03	5.623413251903486e+00	3.593239673216042e-01
1.300000e+07	  3	  3000	  2274	2.175555460640553e-03	5.623413251903486e+00	4.076903119577820e-01
1.310000e+07	  3	  3000	  2292	1.639127962504604e-03	5.623413251903486e+00	4.559970820255675e-01
1.320000e+07	  3	  3000	   772	8.314861665657624e-06	5.623413251903486e+00	5.042386541143823e-01
1.330000e+07	  3	  3000	  1115	1.293062100099159e-03	5.623413251903486e+00	5.515588696625758e-01
1.340000e+07	  3	  3000	  1439	1.395851208531041e-03	5.623413251903486e+00	5.994849444481352e-01
1.350000e+07	  3	  3000	  2897	1.991207923132586e-03	5.623413251903486e+00	6.472465890694449e-01
1.360000e+07	  3	  3000	  2663	2.045377642629606e-03	5.623413251903486e+00	6.938801122410208e-01
1.370000e+07	  3	  3000	     2	1.135946875631543e-04	5.623413251903486e+00	7.421108948608685e-01
1.380000e+07	  3	  3000	  2181	1.526304236321057e-03	5.623413251903486e+00	7.904226585837328e-01
1.390000e+07	  3	  3000	   420	1.222818568868482e-03	5.623413251903486e+00	8.386186890576963e-01
1.400000e+07	  3	  3000	  1772	1.843463132701692e-03	5.623413251903486e+00	8.860910222353366e-01
1.410000e+07	  3	  3000	   386	1.396011850530743e-03	5.623413251903486e+00	9.336075287185371e-01
1.420000e+07	  3	  3000	  2791	1.641903840691965e-03	5.623413251903486e+00	9.803233998697293e-01
1.430000e+07	  3	  3000	  1977	1.654641504290160e-03	5.623413251903486e+00	1.027967295565623e+00
1.440000e+07	  3	  3000	   371	1.697818407118999e-03	5.623413251903486e+00	1.075532594527676e+00
1.450000e+07	  3	  3000	  2214	1.186124113096201e-03	5.623413251903486e+00	1.123285881147994e+00
1.460000e+07	  3	  3000	  1305	1.169649591312639e-03	5.623413251903486e+00	1.170498969693603e+00
1.470000e+07	  3	  3000	  2957	1.592499581367668e-03	5.623413251903486e+00	1.218664584496123e+00
1.480000e+07	  3	  3000	  1670	2.024006249840560e-03	5.623413251903486e+00	1.266386820597812e+00
1.490000e+07	  3	  3000	  1201	1.344668978044298e-03	5.623413251903486e+00	1.313908777529984e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  3000	  2115	1.308776040713960e-03	5.623413251903486e+00	1.361724805804628e+00
1.510000e+07	  3	  3000	   379	1.820116828377524e-03	5.623413251903486e+00	1.409588866370354e+00
1.520000e+07	  3	  3000	  1397	1.325106384691524e-03	5.623413251903486e+00	1.457000250640120e+00
1.530000e+07	  3	  3000	  2429	1.956300473084175e-03	5.623413251903486e+00	1.504979605671334e+00
1.540000e+07	  3	  3000	   772	7.095682946460090e-06	5.623413251903486e+00	1.553008192142646e+00
1.550000e+07	  3	  3000	   772	6.341458899023588e-06	5.623413251903486e+00	1.600680900908851e+00
1.560000e+07	  3	  3000	  2615	1.506218834162941e-03	5.623413251903486e+00	1.647933401822994e+00
1.570000e+07	  3	  3000	  2680	1.964858027137040e-03	5.623413251903486e+00	1.695837400355893e+00
1.580000e+07	  3	  3000	  2883	1.356803411943078e-03	5.623413251903486e+00	1.743806871530824e+00
1.590000e+07	  3	  3000	  2551	1.239632685261195e-03	5.623413251903486e+00	1.791468092540559e+00
1.600000e+07	  3	  3000	  1396	1.944179604620922e-03	5.623413251903486e+00	1.839014476069007e+00
1.610000e+07	  3	  3000	   633	1.746080953234163e-03	7.498942093324552e+00	9.854354065588444e-03
1.620000e+07	  3	  3000	  2311	1.257605854634710e-03	7.498942093324552e+00	5.770253756024628e-02
1.630000e+07	  3	  3000	  2748	1.371371222108637e-03	7.498942093324552e+00	1.022570606722156e-01
1.640000e+07	  3	  3000	  2998	1.906393132894995e-03	7.498942093324552e+00	1.502997788664745e-01
1.650000e+07	  3	  3000	     2	2.091785071026665e-06	7.498942093324552e+00	1.988283741982653e-01
1.660000e+07	  3	  3000	  2351	2.059312669132706e-03	7.498942093324552e+00	2.457454003379275e-01
1.670000e+07	  3	  3000	  1124	1.291638259431731e-03	7.498942093324552e+00	2.930870159934027e-01
1.680000e+07	  3	  3000	  1583	1.879163165961258e-03	7.498942093324552e+00	3.406740130634562e-01
1.690000e+07	  3	  3000	  2103	2.099519863953200e-03	7.498942093324552e+00	3.859386213084612e-01
1.700000e+07	  3	  3000	  1742	1.653193199016094e-03	7.498942093324552e+00	4.333849086175655e-01
1.710000e+07	  3	  3000	    55	1.229487588145294e-03	7.498942093324552e+00	4.811259178388950e-01
1.720000e+07	  3	  3000	  2350	1.271768036222460e-03	7.498942093324552e+00	5.287894938155309e-01
1.730000e+07	  3	  3000	  1629	1.721307788091460e-03	7.498942093324552e+00	5.756584477833507e-01
1.740000e+07	  3	  3000	  2870	1.517044386781789e-03	7.498942093324552e+00	6.230015171569954e-01
1.750000e+07	  3	  3000	   772	5.263599636449298e-06	7.498942093324552e+00	6.705653234438697e-01
1.760000e+07	  3	  3000	  2499	1.752733529863237e-03	7.498942093324552e+00	7.178717978642376e-01
1.770000e+07	  3	  3000	  2491	1.634147343203320e-03	7.498942093324552e+00	7.641676507312165e-01
1.780000e+07	  3	  3000	  2687	1.460509646751270e-03	7.498942093324552e+00	8.114638855692593e-01
1.790000e+07	  3	  3000	   725	1.629888977894893e-03	7.498942093324552e+00	8.592150369273367e-01
1.800000e+07	  3	  3000	  2509	2.092039711936341e-03	7.498942093324552e+00	9.070091918158335e-01
1.810000e+07	  3	  3000	  2404	1.227876822261216e-03	7.498942093324552e+00	9.547690353572637e-01
1.820000e+07	  3	  3000	  1069	1.772722645963095e-03	7.498942093324552e+00	1.001565716648311e+00
1.830000e+07	  3	  3000	  1113	1.275252822423110e-03	7.498942093324552e+00	1.049112363624978e+00
1.840000e+07	  3	  3000	  1435	1.547433549512529e-03	7.498942093324552e+00	1.096352934876848e+00
1.850000e+07	  3	  3000	  1468	1.408609505260232e-03	7.498942093324552e+00	1.141181767794356e+00
1.860000e+07	  3	  3000	     1	5.991894045514393e-06	7.498942093324552e+00	1.187721213183105e+00
1.870000e+07	  3	  3000	  1699	1.288253251194397e-03	7.498942093324552e+00	1.234468907765715e+00
1.880000e+07	  3	  3000	  1808	1.378893278723042e-03	7.498942093324552e+00	1.281909634264432e+00
1.890000e+07	  3	  3000	  3000	1.199372238414277e-03	7.498942093324552e+00	1.329335935010799e+00
1.900000e+07	  3	  3000	  2890	2.077131275453375e-03	7.498942093324552e+00	1.376287213714129e+00
1.910000e+07	  3	  3000	   996	1.290454925719708e-03	7.498942093324552e+00	1.423184308781203e+00
1.920000e+07	  3	  3000	   503	1.399636710978332e-03	7.498942093324552e+00	1.470210151915592e+00
1.930000e+07	  3	  3000	   405	1.539715816570152e-03	7.498942093324552e+00	1.516509706697635e+00
1.940000e+07	  3	  3000	  1806	1.470975734469258e-03	7.498942093324552e+00	1.563295439390074e+00
1.950000e+07	  3	  3000	   400	1.682820459129486e-03	7.498942093324552e+00	1.609251193751173e+00
1.960000e+07	  3	  3000	     2	1.009403180987863e-05	7.498942093324552e+00	1.656459532968720e+00
1.970000e+07	  3	  3000	  2894	1.575946773948533e-03	7.498942093324552e+00	1.702845896233435e+00
1.980000e+07	  3	  3000	  1971	1.554300384461271e-03	7.498942093324552e+00	1.749617364561078e+00
1.990000e+07	  3	  3000	  1337	1.464737973326770e-03	7.498942093324552e+00	1.796873584268861e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  3000	  2808	1.628102820569095e-03	7.498942093324552e+00	1.843899890431425e+00
2.010000e+07	  3	  3000	   939	1.740948739976739e-03	7.498942093324552e+00	1.891216979289408e+00
2.020000e+07	  3	  3000	  2894	1.511347984638157e-03	7.498942093324552e+00	1.938638258907754e+00
2.030000e+07	  3	  3000	   809	1.291600435160805e-03	7.498942093324552e+00	1.986013436453489e+00
2.040000e+07	  3	  3000	   772	8.991299088929634e-07	7.498942093324552e+00	2.032120343110696e+00
2.050000e+07	  3	  3000	  2596	1.508692360732290e-03	7.498942093324552e+00	2.079659417480542e+00
2.060000e+07	  3	  3000	   619	1.625969243550052e-03	7.498942093324552e+00	2.125719740765744e+00
2.070000e+07	  3	  3000	  1513	1.927640639309945e-03	7.498942093324552e+00	2.172973181460669e+00
2.080000e+07	  3	  3000	  2871	1.246522462196345e-03	7.498942093324552e+00	2.220259211601959e+00
2.090000e+07	  3	  3000	  1890	1.263132705460215e-03	7.498942093324552e+00	2.267464266373686e+00
2.100000e+07	  3	  3000	   641	1.524750782325215e-03	7.498942093324552e+00	2.312384806657750e+00
2.110000e+07	  3	  3000	   648	1.371824489503740e-03	7.498942093324552e+00	2.359523545776529e+00
2.120000e+07	  3	  3000	  2095	1.826997036700199e-03	7.498942093324552e+00	2.406715399199745e+00
2.130000e+07	  3	  3000	  1657	1.985462896474959e-03	7.498942093324552e+00	2.453298965147950e+00
2.140000e+07	  3	  3000	  1465	1.754550024544448e-03	7.498942093324552e+00	2.500009276175965e+00
2.150000e+07	  3	  3000	   772	3.713305809530098e-06	9.999999999999991e+00	4.518147786396696e-02
2.160000e+07	  3	  3000	  2340	1.355917789247105e-03	9.999999999999991e+00	9.312661963499790e-02
2.170000e+07	  3	  3000	  1917	1.425226840016330e-03	9.999999999999991e+00	1.397603020973927e-01
2.180000e+07	  3	  3000	   747	1.391508754243855e-03	9.999999999999991e+00	1.870611184662589e-01
2.190000e+07	  3	  3000	     2	4.947417280064040e-06	9.999999999999991e+00	2.344633868682981e-01
2.200000e+07	  3	  3000	  1699	1.278189472550893e-03	9.999999999999991e+00	2.824864153203133e-01
2.210000e+07	  3	  3000	  2331	2.103812435095101e-03	9.999999999999991e+00	3.299253863801461e-01
2.220000e+07	  3	  3000	  2123	1.347259948380698e-03	9.999999999999991e+00	3.772495518941683e-01
2.230000e+07	  3	  3000	  1146	1.420274823328907e-03	9.999999999999991e+00	4.240596220987232e-01
2.240000e+07	  3	  3000	   506	1.219449731719337e-03	9.999999999999991e+00	4.711085015769492e-01
2.250000e+07	  3	  3000	   229	1.570685992993829e-03	9.999999999999991e+00	5.181204038352725e-01
2.260000e+07	  3	  3000	  1283	3.322958197656259e-06	9.999999999999991e+00	5.646086798212040e-01
2.270000e+07	  3	  3000	  2240	1.397135081342728e-03	9.999999999999991e+00	6.103891196657282e-01
2.280000e+07	  3	  3000	   970	1.327374253228033e-03	9.999999999999991e+00	6.569901696329291e-01
2.290000e+07	  3	  3000	  2456	1.374690595462140e-03	9.999999999999991e+00	7.041885327471996e-01
2.300000e+07	  3	  3000	  2145	1.484582937388466e-03	9.999999999999991e+00	7.501165204461786e-01
2.310000e+07	  3	  3000	  1570	1.480013058910225e-03	9.999999999999991e+00	7.966609840200916e-01
2.320000e+07	  3	  3000	   772	5.249916467294260e-06	9.999999999999991e+00	8.432730234090186e-01
2.330000e+07	  3	  3000	   478	1.698198565897118e-03	9.999999999999991e+00	8.898704476225752e-01
2.340000e+07	  3	  3000	  2810	1.881857298174365e-03	9.999999999999991e+00	9.356259094111217e-01
2.350000e+07	  3	  3000	   739	1.503044868816141e-03	9.999999999999991e+00	9.832665840158840e-01
2.360000e+07	  3	  3000	  2213	1.469213108936876e-03	9.999999999999991e+00	1.029041119257288e+00
2.370000e+07	  3	  3000	  2501	1.434687762473101e-03	9.999999999999991e+00	1.076519243532130e+00
2.380000e+07	  3	  3000	   187	1.340728111419737e-03	9.999999999999991e+00	1.122987005488120e+00
collision No.6	1.114869e+01[yr]	i=1, j=1874	r_ij=6.329162245474521e-05	radius[1]+radius[1874]=6.338481524341289e-05
