3.700000e+06	  3	  3000	  1154	1.260037313994601e-03	1.778279410038922e+00	1.031676040465683e-01
3.800000e+06	  3	  3000	   659	1.560414493188725e-03	1.778279410038922e+00	1.503038099550613e-01
3.900000e+06	  3	  3000	   146	1.437643539632489e-03	1.778279410038922e+00	1.979337717872376e-01
4.000000e+06	  3	  3000	   772	6.841180456840062e-06	1.778279410038922e+00	2.464557014128895e-01
4.100000e+06	  3	  3000	  1703	1.667347660689588e-03	1.778279410038922e+00	2.945070545401496e-01
4.200000e+06	  3	  3000	   462	1.921440012226015e-03	1.778279410038922e+00	3.425469305094083e-01
4.300000e+06	  3	  3000	  2588	1.677623411205626e-03	1.778279410038922e+00	3.904113784915674e-01
4.400000e+06	  3	  3000	    18	1.571152200646989e-03	1.778279410038922e+00	4.369607572758772e-01
4.500000e+06	  3	  3000	   311	1.357719720330064e-03	1.778279410038922e+00	4.854315720645759e-01
4.600000e+06	  3	  3000	  2738	2.019282681739999e-03	1.778279410038922e+00	5.330513645064159e-01
4.700000e+06	  3	  3000	   921	1.749232845566033e-03	1.778279410038922e+00	5.815881380308257e-01
4.800000e+06	  3	  3000	   615	1.631670823721915e-03	2.371373705661654e+00	3.602760070900084e-02
4.900000e+06	  3	  3000	    84	1.241301981315039e-03	2.371373705661654e+00	8.480470275355999e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	  1667	1.932436184855803e-03	2.371373705661654e+00	1.326127848331278e-01
5.100000e+06	  3	  3000	  2586	1.693769526319873e-03	2.371373705661654e+00	1.813716232250772e-01
5.200000e+06	  3	  3000	  2680	2.034145422205716e-03	2.371373705661654e+00	2.301704067134042e-01
5.300000e+06	  3	  3000	   586	1.517744854215238e-03	2.371373705661654e+00	2.790286520084457e-01
5.400000e+06	  3	  3000	     2	4.736719592210465e-06	2.371373705661654e+00	3.276968450073380e-01
5.500000e+06	  3	  3000	  2057	2.040733335710767e-03	2.371373705661654e+00	3.765340573338370e-01
5.600000e+06	  3	  3000	  1311	2.010070632706419e-03	2.371373705661654e+00	4.237963061610720e-01
5.700000e+06	  3	  3000	  2422	1.367401532976494e-03	2.371373705661654e+00	4.717094125658140e-01
5.800000e+06	  3	  3000	  1473	2.024418647907203e-03	2.371373705661654e+00	5.208225685915017e-01
5.900000e+06	  3	  3000	   773	1.267806918020577e-03	2.371373705661654e+00	5.695656903953236e-01
6.000000e+06	  3	  3000	   210	1.563293521932289e-03	2.371373705661654e+00	6.181785393459499e-01
6.100000e+06	  3	  3000	   863	1.342963825611068e-03	2.371373705661654e+00	6.665505052932545e-01
6.200000e+06	  3	  3000	   815	2.094607626347107e-03	2.371373705661654e+00	7.144199513122863e-01
6.300000e+06	  3	  3000	   880	1.963863868211008e-03	2.371373705661654e+00	7.631948638367183e-01
6.400000e+06	  3	  3000	  2697	1.375770373058068e-03	3.162277660168377e+00	1.943616223102754e-02
6.500000e+06	  3	  3000	   891	1.873623996531780e-03	3.162277660168377e+00	6.755078757990798e-02
6.600000e+06	  3	  3000	     2	5.940150824274553e-06	3.162277660168377e+00	1.169257743104511e-01
6.700000e+06	  3	  3000	  2073	1.488375869539888e-03	3.162277660168377e+00	1.664736463331709e-01
6.800000e+06	  3	  3000	  1116	1.331415774170887e-03	3.162277660168377e+00	2.156201359253709e-01
6.900000e+06	  3	  3000	   154	1.568332753118894e-03	3.162277660168377e+00	2.655825088088263e-01
7.000000e+06	  3	  3000	  2587	1.483172612353452e-03	3.162277660168377e+00	3.149444360314469e-01
7.100000e+06	  3	  3000	     2	4.763695649331252e-06	3.162277660168377e+00	3.646543461292675e-01
7.200000e+06	  3	  3000	    67	1.253623737743125e-03	3.162277660168377e+00	4.143541794037373e-01
7.300000e+06	  3	  3000	  1583	1.774654753248471e-03	3.162277660168377e+00	4.637299734085314e-01
7.400000e+06	  3	  3000	   718	2.009993847094285e-03	3.162277660168377e+00	5.136942541078385e-01
7.500000e+06	  3	  3000	  2453	1.716609493501717e-03	3.162277660168377e+00	5.625550602188266e-01
7.600000e+06	  3	  3000	   436	1.553364059079373e-03	3.162277660168377e+00	6.119812747004367e-01
7.700000e+06	  3	  3000	  2478	1.280134744233651e-03	3.162277660168377e+00	6.603902106996513e-01
7.800000e+06	  3	  3000	  1839	1.289671876845009e-03	3.162277660168377e+00	7.088936357040938e-01
7.900000e+06	  3	  3000	   301	1.898060141875318e-03	3.162277660168377e+00	7.585833035971363e-01
8.000000e+06	  3	  3000	  1439	1.465612599770147e-03	3.162277660168377e+00	8.077935718368930e-01
8.100000e+06	  3	  3000	  2509	2.130168043802114e-03	3.162277660168377e+00	8.572123363501276e-01
8.200000e+06	  3	  3000	  2894	1.602043416449942e-03	3.162277660168377e+00	9.065988968257955e-01
8.300000e+06	  3	  3000	   129	1.308644463312870e-03	3.162277660168377e+00	9.556473955139828e-01
8.400000e+06	  3	  3000	  1525	1.738595586396291e-03	3.162277660168377e+00	1.005398181669014e+00
8.500000e+06	  3	  3000	   594	1.990267793738047e-03	3.162277660168377e+00	1.054281428907164e+00
8.600000e+06	  3	  3000	  2632	1.942810947748001e-03	4.216965034285820e+00	4.813754502663483e-02
8.700000e+06	  3	  3000	  1751	1.346729515715526e-03	4.216965034285820e+00	9.797334880240187e-02
8.800000e+06	  3	  3000	  2071	1.221368033154787e-03	4.216965034285820e+00	1.473483684179492e-01
8.900000e+06	  3	  3000	  2302	1.267269494889202e-03	4.216965034285820e+00	1.969107848294647e-01
9.000000e+06	  3	  3000	  2644	1.652417237008694e-03	4.216965034285820e+00	2.461861059173963e-01
9.100000e+06	  3	  3000	   310	1.628015916739044e-03	4.216965034285820e+00	2.951332192482712e-01
9.200000e+06	  3	  3000	  2160	1.839179045555645e-03	4.216965034285820e+00	3.450565073815807e-01
9.300000e+06	  3	  3000	  2919	1.609058392371542e-03	4.216965034285820e+00	3.947289913185022e-01
9.400000e+06	  3	  3000	  2514	1.458286420780336e-03	4.216965034285820e+00	4.427224352041906e-01
9.500000e+06	  3	  3000	  2858	1.941207343721803e-03	4.216965034285820e+00	4.922313603212047e-01
9.600000e+06	  3	  3000	  1878	1.610554643606514e-03	4.216965034285820e+00	5.396524032863999e-01
9.700000e+06	  3	  3000	   398	1.715068485052944e-03	4.216965034285820e+00	5.894843805700873e-01
9.800000e+06	  3	  3000	  2898	1.852235173769725e-03	4.216965034285820e+00	6.381170645916768e-01
9.900000e+06	  3	  3000	  2838	1.430134065234542e-03	4.216965034285820e+00	6.858484177129048e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+07	  3	  3000	   325	1.736277939528453e-03	4.216965034285820e+00	7.352078859384248e-01
1.010000e+07	  3	  3000	   772	1.231165144518221e-05	4.216965034285820e+00	7.836819865579174e-01
1.020000e+07	  3	  3000	  1309	1.963606019777214e-03	4.216965034285820e+00	8.328381384158479e-01
1.030000e+07	  3	  3000	  2837	1.888047713523724e-03	4.216965034285820e+00	8.802398559301766e-01
1.040000e+07	  3	  3000	   727	1.704571988228660e-03	4.216965034285820e+00	9.285203336106601e-01
1.050000e+07	  3	  3000	  2405	1.840088838789619e-03	4.216965034285820e+00	9.780455671612519e-01
1.060000e+07	  3	  3000	  1083	1.512641673652843e-03	4.216965034285820e+00	1.027640122744694e+00
1.070000e+07	  3	  3000	  2736	1.576000027784900e-03	4.216965034285820e+00	1.077022233419803e+00
collision No.1	5.305753e+00[yr]	i=2, j=2085	r_ij=6.330254349350588e-05	radius[2]+radius[2085]=6.338481524341289e-05
dE_heat=-1.416782e-09	dE_grav=1.421744e-09	dE_c=1.207168e-17	v_imp=3.088635e-01
1.080000e+07	  3	  2999	  1232	1.205973913715202e-03	4.216965034285820e+00	1.126293035681851e+00
1.090000e+07	  3	  2999	   124	1.182019807888898e-03	4.216965034285820e+00	1.173467293359923e+00
1.100000e+07	  3	  2999	   283	1.278658887627279e-03	4.216965034285820e+00	1.222452395612387e+00
1.110000e+07	  3	  2999	  1696	1.815439503461332e-03	4.216965034285820e+00	1.271766881242362e+00
1.120000e+07	  3	  2999	  1840	1.912494315925424e-03	4.216965034285820e+00	1.320431177909146e+00
1.130000e+07	  3	  2999	  2964	1.812876486019090e-03	4.216965034285820e+00	1.369984427757086e+00
1.140000e+07	  3	  2999	  2942	1.333990633776344e-03	5.623413251903486e+00	1.225204046599366e-02
1.150000e+07	  3	  2999	  2407	1.971812412887973e-03	5.623413251903486e+00	6.177399510856772e-02
1.160000e+07	  3	  2999	  2598	1.769807196894438e-03	5.623413251903486e+00	1.112613015396774e-01
1.170000e+07	  3	  2999	   476	1.446158085719602e-03	5.623413251903486e+00	1.590088812589947e-01
1.180000e+07	  3	  2999	  1337	1.490728468699391e-03	5.623413251903486e+00	2.072681294306117e-01
1.190000e+07	  3	  2999	   835	1.821074874509547e-03	5.623413251903486e+00	2.560759453801224e-01
1.200000e+07	  3	  2999	   718	2.023444822253783e-03	5.623413251903486e+00	3.052586202658691e-01
1.210000e+07	  3	  2999	   905	1.487573661666496e-03	5.623413251903486e+00	3.544221830610249e-01
1.220000e+07	  3	  2999	  2789	1.271387856702155e-03	5.623413251903486e+00	4.010280334026655e-01
1.230000e+07	  3	  2999	   849	1.724893919918715e-03	5.623413251903486e+00	4.493896050430793e-01
1.240000e+07	  3	  2999	   956	2.090042124358040e-03	5.623413251903486e+00	4.977452332565251e-01
1.250000e+07	  3	  2999	   316	1.957550477211327e-03	5.623413251903486e+00	5.462191648389364e-01
1.260000e+07	  3	  2999	  1016	2.065650912125435e-03	5.623413251903486e+00	5.944176035238594e-01
1.270000e+07	  3	  2999	   795	1.381582021899196e-03	5.623413251903486e+00	6.420818232892097e-01
1.280000e+07	  3	  2999	     2	3.115060729236426e-05	5.623413251903486e+00	6.904851161383397e-01
1.290000e+07	  3	  2999	   161	1.592783855671567e-03	5.623413251903486e+00	7.390999234597726e-01
1.300000e+07	  3	  2999	   306	1.724658032993458e-03	5.623413251903486e+00	7.876105738758610e-01
1.310000e+07	  3	  2999	     2	6.450385107946111e-06	5.623413251903486e+00	8.362414508426382e-01
1.320000e+07	  3	  2999	  1270	1.980189801895310e-03	5.623413251903486e+00	8.848503457785436e-01
1.330000e+07	  3	  2999	  2617	1.417502957874118e-03	5.623413251903486e+00	9.311427773629861e-01
1.340000e+07	  3	  2999	   128	1.588457678030284e-03	5.623413251903486e+00	9.797637667083930e-01
1.350000e+07	  3	  2999	  1056	2.074204266000372e-03	5.623413251903486e+00	1.028315372290969e+00
1.360000e+07	  3	  2999	  1313	1.233404994053103e-03	5.623413251903486e+00	1.077363599317854e+00
1.370000e+07	  3	  2999	  2466	1.552933306459224e-03	5.623413251903486e+00	1.125646275324248e+00
1.380000e+07	  3	  2999	  2651	1.638416448909953e-03	5.623413251903486e+00	1.174319051615721e+00
1.390000e+07	  3	  2999	  1386	1.204408358323413e-03	5.623413251903486e+00	1.222846141257666e+00
1.400000e+07	  3	  2999	  2001	1.316711223641846e-03	5.623413251903486e+00	1.271224497290907e+00
1.410000e+07	  3	  2999	  2448	1.223852591895610e-03	5.623413251903486e+00	1.319845013044304e+00
1.420000e+07	  3	  2999	   549	1.241894875939994e-03	5.623413251903486e+00	1.367536800564244e+00
1.430000e+07	  3	  2999	   998	1.768960782334059e-03	5.623413251903486e+00	1.415731084173948e+00
1.440000e+07	  3	  2999	  2636	1.665023465829161e-03	5.623413251903486e+00	1.464226287776706e+00
1.450000e+07	  3	  2999	  1799	1.822600840841473e-03	5.623413251903486e+00	1.512737923351603e+00
1.460000e+07	  3	  2999	  2932	2.036326409299438e-03	5.623413251903486e+00	1.561446325788371e+00
collision No.2	7.197909e+00[yr]	i=3, j=396	r_ij=6.331112736073572e-05	radius[3]+radius[396]=6.338481524341289e-05
dE_heat=-1.415846e-09	dE_grav=1.421551e-09	dE_c=1.298296e-17	v_imp=3.087615e-01
1.470000e+07	  3	  2998	   600	1.693598048458285e-03	5.623413251903486e+00	1.610048057794203e+00
1.480000e+07	  3	  2998	   530	1.398345045422025e-03	5.623413251903486e+00	1.657602687314246e+00
1.490000e+07	  3	  2998	   722	1.988476613403872e-03	5.623413251903486e+00	1.706630261589017e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+07	  3	  2998	  1810	1.608548055778032e-03	5.623413251903486e+00	1.755326616298168e+00
1.510000e+07	  3	  2998	     2	6.563845891833116e-06	5.623413251903486e+00	1.804323242008208e+00
1.520000e+07	  3	  2998	   891	1.912288367062911e-03	5.623413251903486e+00	1.853436011126285e+00
1.530000e+07	  3	  2998	  2498	1.807942608880497e-03	7.498942093324552e+00	2.537036263965950e-02
1.540000e+07	  3	  2998	   989	1.666981617264748e-03	7.498942093324552e+00	7.365863700707412e-02
1.550000e+07	  3	  2998	  1624	2.109183786504542e-03	7.498942093324552e+00	1.233824076190720e-01
1.560000e+07	  3	  2998	  1324	1.883448630661340e-03	7.498942093324552e+00	1.729596031214974e-01
1.570000e+07	  3	  2998	  2645	1.722510931269424e-03	7.498942093324552e+00	2.226696467039773e-01
1.580000e+07	  3	  2998	  1353	1.266704466235981e-03	7.498942093324552e+00	2.724980550067440e-01
1.590000e+07	  3	  2998	  1295	1.998042050395955e-03	7.498942093324552e+00	3.223089414744721e-01
1.600000e+07	  3	  2998	  1404	1.683531529804513e-03	7.498942093324552e+00	3.718591536002899e-01
1.610000e+07	  3	  2998	  1774	1.372489381584990e-03	7.498942093324552e+00	4.214874541999888e-01
1.620000e+07	  3	  2998	   772	2.191257989651923e-05	7.498942093324552e+00	4.710770601016739e-01
1.630000e+07	  3	  2998	  2807	2.149250740210453e-03	7.498942093324552e+00	5.206645188116641e-01
1.640000e+07	  3	  2998	  2844	1.553252236473900e-03	7.498942093324552e+00	5.702739771645665e-01
1.650000e+07	  3	  2998	   993	1.371053656664478e-03	7.498942093324552e+00	6.198925536971953e-01
1.660000e+07	  3	  2998	   982	1.380069857937983e-03	7.498942093324552e+00	6.696792099152014e-01
1.670000e+07	  3	  2998	   158	1.790493950062191e-03	7.498942093324552e+00	7.196361652994357e-01
1.680000e+07	  3	  2998	   772	6.494590589975874e-06	7.498942093324552e+00	7.695607660997885e-01
1.690000e+07	  3	  2998	  1177	1.424068905405606e-03	7.498942093324552e+00	8.175021260929604e-01
1.700000e+07	  3	  2998	   474	1.465660044965422e-03	7.498942093324552e+00	8.666799377847654e-01
1.710000e+07	  3	  2998	   563	1.314755420453854e-03	7.498942093324552e+00	9.165938096651443e-01
1.720000e+07	  3	  2998	  2244	1.323320660871711e-03	7.498942093324552e+00	9.658379267787125e-01
1.730000e+07	  3	  2998	   304	1.866985079133314e-03	7.498942093324552e+00	1.015420268459316e+00
1.740000e+07	  3	  2998	   807	1.735653641868825e-03	7.498942093324552e+00	1.065234030860713e+00
1.750000e+07	  3	  2998	  1686	1.933348275941874e-03	7.498942093324552e+00	1.114837911039435e+00
1.760000e+07	  3	  2998	   907	1.537942960180182e-03	7.498942093324552e+00	1.164290926576366e+00
1.770000e+07	  3	  2998	   772	1.793711751681646e-05	7.498942093324552e+00	1.214131611590354e+00
1.780000e+07	  3	  2998	   231	2.042404463243293e-03	7.498942093324552e+00	1.263594121284603e+00
1.790000e+07	  3	  2998	  1741	1.918910341679518e-03	7.498942093324552e+00	1.312316772978195e+00
1.800000e+07	  3	  2998	  2705	1.214830936600223e-03	7.498942093324552e+00	1.361513438311251e+00
1.810000e+07	  3	  2998	  1775	1.279983853114525e-03	7.498942093324552e+00	1.411196594955101e+00
1.820000e+07	  3	  2998	  1358	1.487466075859532e-03	7.498942093324552e+00	1.460826718577759e+00
1.830000e+07	  3	  2998	  2682	1.535337976294168e-03	7.498942093324552e+00	1.510324765287052e+00
1.840000e+07	  3	  2998	  1379	1.696800261340034e-03	7.498942093324552e+00	1.557310565963326e+00
1.850000e+07	  3	  2998	   324	1.554142073770928e-03	7.498942093324552e+00	1.607013792871063e+00
1.860000e+07	  3	  2998	  2902	1.651706758482469e-03	7.498942093324552e+00	1.656054387608982e+00
1.870000e+07	  3	  2998	  2612	1.313562167174250e-03	7.498942093324552e+00	1.705085682151172e+00
1.880000e+07	  3	  2998	  2468	1.740585257729014e-03	7.498942093324552e+00	1.754236938738217e+00
1.890000e+07	  3	  2998	  1743	1.415174303536423e-03	7.498942093324552e+00	1.803948406897666e+00
1.900000e+07	  3	  2998	  1121	1.680680939168578e-03	7.498942093324552e+00	1.853521020122115e+00
1.910000e+07	  3	  2998	     2	7.083513062153535e-05	7.498942093324552e+00	1.902143763726052e+00
1.920000e+07	  3	  2998	   772	2.219094230185246e-05	7.498942093324552e+00	1.950084866568846e+00
1.930000e+07	  3	  2998	    88	1.683480498952555e-03	7.498942093324552e+00	1.999486014893875e+00
collision No.3	9.511738e+00[yr]	i=1, j=1154	r_ij=6.323192227196476e-05	radius[1]+radius[1154]=6.338481524341289e-05
dE_heat=-1.413619e-09	dE_grav=1.423332e-09	dE_c=-8.642600e-17	v_imp=3.085185e-01
1.940000e+07	  3	  2997	  2241	1.905089463927643e-03	7.498942093324552e+00	2.048923593925701e+00
1.950000e+07	  3	  2997	  1837	1.319273608365143e-03	7.498942093324552e+00	2.098467294318527e+00
1.960000e+07	  3	  2997	  2912	1.388124248331423e-03	7.498942093324552e+00	2.147124275370029e+00
1.970000e+07	  3	  2997	  2518	1.729544033152731e-03	7.498942093324552e+00	2.195006888252953e+00
1.980000e+07	  3	  2997	  1625	1.418108255713770e-03	7.498942093324552e+00	2.244664384527934e+00
1.990000e+07	  3	  2997	  1787	1.394812423015024e-03	7.498942093324552e+00	2.293559131989529e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+07	  3	  2997	  2926	1.983657622806899e-03	7.498942093324552e+00	2.342965262236370e+00
2.010000e+07	  3	  2997	  2762	1.270752392865659e-03	7.498942093324552e+00	2.392630803933945e+00
2.020000e+07	  3	  2997	    78	1.935330904372560e-03	7.498942093324552e+00	2.442252305497778e+00
2.030000e+07	  3	  2997	  1565	2.025194252398408e-03	7.498942093324552e+00	2.491207283080976e+00
2.040000e+07	  3	  2997	  2935	1.576735633229835e-03	9.999999999999991e+00	3.892668234596234e-02
2.050000e+07	  3	  2997	   587	1.358639080801661e-03	9.999999999999991e+00	8.876422167453578e-02
2.060000e+07	  3	  2997	    85	1.748316157349129e-03	9.999999999999991e+00	1.366294341619237e-01
2.070000e+07	  3	  2997	   585	1.594779066847611e-03	9.999999999999991e+00	1.863015050738151e-01
2.080000e+07	  3	  2997	   772	6.512456068744984e-06	9.999999999999991e+00	2.362198030324605e-01
2.090000e+07	  3	  2997	  2967	1.789824661484937e-03	9.999999999999991e+00	2.862139751743389e-01
2.100000e+07	  3	  2997	   169	1.761476565331005e-03	9.999999999999991e+00	3.361976833696029e-01
2.110000e+07	  3	  2997	   527	1.503963847301264e-03	9.999999999999991e+00	3.861354187153776e-01
2.120000e+07	  3	  2997	  2750	1.676221905361939e-03	9.999999999999991e+00	4.360508814217561e-01
2.130000e+07	  3	  2997	  2148	1.702201478884968e-03	9.999999999999991e+00	4.860954857907277e-01
2.140000e+07	  3	  2997	  1252	1.604861072438283e-03	9.999999999999991e+00	5.361319901474662e-01
2.150000e+07	  3	  2997	   502	1.900339675024625e-03	9.999999999999991e+00	5.858436591874348e-01
2.160000e+07	  3	  2997	  1796	1.203087060221375e-03	9.999999999999991e+00	6.359163155326095e-01
2.170000e+07	  3	  2997	  1851	1.791670232326567e-03	9.999999999999991e+00	6.859624416297183e-01
2.180000e+07	  3	  2997	  2658	1.301763162428018e-03	9.999999999999991e+00	7.354079880054666e-01
2.190000e+07	  3	  2997	  1444	2.054081791640813e-03	9.999999999999991e+00	7.854304185237263e-01
2.200000e+07	  3	  2997	   313	1.869370467872783e-03	9.999999999999991e+00	8.355138707886945e-01
2.210000e+07	  3	  2997	  2472	1.513549543687334e-03	9.999999999999991e+00	8.855906530343129e-01
2.220000e+07	  3	  2997	  1220	1.210723190016424e-03	9.999999999999991e+00	9.355895399511466e-01
2.230000e+07	  3	  2997	  1164	1.334100300951084e-03	9.999999999999991e+00	9.853932963070234e-01
2.240000e+07	  3	  2997	   727	1.747235894197528e-03	9.999999999999991e+00	1.035328652652770e+00
2.250000e+07	  3	  2997	   429	1.935374050247326e-03	9.999999999999991e+00	1.084336703446201e+00
2.260000e+07	  3	  2997	   983	1.439865439834572e-03	9.999999999999991e+00	1.134140554114045e+00
2.270000e+07	  3	  2997	   860	2.073878045058189e-03	9.999999999999991e+00	1.183839792454022e+00
2.280000e+07	  3	  2997	   473	1.201802453467957e-03	9.999999999999991e+00	1.233783732914618e+00
2.290000e+07	  3	  2997	  2026	1.782520248158918e-03	9.999999999999991e+00	1.283749886819100e+00
2.300000e+07	  3	  2997	  2395	1.564923829919156e-03	9.999999999999991e+00	1.333697525313684e+00
2.310000e+07	  3	  2997	  1165	1.547743203930754e-03	9.999999999999991e+00	1.383609171662501e+00
2.320000e+07	  3	  2997	   231	1.726448979761105e-03	9.999999999999991e+00	1.433265671335594e+00
2.330000e+07	  3	  2997	  2685	1.231503972298576e-03	9.999999999999991e+00	1.482831072966462e+00
2.340000e+07	  3	  2997	   772	1.008224665997087e-05	9.999999999999991e+00	1.532170927880725e+00
2.350000e+07	  3	  2997	  2869	1.597190436965047e-03	9.999999999999991e+00	1.581659733676994e+00
2.360000e+07	  3	  2997	  1523	1.202005461318250e-03	9.999999999999991e+00	1.631353201065643e+00
2.370000e+07	  3	  2997	    76	1.733215737402392e-03	9.999999999999991e+00	1.680247910534190e+00
2.380000e+07	  3	  2997	  2791	1.582176461080967e-03	9.999999999999991e+00	1.730090561566920e+00
2.390000e+07	  3	  2997	  2796	1.575851713638815e-03	9.999999999999991e+00	1.780076410480043e+00
2.400000e+07	  3	  2997	  1472	1.500818212801803e-03	9.999999999999991e+00	1.830086194612105e+00
2.410000e+07	  3	  2997	  2193	1.911595691863585e-03	9.999999999999991e+00	1.880038922394212e+00
2.420000e+07	  3	  2997	   767	1.661639653451846e-03	9.999999999999991e+00	1.929976866985483e+00
2.430000e+07	  3	  2997	  1393	1.238665803645759e-03	9.999999999999991e+00	1.979571780369682e+00
2.440000e+07	  3	  2997	   391	2.171929364374377e-03	9.999999999999991e+00	2.029324689003086e+00
